Iteration,Mean,Stdev,Run-0
0,3.329137600013533E-15,0.0,3.329137600013533E-15
1,3.329137600013533E-15,0.0,3.329137600013533E-15
2,3.329137600013533E-15,0.0,3.329137600013533E-15
3,3.329137600013533E-15,0.0,3.329137600013533E-15
4,3.329137600013533E-15,0.0,3.329137600013533E-15
5,3.329137600013533E-15,0.0,3.329137600013533E-15
6,3.329137600013533E-15,0.0,3.329137600013533E-15
7,3.329137600013533E-15,0.0,3.329137600013533E-15
8,3.329137600013533E-15,0.0,3.329137600013533E-15
9,3.329137600013533E-15,0.0,3.329137600013533E-15
10,3.329137600013533E-15,0.0,3.329137600013533E-15
11,3.329137600013533E-15,0.0,3.329137600013533E-15
12,3.329137600013533E-15,0.0,3.329137600013533E-15
13,3.329137600013533E-15,0.0,3.329137600013533E-15
14,3.329137600013533E-15,0.0,3.329137600013533E-15
15,3.329137600013533E-15,0.0,3.329137600013533E-15
16,3.329137600013533E-15,0.0,3.329137600013533E-15
17,3.329137600013533E-15,0.0,3.329137600013533E-15
18,3.329137600013533E-15,0.0,3.329137600013533E-15
19,3.329137600013533E-15,0.0,3.329137600013533E-15
20,3.329137600013533E-15,0.0,3.329137600013533E-15
21,3.329137600013533E-15,0.0,3.329137600013533E-15
22,3.329137600013533E-15,0.0,3.329137600013533E-15
23,3.329137600013533E-15,0.0,3.329137600013533E-15
24,3.329137600013533E-15,0.0,3.329137600013533E-15
25,3.329137600013533E-15,0.0,3.329137600013533E-15
26,3.329137600013533E-15,0.0,3.329137600013533E-15
27,3.329137600013533E-15,0.0,3.329137600013533E-15
28,3.329137600013533E-15,0.0,3.329137600013533E-15
29,3.329137600013533E-15,0.0,3.329137600013533E-15
30,3.329137600013533E-15,0.0,3.329137600013533E-15
31,3.329137600013533E-15,0.0,3.329137600013533E-15
32,3.329137600013533E-15,0.0,3.329137600013533E-15
33,3.329137600013533E-15,0.0,3.329137600013533E-15
34,3.329137600013533E-15,0.0,3.329137600013533E-15
35,3.329137600013533E-15,0.0,3.329137600013533E-15
36,3.329137600013533E-15,0.0,3.329137600013533E-15
37,3.329137600013533E-15,0.0,3.329137600013533E-15
38,3.329137600013533E-15,0.0,3.329137600013533E-15
39,3.329137600013533E-15,0.0,3.329137600013533E-15
