Iteration,Mean,Stdev,Run-0
0,17.88408255249037,0.0,17.88408255249037
1,11.026705527617072,0.0,11.026705527617072
2,8.153343869915933,0.0,8.153343869915933
3,6.805351065812427,0.0,6.805351065812427
4,6.274981394988261,0.0,6.274981394988261
5,5.914747913069282,0.0,5.914747913069282
6,5.914747913069282,0.0,5.914747913069282
7,5.914747913069282,0.0,5.914747913069282
8,5.914747913069282,0.0,5.914747913069282
9,5.914747913069282,0.0,5.914747913069282
10,5.914747913069282,0.0,5.914747913069282
11,5.914747913069282,0.0,5.914747913069282
12,5.914747913069282,0.0,5.914747913069282
13,5.914747913069282,0.0,5.914747913069282
14,5.914747913069282,0.0,5.914747913069282
15,5.914747913069282,0.0,5.914747913069282
16,5.914747913069282,0.0,5.914747913069282
17,5.914747913069282,0.0,5.914747913069282
18,5.914747913069282,0.0,5.914747913069282
19,5.914747913069282,0.0,5.914747913069282
20,5.914747913069282,0.0,5.914747913069282
21,5.914747913069282,0.0,5.914747913069282
22,5.914747913069282,0.0,5.914747913069282
23,5.914747913069282,0.0,5.914747913069282
24,5.914747913069282,0.0,5.914747913069282
25,5.914747913069282,0.0,5.914747913069282
26,5.914747913069282,0.0,5.914747913069282
27,5.914747913069282,0.0,5.914747913069282
28,5.914747913069282,0.0,5.914747913069282
29,5.914747913069282,0.0,5.914747913069282
30,5.914747913069282,0.0,5.914747913069282
31,5.914747913069282,0.0,5.914747913069282
32,5.914747913069282,0.0,5.914747913069282
33,5.914747913069282,0.0,5.914747913069282
34,5.914747913069282,0.0,5.914747913069282
35,5.914747913069282,0.0,5.914747913069282
36,5.914747913069282,0.0,5.914747913069282
37,5.914747913069282,0.0,5.914747913069282
38,5.914747913069282,0.0,5.914747913069282
39,5.914747913069282,0.0,5.914747913069282
