Indices,GC,LC
"(0, 0, 0, 0, 0, 0, 1, 2, 0, 2)",11.425566519060613,1.5
"(0, 0, 0, 0, 0, 0, 1, 2, 1, 0)",10.04715904759607,1.4
"(0, 0, 0, 0, 0, 0, 1, 2, 1, 1)",10.18282607374679,1.5
"(0, 0, 0, 0, 0, 0, 1, 2, 1, 2)",10.43225246750917,1.6
"(0, 0, 0, 0, 0, 0, 1, 2, 2, 0)",9.798587581447402,1.5
"(0, 0, 0, 0, 0, 0, 1, 2, 2, 1)",9.932193841540126,1.6
"(0, 0, 0, 0, 0, 0, 1, 2, 2, 2)",10.438121847213925,1.7
"(0, 0, 0, 0, 0, 0, 2, 0, 0, 0)",9.954040905991157,1.2
"(0, 0, 0, 0, 0, 0, 2, 0, 0, 1)",9.833394193930763,1.3
"(0, 0, 0, 0, 0, 0, 2, 0, 0, 2)",10.33377975046697,1.4
"(0, 0, 0, 0, 0, 0, 2, 0, 1, 0)",8.933837393522616,1.3
"(0, 0, 0, 0, 0, 0, 2, 0, 1, 1)",8.452171180085427,1.4
"(0, 0, 0, 0, 0, 0, 2, 0, 1, 2)",8.961570049040114,1.5
"(0, 0, 0, 0, 0, 0, 2, 0, 2, 0)",9.428224416296972,1.4
"(0, 0, 0, 0, 0, 0, 2, 0, 2, 1)",8.944497436801788,1.5
"(0, 0, 0, 0, 0, 0, 2, 0, 2, 2)",9.710397917667892,1.6
"(0, 0, 0, 0, 0, 0, 2, 1, 0, 0)",11.132933464603978,1.3
"(0, 0, 0, 0, 0, 0, 2, 1, 0, 1)",11.215854847709501,1.4
"(0, 0, 0, 0, 0, 0, 2, 1, 0, 2)",11.772300774332562,1.5
"(0, 0, 0, 0, 0, 0, 2, 1, 1, 0)",10.405496648502043,1.4
"(0, 0, 0, 0, 0, 0, 2, 1, 1, 1)",10.127398530230776,1.5
"(0, 0, 0, 0, 0, 0, 2, 1, 1, 2)",10.69285776927232,1.6
"(0, 0, 0, 0, 0, 0, 2, 1, 2, 0)",10.643726103129652,1.5
"(0, 0, 0, 0, 0, 0, 2, 1, 2, 1)",10.363567218800393,1.6
"(0, 0, 0, 0, 0, 0, 2, 1, 2, 2)",11.185528069753353,1.7
"(0, 0, 0, 0, 0, 0, 2, 2, 0, 0)",9.911836334274735,1.4
"(0, 0, 0, 0, 0, 0, 2, 2, 0, 1)",9.732200262765287,1.5
"(0, 0, 0, 0, 0, 0, 2, 2, 0, 2)",10.380432004071519,1.6
"(0, 0, 0, 0, 0, 0, 2, 2, 1, 0)",9.617178659607681,1.5
"(0, 0, 0, 0, 0, 0, 2, 2, 1, 1)",9.07652308672144,1.6
"(0, 0, 0, 0, 0, 0, 2, 2, 1, 2)",9.733768140446154,1.7
"(0, 0, 0, 0, 0, 0, 2, 2, 2, 0)",9.326489389396444,1.6
"(0, 0, 0, 0, 0, 0, 2, 2, 2, 1)",8.783773050452204,1.7
"(0, 0, 0, 0, 0, 0, 2, 2, 2, 2)",9.697519716088337,1.8
"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",10.033980898472299,1.1
"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",10.967739620533346,1.2
"(0, 0, 0, 0, 0, 1, 0, 0, 0, 2)",11.410972896279977,1.3
"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",8.314841264860032,1.2
"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",8.887580485544278,1.3
"(0, 0, 0, 0, 0, 1, 0, 0, 1, 2)",9.339827073709396,1.4
"(0, 0, 0, 0, 0, 1, 0, 0, 2, 0)",10.034590656519478,1.3
"(0, 0, 0, 0, 0, 1, 0, 0, 2, 1)",10.60526911114573,1.4
"(0, 0, 0, 0, 0, 1, 0, 0, 2, 2)",11.314017311222266,1.5
"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",10.787141017478381,1.2
"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",11.924467834705347,1.3
"(0, 0, 0, 0, 0, 1, 0, 1, 0, 2)",12.423761480538833,1.4
"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",9.360768080232718,1.3
"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",10.137075396082885,1.4
"(0, 0, 0, 0, 0, 1, 0, 1, 1, 2)",10.645382354334858,1.5
"(0, 0, 0, 0, 0, 1, 0, 1, 2, 0)",10.82435990374542,1.4
"(0, 0, 0, 0, 0, 1, 0, 1, 2, 1)",11.598606453537593,1.5
"(0, 0, 0, 0, 0, 1, 0, 1, 2, 2)",12.363415023700982,1.6
"(0, 0, 0, 0, 0, 1, 0, 2, 0, 0)",10.216785027886562,1.3
"(0, 0, 0, 0, 0, 1, 0, 2, 0, 1)",11.091554390498551,1.4
"(0, 0, 0, 0, 0, 1, 0, 2, 0, 2)",11.68263385101521,1.5
"(0, 0, 0, 0, 0, 1, 0, 2, 1, 0)",9.223191232075779,1.4
"(0, 0, 0, 0, 0, 1, 0, 2, 1, 1)",9.736941093310973,1.5
"(0, 0, 0, 0, 0, 1, 0, 2, 1, 2)",10.337033866246113,1.6
"(0, 0, 0, 0, 0, 1, 0, 2, 2, 0)",10.15786433074963,1.5
"(0, 0, 0, 0, 0, 1, 0, 2, 2, 1)",10.669553425926829,1.6
"(0, 0, 0, 0, 0, 1, 0, 2, 2, 2)",11.526147810773388,1.7
"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",11.206271354867177,1.2
"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",12.060955622040034,1.3
"(0, 0, 0, 0, 0, 1, 1, 0, 0, 2)",12.5528215256754,1.4
"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",8.958201421957813,1.3
"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",9.451866187753877,1.4
"(0, 0, 0, 0, 0, 1, 1, 0, 1, 2)",9.952745403807729,1.5
"(0, 0, 0, 0, 0, 1, 1, 0, 2, 0)",10.238657593186176,1.4
"(0, 0, 0, 0, 0, 1, 1, 0, 2, 1)",10.730261592924244,1.5
"(0, 0, 0, 0, 0, 1, 1, 0, 2, 2)",11.487642420889511,1.6
"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",12.68845117528736,1.3
"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",13.746703537626134,1.4
"(0, 0, 0, 0, 0, 1, 1, 1, 0, 2)",14.294629811348361,1.5
"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",10.733147938744604,1.4
"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",11.430380799706587,1.5
"(0, 0, 0, 0, 0, 1, 1, 1, 1, 2)",11.987320385847294,1.6
"(0, 0, 0, 0, 0, 1, 1, 1, 2, 0)",11.757446541826223,1.5
"(0, 0, 0, 0, 0, 1, 1, 1, 2, 1)",12.452618636730207,1.6
"(0, 0, 0, 0, 0, 1, 1, 1, 2, 2)",13.266059834782332,1.7
"(0, 0, 0, 0, 0, 1, 1, 2, 0, 0)",11.604968275300818,1.4
"(0, 0, 0, 0, 0, 1, 1, 2, 0, 1)",12.400663183024621,1.5
"(0, 0, 0, 0, 0, 1, 1, 2, 0, 2)",13.040375271430019,1.6
"(0, 0, 0, 0, 0, 1, 1, 2, 1, 0)",10.082444180192946,1.5
"(0, 0, 0, 0, 0, 1, 1, 2, 1, 1)",10.517119586539957,1.6
"(0, 0, 0, 0, 0, 1, 1, 2, 1, 2)",11.16584498736383,1.7
"(0, 0, 0, 0, 0, 1, 1, 2, 2, 0)",10.577824058435713,1.6
"(0, 0, 0, 0, 0, 1, 1, 2, 2, 1)",11.010438698724727,1.7
"(0, 0, 0, 0, 0, 1, 1, 2, 2, 2)",11.915665711460019,1.8
"(0, 0, 0, 0, 0, 1, 2, 0, 0, 0)",11.593946151823472,1.3
"(0, 0, 0, 0, 0, 1, 2, 0, 0, 1)",11.772307819959368,1.4
"(0, 0, 0, 0, 0, 1, 2, 0, 0, 2)",12.671992383557072,1.5
"(0, 0, 0, 0, 0, 1, 2, 0, 1, 0)",9.692526406840193,1.4
"(0, 0, 0, 0, 0, 1, 2, 0, 1, 1)",9.509868573599293,1.5
"(0, 0, 0, 0, 0, 1, 2, 0, 1, 2)",10.41856644961548,1.6
"(0, 0, 0, 0, 0, 1, 2, 0, 2, 0)",10.930864774005988,1.5
"(0, 0, 0, 0, 0, 1, 2, 0, 2, 1)",10.746146174707086,1.6
"(0, 0, 0, 0, 0, 1, 2, 0, 2, 2)",11.91134566263469,1.7
"(0, 0, 0, 0, 0, 1, 2, 1, 0, 0)",12.481802018877918,1.4
"(0, 0, 0, 0, 0, 1, 2, 1, 0, 1)",12.863731782179734,1.5
"(0, 0, 0, 0, 0, 1, 2, 1, 0, 2)",13.81947671586429,1.6
"(0, 0, 0, 0, 0, 1, 2, 1, 1, 0)",10.87314897026124,1.5
"(0, 0, 0, 0, 0, 1, 2, 1, 1, 1)",10.894059232186267,1.6
"(0, 0, 0, 0, 0, 1, 2, 1, 1, 2)",11.858817478289309,1.7
"(0, 0, 0, 0, 0, 1, 2, 1, 2, 0)",11.85532976928029,1.6
"(0, 0, 0, 0, 0, 1, 2, 1, 2, 1)",11.874179265147315,1.7
"(0, 0, 0, 0, 0, 1, 2, 1, 2, 2)",13.095439123161775,1.8
"(0, 0, 0, 0, 0, 1, 2, 2, 0, 0)",11.229351228217153,1.5
"(0, 0, 0, 0, 0, 1, 2, 2, 0, 1)",11.348723536903996,1.6
"(0, 0, 0, 0, 0, 1, 2, 2, 0, 2)",12.396254285271727,1.7
"(0, 0, 0, 0, 0, 1, 2, 2, 1, 0)",10.053477321035361,1.6
"(0, 0, 0, 0, 0, 1, 2, 2, 1, 1)",9.811830128345408,1.7
"(0, 0, 0, 0, 0, 1, 2, 2, 1, 2)",10.868374189131618,1.8
"(0, 0, 0, 0, 0, 1, 2, 2, 2, 0)",10.50673939521556,1.7
"(0, 0, 0, 0, 0, 1, 2, 2, 2, 1)",10.263031436467607,1.8
"(0, 0, 0, 0, 0, 1, 2, 2, 2, 2)",11.57607710916524,1.9
"(0, 0, 0, 0, 0, 2, 0, 0, 0, 0)",10.522181142491018,1.2
"(0, 0, 0, 0, 0, 2, 0, 0, 0, 1)",10.797728394748967,1.3
"(0, 0, 0, 0, 0, 2, 0, 0, 0, 2)",11.124639643163368,1.4
"(0, 0, 0, 0, 0, 2, 0, 0, 1, 0)",9.26914402684044,1.3
"(0, 0, 0, 0, 0, 2, 0, 0, 1, 1)",9.183671777721592,1.4
"(0, 0, 0, 0, 0, 2, 0, 0, 1, 2)",9.519596338554477,1.5
"(0, 0, 0, 0, 0, 2, 0, 0, 2, 0)",10.480566662737862,1.4
"(0, 0, 0, 0, 0, 2, 0, 0, 2, 1)",10.39303364756102,1.5
"(0, 0, 0, 0, 0, 2, 0, 0, 2, 2)",10.985459820305321,1.6
"(0, 0, 0, 0, 0, 2, 0, 1, 0, 0)",11.403725226819102,1.3
"(0, 0, 0, 0, 0, 2, 0, 1, 0, 1)",11.882840574242971,1.4
"(0, 0, 0, 0, 0, 2, 0, 1, 0, 2)",12.265812192744226,1.5
"(0, 0, 0, 0, 0, 2, 0, 1, 1, 0)",10.443454807535126,1.4
"(0, 0, 0, 0, 0, 2, 0, 1, 1, 1)",10.561550653582206,1.5
"(0, 0, 0, 0, 0, 2, 0, 1, 1, 2)",10.953535584501942,1.6
"(0, 0, 0, 0, 0, 2, 0, 1, 2, 0)",11.398719875285808,1.5
"(0, 0, 0, 0, 0, 2, 0, 1, 2, 1)",11.514754955274888,1.6
"(0, 0, 0, 0, 0, 2, 0, 1, 2, 2)",12.163241498106043,1.7
"(0, 0, 0, 0, 0, 2, 0, 2, 0, 0)",10.760089964428435,1.4
"(0, 0, 0, 0, 0, 2, 0, 2, 0, 1)",10.976647857237333,1.5
"(0, 0, 0, 0, 0, 2, 0, 2, 0, 2)",11.451405290421757,1.6
"(0, 0, 0, 0, 0, 2, 0, 2, 1, 0)",10.232598686579344,1.5
"(0, 0, 0, 0, 0, 2, 0, 2, 1, 1)",10.088137078011448,1.6
"(0, 0, 0, 0, 0, 2, 0, 2, 1, 2)",10.571907823614357,1.7
"(0, 0, 0, 0, 0, 2, 0, 2, 2, 0)",10.658945029491177,1.6
"(0, 0, 0, 0, 0, 2, 0, 2, 2, 1)",10.51242265486528,1.7
"(0, 0, 0, 0, 0, 2, 0, 2, 2, 2)",11.252695012379604,1.8
"(0, 0, 0, 0, 0, 2, 1, 0, 0, 0)",11.480556117171627,1.3
"(0, 0, 0, 0, 0, 2, 1, 0, 0, 1)",11.677028914541395,1.4
"(0, 0, 0, 0, 0, 2, 1, 0, 0, 2)",12.052572790844527,1.5
"(0, 0, 0, 0, 0, 2, 1, 0, 1, 0)",9.698588702223956,1.4
"(0, 0, 0, 0, 0, 2, 1, 0, 1, 1)",9.53404199821693,1.5
"(0, 0, 0, 0, 0, 2, 1, 0, 1, 2)",9.918599186938547,1.6
"(0, 0, 0, 0, 0, 2, 1, 0, 2, 0)",10.470718117690298,1.5
"(0, 0, 0, 0, 0, 2, 1, 0, 2, 1)",10.30411064762527,1.6
"(0, 0, 0, 0, 0, 2, 1, 0, 2, 2)",10.945169448258307,1.7
"(0, 0, 0, 0, 0, 2, 1, 1, 0, 0)",13.091119902913812,1.4
"(0, 0, 0, 0, 0, 2, 1, 1, 0, 1)",13.491160795449497,1.5
"(0, 0, 0, 0, 0, 2, 1, 1, 0, 2)",13.92276504183949,1.6
"(0, 0, 0, 0, 0, 2, 1, 1, 1, 0)",11.601919184332752,1.5
"(0, 0, 0, 0, 0, 2, 1, 1, 1, 1)",11.640940575491642,1.6
"(0, 0, 0, 0, 0, 2, 1, 1, 1, 2)",12.081558134300115,1.7
"(0, 0, 0, 0, 0, 2, 1, 1, 2, 0)",12.117891031652343,1.6
"(0, 0, 0, 0, 0, 2, 1, 1, 2, 1)",12.15485165675324,1.7
"(0, 0, 0, 0, 0, 2, 1, 1, 2, 2)",12.851970827473131,1.8
"(0, 0, 0, 0, 0, 2, 1, 2, 0, 0)",11.934357730128433,1.5
"(0, 0, 0, 0, 0, 2, 1, 2, 0, 1)",12.071841168049144,1.6
"(0, 0, 0, 0, 0, 2, 1, 2, 0, 2)",12.595231229122305,1.7
"(0, 0, 0, 0, 0, 2, 1, 2, 1, 0)",10.87793615298225,1.6
"(0, 0, 0, 0, 0, 2, 1, 2, 1, 1)",10.654400089526167,1.7
"(0, 0, 0, 0, 0, 2, 1, 2, 1, 2)",11.186803463017808,1.8
"(0, 0, 0, 0, 0, 2, 1, 2, 2, 0)",10.864989275462994,1.7
"(0, 0, 0, 0, 0, 2, 1, 2, 2, 1)",10.639392445948916,1.8
"(0, 0, 0, 0, 0, 2, 1, 2, 2, 2)",11.428297431351975,1.9
"(0, 0, 0, 0, 0, 2, 2, 0, 0, 0)",11.846032604022344,1.4
"(0, 0, 0, 0, 0, 2, 2, 0, 0, 1)",11.366182802355143,1.5
"(0, 0, 0, 0, 0, 2, 2, 0, 0, 2)",12.149545338620614,1.6
"(0, 0, 0, 0, 0, 2, 2, 0, 1, 0)",10.410715377000754,1.5
"(0, 0, 0, 0, 0, 2, 2, 0, 1, 1)",9.569846073956759,1.6
"(0, 0, 0, 0, 0, 2, 2, 0, 1, 2)",10.362221922640712,1.7
"(0, 0, 0, 0, 0, 2, 2, 0, 2, 0)",11.140726988404522,1.6
"(0, 0, 0, 0, 0, 2, 2, 0, 2, 1)",10.297796919302533,1.7
"(0, 0, 0, 0, 0, 2, 2, 0, 2, 2)",11.346674379897904,1.8
"(0, 0, 0, 0, 0, 2, 2, 1, 0, 0)",12.862272436398792,1.5
"(0, 0, 0, 0, 0, 2, 2, 1, 0, 1)",12.585990729897514,1.6
"(0, 0, 0, 0, 0, 2, 2, 1, 0, 2)",13.42541363624984,1.7
"(0, 0, 0, 0, 0, 2, 2, 1, 1, 0)",11.719721905743807,1.6
"(0, 0, 0, 0, 0, 2, 2, 1, 1, 1)",11.082420697865732,1.7
"(0, 0, 0, 0, 0, 2, 2, 1, 1, 2)",11.930856916636541,1.8
"(0, 0, 0, 0, 0, 2, 2, 1, 2, 0)",12.193575949000829,1.7
"(0, 0, 0, 0, 0, 2, 2, 1, 2, 1)",11.554213975064762,1.8
"(0, 0, 0, 0, 0, 2, 2, 1, 2, 2)",12.65915180574699,1.9
"(0, 0, 0, 0, 0, 2, 2, 2, 0, 0)",11.536542372939179,1.6
"(0, 0, 0, 0, 0, 2, 2, 2, 0, 1)",10.997703211822934,1.7
"(0, 0, 0, 0, 0, 2, 2, 2, 0, 2)",11.92891193285843,1.8
"(0, 0, 0, 0, 0, 2, 2, 2, 1, 0)",10.826770983719078,1.7
"(0, 0, 0, 0, 0, 2, 2, 2, 1, 1)",9.926912321226034,1.8
"(0, 0, 0, 0, 0, 2, 2, 2, 1, 2)",10.867134354680013,1.9
"(0, 0, 0, 0, 0, 2, 2, 2, 2, 0)",10.771706302137256,1.8
"(0, 0, 0, 0, 0, 2, 2, 2, 2, 1)",9.869786873586213,1.9
"(0, 0, 0, 0, 0, 2, 2, 2, 2, 2)",11.06651051895161,2.0
"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",10.9016528256587,1.1
"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",11.018835233613842,1.2
"(0, 0, 0, 0, 1, 0, 0, 0, 0, 2)",10.998821322969796,1.3
"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",10.081337769094796,1.2
"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",9.837500675673143,1.3
"(0, 0, 0, 0, 1, 0, 0, 0, 1, 2)",9.826500077447578,1.4
"(0, 0, 0, 0, 1, 0, 0, 0, 2, 0)",11.533288348893073,1.3
"(0, 0, 0, 0, 1, 0, 0, 0, 2, 1)",11.287390489413422,1.4
"(0, 0, 0, 0, 1, 0, 0, 0, 2, 2)",11.53289150309927,1.5
"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",11.849998580165561,1.2
"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",12.170749083286626,1.3
"(0, 0, 0, 0, 1, 0, 0, 1, 0, 2)",12.206795542729433,1.4
"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",11.322450219968264,1.3
"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",11.28218122171253,1.4
"(0, 0, 0, 0, 1, 0, 0, 1, 1, 2)",11.327240993573819,1.5
"(0, 0, 0, 0, 1, 0, 0, 1, 2, 0)",12.518243231619795,1.4
"(0, 0, 0, 0, 1, 0, 0, 1, 2, 1)",12.475913467306068,1.5
"(0, 0, 0, 0, 1, 0, 0, 1, 2, 2)",12.777474851078773,1.6
"(0, 0, 0, 0, 1, 0, 0, 2, 0, 0)",11.232329079485389,1.3
"(0, 0, 0, 0, 1, 0, 0, 2, 0, 1)",11.29052212799148,1.4
"(0, 0, 0, 0, 1, 0, 0, 2, 0, 2)",11.418354402117451,1.5
"(0, 0, 0, 0, 1, 0, 0, 2, 1, 0)",11.13755986072297,1.4
"(0, 0, 0, 0, 1, 0, 0, 2, 1, 1)",10.834733407852264,1.5
"(0, 0, 0, 0, 1, 0, 0, 2, 1, 2)",10.97157899439672,1.6
"(0, 0, 0, 0, 1, 0, 0, 2, 2, 0)",11.804434147535652,1.5
"(0, 0, 0, 0, 1, 0, 0, 2, 2, 1)",11.499546928606948,1.6
"(0, 0, 0, 0, 1, 0, 0, 2, 2, 2)",11.892894127062824,1.7
"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",12.556567190901264,1.2
"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",12.594675143968216,1.3
"(0, 0, 0, 0, 1, 0, 1, 0, 0, 2)",12.623293861212904,1.4
"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",11.207321835040268,1.3
"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",10.88441028673043,1.4
"(0, 0, 0, 0, 1, 0, 1, 0, 1, 2)",10.922042316393597,1.5
"(0, 0, 0, 0, 1, 0, 1, 0, 2, 0)",12.219979194407458,1.4
"(0, 0, 0, 0, 1, 0, 1, 0, 2, 1)",11.895006880039624,1.5
"(0, 0, 0, 0, 1, 0, 1, 0, 2, 2)",12.189140521614206,1.6
"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",14.233932646822227,1.3
"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",14.475608695055108,1.4
"(0, 0, 0, 0, 1, 0, 1, 1, 0, 2)",14.560287782386649,1.5
"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",13.177453987327837,1.4
"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",13.058110534183925,1.5
"(0, 0, 0, 0, 1, 0, 1, 1, 1, 2)",13.151802933933945,1.6
"(0, 0, 0, 0, 1, 0, 1, 1, 2, 0)",13.933953778548284,1.5
"(0, 0, 0, 0, 1, 0, 1, 1, 2, 1)",13.812549559346373,1.6
"(0, 0, 0, 0, 1, 0, 1, 1, 2, 2)",14.162743571007814,1.7
"(0, 0, 0, 0, 1, 0, 1, 2, 0, 0)",13.103136235747334,1.4
"(0, 0, 0, 0, 1, 0, 1, 2, 0, 1)",13.08225482936524,1.5
"(0, 0, 0, 0, 1, 0, 1, 2, 0, 2)",13.25871973137995,1.6
"(0, 0, 0, 0, 1, 0, 1, 2, 1, 0)",12.479436717687827,1.5
"(0, 0, 0, 0, 1, 0, 1, 2, 1, 1)",12.097535809928933,1.6
"(0, 0, 0, 0, 1, 0, 1, 2, 1, 2)",12.283014024362128,1.7
"(0, 0, 0, 0, 1, 0, 1, 2, 2, 0)",12.707017784069421,1.6
"(0, 0, 0, 0, 1, 0, 1, 2, 2, 1)",12.323056110252535,1.7
"(0, 0, 0, 0, 1, 0, 1, 2, 2, 2)",12.765035936597146,1.8
"(0, 0, 0, 0, 1, 0, 2, 0, 0, 0)",12.473367404787863,1.3
"(0, 0, 0, 0, 1, 0, 2, 0, 0, 1)",11.835152758817856,1.4
"(0, 0, 0, 0, 1, 0, 2, 0, 0, 2)",12.271590136024878,1.5
"(0, 0, 0, 0, 1, 0, 2, 0, 1, 0)",11.470772236852945,1.4
"(0, 0, 0, 0, 1, 0, 2, 0, 1, 1)",10.471538089506145,1.5
"(0, 0, 0, 0, 1, 0, 2, 0, 1, 2)",10.91698877913165,1.6
"(0, 0, 0, 0, 1, 0, 2, 0, 2, 0)",12.441311792157567,1.5
"(0, 0, 0, 0, 1, 0, 2, 0, 2, 1)",11.440016878752767,1.6
"(0, 0, 0, 0, 1, 0, 2, 0, 2, 2)",12.141969180289689,1.7
"(0, 0, 0, 0, 1, 0, 2, 1, 0, 0)",13.556408907343087,1.4
"(0, 0, 0, 0, 1, 0, 2, 1, 0, 1)",13.121762356539001,1.5
"(0, 0, 0, 0, 1, 0, 2, 1, 0, 2)",13.61426010383288,1.6
"(0, 0, 0, 0, 1, 0, 2, 1, 1, 0)",12.84658043577478,1.5
"(0, 0, 0, 0, 1, 0, 2, 1, 1, 1)",12.050914383593899,1.6
"(0, 0, 0, 0, 1, 0, 2, 1, 1, 2)",12.552425443306259,1.7
"(0, 0, 0, 0, 1, 0, 2, 1, 2, 0)",13.560962422932654,1.6
"(0, 0, 0, 0, 1, 0, 2, 1, 2, 1)",12.76323560469378,1.7
"(0, 0, 0, 0, 1, 0, 2, 1, 2, 2)",13.521248276317552,1.8
"(0, 0, 0, 0, 1, 0, 2, 2, 0, 0)",12.256644605593975,1.5
"(0, 0, 0, 0, 1, 0, 2, 2, 0, 1)",11.559440600174913,1.6
