Iteration,Mean,Stdev,Run-0
0,0.6923076923076923,0.0,0.6923076923076923
1,2.3846153846153846,0.0,2.3846153846153846
2,2.4615384615384617,0.0,2.4615384615384617
3,3.1538461538461537,0.0,3.1538461538461537
4,3.3076923076923075,0.0,3.3076923076923075
5,3.6153846153846154,0.0,3.6153846153846154
6,3.6153846153846154,0.0,3.6153846153846154
7,3.6153846153846154,0.0,3.6153846153846154
8,3.6153846153846154,0.0,3.6153846153846154
9,3.6153846153846154,0.0,3.6153846153846154
10,3.6153846153846154,0.0,3.6153846153846154
11,3.6153846153846154,0.0,3.6153846153846154
12,3.6153846153846154,0.0,3.6153846153846154
13,3.6153846153846154,0.0,3.6153846153846154
14,3.6153846153846154,0.0,3.6153846153846154
15,3.6153846153846154,0.0,3.6153846153846154
16,3.6153846153846154,0.0,3.6153846153846154
17,3.6153846153846154,0.0,3.6153846153846154
18,3.6153846153846154,0.0,3.6153846153846154
19,3.6153846153846154,0.0,3.6153846153846154
20,3.6153846153846154,0.0,3.6153846153846154
21,3.6153846153846154,0.0,3.6153846153846154
22,3.6153846153846154,0.0,3.6153846153846154
23,3.6153846153846154,0.0,3.6153846153846154
24,3.6153846153846154,0.0,3.6153846153846154
25,3.6153846153846154,0.0,3.6153846153846154
26,3.6153846153846154,0.0,3.6153846153846154
27,3.6153846153846154,0.0,3.6153846153846154
28,3.6153846153846154,0.0,3.6153846153846154
29,3.6153846153846154,0.0,3.6153846153846154
30,3.6153846153846154,0.0,3.6153846153846154
31,3.6153846153846154,0.0,3.6153846153846154
32,3.6153846153846154,0.0,3.6153846153846154
33,3.6153846153846154,0.0,3.6153846153846154
34,3.6153846153846154,0.0,3.6153846153846154
35,3.6153846153846154,0.0,3.6153846153846154
36,3.6153846153846154,0.0,3.6153846153846154
37,3.6153846153846154,0.0,3.6153846153846154
38,3.6153846153846154,0.0,3.6153846153846154
39,3.6153846153846154,0.0,3.6153846153846154
