Iteration,Mean,Stdev,Run-0
0,14.229669156108798,0.0,14.229669156108798
1,7.825184342061302,0.0,7.825184342061302
2,7.035706383898162,0.0,7.035706383898162
3,6.249430726579712,0.0,6.249430726579712
4,5.743905063079827,0.0,5.743905063079827
5,5.3132821089183695,0.0,5.3132821089183695
6,5.3132821089183695,0.0,5.3132821089183695
7,5.3132821089183695,0.0,5.3132821089183695
8,5.3132821089183695,0.0,5.3132821089183695
9,5.3132821089183695,0.0,5.3132821089183695
10,5.3132821089183695,0.0,5.3132821089183695
11,5.3132821089183695,0.0,5.3132821089183695
12,5.3132821089183695,0.0,5.3132821089183695
13,5.3132821089183695,0.0,5.3132821089183695
14,5.3132821089183695,0.0,5.3132821089183695
15,5.3132821089183695,0.0,5.3132821089183695
16,5.3132821089183695,0.0,5.3132821089183695
17,5.3132821089183695,0.0,5.3132821089183695
18,5.3132821089183695,0.0,5.3132821089183695
19,5.3132821089183695,0.0,5.3132821089183695
20,5.3132821089183695,0.0,5.3132821089183695
21,5.3132821089183695,0.0,5.3132821089183695
22,5.3132821089183695,0.0,5.3132821089183695
23,5.3132821089183695,0.0,5.3132821089183695
24,5.3132821089183695,0.0,5.3132821089183695
25,5.3132821089183695,0.0,5.3132821089183695
26,5.3132821089183695,0.0,5.3132821089183695
27,5.3132821089183695,0.0,5.3132821089183695
28,5.3132821089183695,0.0,5.3132821089183695
29,5.3132821089183695,0.0,5.3132821089183695
30,5.3132821089183695,0.0,5.3132821089183695
31,5.3132821089183695,0.0,5.3132821089183695
32,5.3132821089183695,0.0,5.3132821089183695
33,5.3132821089183695,0.0,5.3132821089183695
34,5.3132821089183695,0.0,5.3132821089183695
35,5.3132821089183695,0.0,5.3132821089183695
36,5.3132821089183695,0.0,5.3132821089183695
37,5.3132821089183695,0.0,5.3132821089183695
38,5.3132821089183695,0.0,5.3132821089183695
39,5.3132821089183695,0.0,5.3132821089183695
