Indices,GC,LC
"(0, 1, 0, 1, 0, 2, 2, 1)",10.965364744307422,1.875
"(0, 1, 0, 1, 0, 2, 2, 2)",8.482428472886056,2.0
"(0, 1, 0, 1, 0, 2, 2, 3)",9.823043510845965,2.125
"(0, 1, 0, 1, 0, 2, 3, 0)",8.937193756617743,1.875
"(0, 1, 0, 1, 0, 2, 3, 1)",10.868177701015336,2.0
"(0, 1, 0, 1, 0, 2, 3, 2)",8.476425875545786,2.125
"(0, 1, 0, 1, 0, 2, 3, 3)",9.781774988764981,2.25
"(0, 1, 0, 1, 0, 3, 0, 0)",8.679822556221524,1.625
"(0, 1, 0, 1, 0, 3, 0, 1)",10.140015252974402,1.75
"(0, 1, 0, 1, 0, 3, 0, 2)",8.272034478711562,1.875
"(0, 1, 0, 1, 0, 3, 0, 3)",9.610618483720774,2.0
"(0, 1, 0, 1, 0, 3, 1, 0)",8.38830346186618,1.75
"(0, 1, 0, 1, 0, 3, 1, 1)",10.044985014764556,1.875
"(0, 1, 0, 1, 0, 3, 1, 2)",7.86887580921182,2.0
"(0, 1, 0, 1, 0, 3, 1, 3)",8.935678197767778,2.125
"(0, 1, 0, 1, 0, 3, 2, 0)",8.979961596419479,1.875
"(0, 1, 0, 1, 0, 3, 2, 1)",10.233175372558897,2.0
"(0, 1, 0, 1, 0, 3, 2, 2)",7.738069770138095,2.125
"(0, 1, 0, 1, 0, 3, 2, 3)",9.128068540866186,2.25
"(0, 1, 0, 1, 0, 3, 3, 0)",8.602671975359165,2.0
"(0, 1, 0, 1, 0, 3, 3, 1)",10.182705604318926,2.125
"(0, 1, 0, 1, 0, 3, 3, 2)",7.77878444784994,2.25
"(0, 1, 0, 1, 0, 3, 3, 3)",9.13351729383732,2.375
"(0, 1, 0, 1, 1, 0, 0, 0)",9.756048990423807,1.375
"(0, 1, 0, 1, 1, 0, 0, 1)",11.023237263205575,1.5
"(0, 1, 0, 1, 1, 0, 0, 2)",9.900977197246174,1.625
"(0, 1, 0, 1, 1, 0, 0, 3)",11.538444719968243,1.75
"(0, 1, 0, 1, 1, 0, 1, 0)",8.995726187925632,1.5
"(0, 1, 0, 1, 1, 0, 1, 1)",10.4594033168529,1.625
"(0, 1, 0, 1, 1, 0, 1, 2)",9.029014819603601,1.75
"(0, 1, 0, 1, 1, 0, 1, 3)",10.394700725872418,1.875
"(0, 1, 0, 1, 1, 0, 2, 0)",9.322356557325259,1.625
"(0, 1, 0, 1, 1, 0, 2, 1)",10.382565909493566,1.75
"(0, 1, 0, 1, 1, 0, 2, 2)",8.633181015376204,1.875
"(0, 1, 0, 1, 1, 0, 2, 3)",10.322063303817153,2.0
"(0, 1, 0, 1, 1, 0, 3, 0)",8.882104895240774,1.75
"(0, 1, 0, 1, 1, 0, 3, 1)",10.269134100229424,1.875
"(0, 1, 0, 1, 1, 0, 3, 2)",8.610933652063878,2.0
"(0, 1, 0, 1, 1, 0, 3, 3)",10.264550015764112,2.125
"(0, 1, 0, 1, 1, 1, 0, 0)",10.120302347763747,1.5
"(0, 1, 0, 1, 1, 1, 0, 1)",10.94541241298403,1.625
"(0, 1, 0, 1, 1, 1, 0, 2)",9.653975981572312,1.75
"(0, 1, 0, 1, 1, 1, 0, 3)",10.902347491672922,1.875
"(0, 1, 0, 1, 1, 1, 1, 0)",9.410561895695988,1.625
"(0, 1, 0, 1, 1, 1, 1, 1)",10.432160817061767,1.75
"(0, 1, 0, 1, 1, 1, 1, 2)",8.832595954360153,1.875
"(0, 1, 0, 1, 1, 1, 1, 3)",9.80918584800751,2.0
"(0, 1, 0, 1, 1, 1, 2, 0)",9.513221240163627,1.75
"(0, 1, 0, 1, 1, 1, 2, 1)",10.13135238477045,1.875
"(0, 1, 0, 1, 1, 1, 2, 2)",8.212791125200773,2.0
"(0, 1, 0, 1, 1, 1, 2, 3)",9.51257740102026,2.125
"(0, 1, 0, 1, 1, 1, 3, 0)",9.69465466335152,1.875
"(0, 1, 0, 1, 1, 1, 3, 1)",10.639605660778686,2.0
"(0, 1, 0, 1, 1, 1, 3, 2)",8.812228847160823,2.125
"(0, 1, 0, 1, 1, 1, 3, 3)",10.0767491982396,2.25
"(0, 1, 0, 1, 1, 2, 0, 0)",8.260327817967681,1.625
"(0, 1, 0, 1, 1, 2, 0, 1)",9.700364007141683,1.75
"(0, 1, 0, 1, 1, 2, 0, 2)",8.262022385476786,1.875
"(0, 1, 0, 1, 1, 2, 0, 3)",9.57700852765481,2.0
"(0, 1, 0, 1, 1, 2, 1, 0)",7.989936439541724,1.75
"(0, 1, 0, 1, 1, 2, 1, 1)",9.62646148486122,1.875
"(0, 1, 0, 1, 1, 2, 1, 2)",7.879991431906434,2.0
"(0, 1, 0, 1, 1, 2, 1, 3)",8.9231959576312,2.125
"(0, 1, 0, 1, 1, 2, 2, 0)",8.48716284274012,1.875
"(0, 1, 0, 1, 1, 2, 2, 1)",9.720220111300659,2.0
"(0, 1, 0, 1, 1, 2, 2, 2)",7.654753661477804,2.125
"(0, 1, 0, 1, 1, 2, 2, 3)",9.021154569374705,2.25
"(0, 1, 0, 1, 1, 2, 3, 0)",8.34581515013014,2.0
"(0, 1, 0, 1, 1, 2, 3, 1)",9.905692271511024,2.125
"(0, 1, 0, 1, 1, 2, 3, 2)",7.9314102676399845,2.25
"(0, 1, 0, 1, 1, 2, 3, 3)",9.262545250796173,2.375
"(0, 1, 0, 1, 1, 3, 0, 0)",8.710283712850607,1.75
"(0, 1, 0, 1, 1, 3, 0, 1)",9.799369586586774,1.875
"(0, 1, 0, 1, 1, 3, 0, 2)",8.348858633922449,2.0
"(0, 1, 0, 1, 1, 3, 0, 3)",9.713228508868651,2.125
"(0, 1, 0, 1, 1, 3, 1, 0)",8.37579100858441,1.875
"(0, 1, 0, 1, 1, 3, 1, 1)",9.661365738466076,2.0
"(0, 1, 0, 1, 1, 3, 1, 2)",7.902726354511856,2.125
"(0, 1, 0, 1, 1, 3, 1, 3)",8.995314613004807,2.25
"(0, 1, 0, 1, 1, 3, 2, 0)",8.71026804583958,2.0
"(0, 1, 0, 1, 1, 3, 2, 1)",9.592374998962285,2.125
"(0, 1, 0, 1, 1, 3, 2, 2)",7.514739218139999,2.25
"(0, 1, 0, 1, 1, 3, 2, 3)",8.930523858805083,2.375
"(0, 1, 0, 1, 1, 3, 3, 0)",8.615637628281716,2.125
"(0, 1, 0, 1, 1, 3, 3, 1)",9.824564434224765,2.25
"(0, 1, 0, 1, 1, 3, 3, 2)",7.838113099354294,2.375
"(0, 1, 0, 1, 1, 3, 3, 3)",9.21863181527867,2.5
"(0, 1, 0, 1, 2, 0, 0, 0)",8.275446843137443,1.5
"(0, 1, 0, 1, 2, 0, 0, 1)",9.1212377063053,1.625
"(0, 1, 0, 1, 2, 0, 0, 2)",8.308657679907318,1.75
"(0, 1, 0, 1, 2, 0, 0, 3)",10.20711973474901,1.875
"(0, 1, 0, 1, 2, 0, 1, 0)",8.100697143959177,1.625
"(0, 1, 0, 1, 2, 0, 1, 1)",9.14297686327253,1.75
"(0, 1, 0, 1, 2, 0, 1, 2)",8.022268405584656,1.875
"(0, 1, 0, 1, 2, 0, 1, 3)",9.648948843973095,2.0
"(0, 1, 0, 1, 2, 0, 2, 0)",8.317423222631097,1.75
"(0, 1, 0, 1, 2, 0, 2, 1)",8.956235165185491,1.875
"(0, 1, 0, 1, 2, 0, 2, 2)",7.516530310629552,2.0
"(0, 1, 0, 1, 2, 0, 2, 3)",9.466407131190126,2.125
"(0, 1, 0, 1, 2, 0, 3, 0)",7.733307795206785,1.875
"(0, 1, 0, 1, 2, 0, 3, 1)",8.698939590581524,2.0
"(0, 1, 0, 1, 2, 0, 3, 2)",7.350419181977397,2.125
"(0, 1, 0, 1, 2, 0, 3, 3)",9.26503007779726,2.25
"(0, 1, 0, 1, 2, 1, 0, 0)",8.521475478371253,1.625
"(0, 1, 0, 1, 2, 1, 0, 1)",8.925188133977626,1.75
"(0, 1, 0, 1, 2, 1, 0, 2)",7.94343174212733,1.875
"(0, 1, 0, 1, 2, 1, 0, 3)",9.452797784347567,2.0
"(0, 1, 0, 1, 2, 1, 1, 0)",8.3973081296234,1.75
"(0, 1, 0, 1, 2, 1, 1, 1)",8.997509641375272,1.875
"(0, 1, 0, 1, 2, 1, 1, 2)",7.707624818235082,2.0
"(0, 1, 0, 1, 2, 1, 1, 3)",8.94520924400206,2.125
"(0, 1, 0, 1, 2, 1, 2, 0)",8.390063183363337,1.875
"(0, 1, 0, 1, 2, 1, 2, 1)",8.586796918356248,2.0
"(0, 1, 0, 1, 2, 1, 2, 2)",6.97791569834799,2.125
"(0, 1, 0, 1, 2, 1, 2, 3)",8.538696506287105,2.25
"(0, 1, 0, 1, 2, 1, 3, 0)",8.427632841211405,2.0
"(0, 1, 0, 1, 2, 1, 3, 1)",8.95118642902466,2.125
"(0, 1, 0, 1, 2, 1, 3, 2)",7.43348965496822,2.25
"(0, 1, 0, 1, 2, 1, 3, 3)",8.95900453816662,2.375
"(0, 1, 0, 1, 2, 2, 0, 0)",7.361149987745761,1.75
"(0, 1, 0, 1, 2, 2, 0, 1)",8.37978876730585,1.875
"(0, 1, 0, 1, 2, 2, 0, 2)",7.251127185202376,2.0
"(0, 1, 0, 1, 2, 2, 0, 3)",8.827107859500023,2.125
"(0, 1, 0, 1, 2, 2, 1, 0)",7.67633171263971,1.875
"(0, 1, 0, 1, 2, 2, 1, 1)",8.891459348345297,2.0
"(0, 1, 0, 1, 2, 2, 1, 2)",7.454669334951929,2.125
"(0, 1, 0, 1, 2, 2, 1, 3)",8.75886839279632,2.25
"(0, 1, 0, 1, 2, 2, 2, 0)",8.0636538251104,2.0
"(0, 1, 0, 1, 2, 2, 2, 1)",8.875313684057026,2.125
"(0, 1, 0, 1, 2, 2, 2, 2)",7.119527273795594,2.25
"(0, 1, 0, 1, 2, 2, 2, 3)",8.74692271381212,2.375
"(0, 1, 0, 1, 2, 2, 3, 0)",7.778442367160596,2.125
"(0, 1, 0, 1, 2, 2, 3, 1)",8.916922078927564,2.25
"(0, 1, 0, 1, 2, 2, 3, 2)",7.252320114617948,2.375
"(0, 1, 0, 1, 2, 2, 3, 3)",8.844449629893763,2.5
"(0, 1, 0, 1, 2, 3, 0, 0)",7.339482449766063,1.875
"(0, 1, 0, 1, 2, 3, 0, 1)",8.00717091388832,2.0
"(0, 1, 0, 1, 2, 3, 0, 2)",6.866340000785413,2.125
"(0, 1, 0, 1, 2, 3, 0, 3)",8.491704407851243,2.25
"(0, 1, 0, 1, 2, 3, 1, 0)",7.590562848819776,2.0
"(0, 1, 0, 1, 2, 3, 1, 1)",8.454740169087527,2.125
"(0, 1, 0, 1, 2, 3, 1, 2)",7.005780824694727,2.25
"(0, 1, 0, 1, 2, 3, 1, 3)",8.359363615307302,2.375
"(0, 1, 0, 1, 2, 3, 2, 0)",7.815135595347238,2.125
"(0, 1, 0, 1, 2, 3, 2, 1)",8.275845138856031,2.25
"(0, 1, 0, 1, 2, 3, 2, 2)",6.507889397595167,2.375
"(0, 1, 0, 1, 2, 3, 2, 3)",8.184668570379875,2.5
"(0, 1, 0, 1, 2, 3, 3, 0)",7.57664141244955,2.25
"(0, 1, 0, 1, 2, 3, 3, 1)",8.364170808778686,2.375
"(0, 1, 0, 1, 2, 3, 3, 2)",6.6873995134696385,2.5
"(0, 1, 0, 1, 2, 3, 3, 3)",8.328912761513633,2.625
"(0, 1, 0, 1, 3, 0, 0, 0)",8.368290336694876,1.625
"(0, 1, 0, 1, 3, 0, 0, 1)",9.909984928502412,1.75
"(0, 1, 0, 1, 3, 0, 0, 2)",8.449754426831271,1.875
"(0, 1, 0, 1, 3, 0, 0, 3)",10.419087645225458,2.0
"(0, 1, 0, 1, 3, 0, 1, 0)",7.6568958568525884,1.75
"(0, 1, 0, 1, 3, 0, 1, 1)",9.395079304805618,1.875
"(0, 1, 0, 1, 3, 0, 1, 2)",7.626720371844585,2.0
"(0, 1, 0, 1, 3, 0, 1, 3)",9.324271973785518,2.125
"(0, 1, 0, 1, 3, 0, 2, 0)",7.815624036708602,1.875
"(0, 1, 0, 1, 3, 0, 2, 1)",9.150339707902676,2.0
"(0, 1, 0, 1, 3, 0, 2, 2)",7.062984378073576,2.125
"(0, 1, 0, 1, 3, 0, 2, 3)",9.08373236218664,2.25
"(0, 1, 0, 1, 3, 0, 3, 0)",7.723804962136246,2.0
"(0, 1, 0, 1, 3, 0, 3, 1)",9.38534048615066,2.125
"(0, 1, 0, 1, 3, 0, 3, 2)",7.389169602273377,2.25
"(0, 1, 0, 1, 3, 0, 3, 3)",9.374651661645732,2.375
"(0, 1, 0, 1, 3, 1, 0, 0)",9.053445557703022,1.75
"(0, 1, 0, 1, 3, 1, 0, 1)",10.153061941949074,1.875
"(0, 1, 0, 1, 3, 1, 0, 2)",8.52365507482562,2.0
"(0, 1, 0, 1, 3, 1, 0, 3)",10.103892280598345,2.125
"(0, 1, 0, 1, 3, 1, 1, 0)",8.39263342829115,1.875
"(0, 1, 0, 1, 3, 1, 1, 1)",9.6887386686827,2.0
"(0, 1, 0, 1, 3, 1, 1, 2)",7.751203370269346,2.125
"(0, 1, 0, 1, 3, 1, 1, 3)",9.059658959588818,2.25
"(0, 1, 0, 1, 3, 1, 2, 0)",8.327390583215177,2.0
"(0, 1, 0, 1, 3, 1, 2, 1)",9.220028046847768,2.125
"(0, 1, 0, 1, 3, 1, 2, 2)",6.96349635156635,2.25
"(0, 1, 0, 1, 3, 1, 2, 3)",8.595148323057957,2.375
"(0, 1, 0, 1, 3, 1, 3, 0)",8.857256593915201,2.125
"(0, 1, 0, 1, 3, 1, 3, 1)",10.076713910368134,2.25
"(0, 1, 0, 1, 3, 1, 3, 2)",7.911366661038532,2.375
"(0, 1, 0, 1, 3, 1, 3, 3)",9.507752707789423,2.5
"(0, 1, 0, 1, 3, 2, 0, 0)",7.510046401414451,1.875
"(0, 1, 0, 1, 3, 2, 0, 1)",9.224588909614216,2.0
"(0, 1, 0, 1, 3, 2, 0, 2)",7.448276852237585,2.125
"(0, 1, 0, 1, 3, 2, 0, 3)",9.095128690087721,2.25
"(0, 1, 0, 1, 3, 2, 1, 0)",7.288583345644376,2.0
"(0, 1, 0, 1, 3, 2, 1, 1)",9.199614709989639,2.125
"(0, 1, 0, 1, 3, 2, 1, 2)",7.115174221323113,2.25
"(0, 1, 0, 1, 3, 2, 1, 3)",8.490244442720002,2.375
"(0, 1, 0, 1, 3, 2, 2, 0)",7.6179075592991605,2.125
"(0, 1, 0, 1, 3, 2, 2, 1)",9.125471146885467,2.25
"(0, 1, 0, 1, 3, 2, 2, 2)",6.722034261350875,2.375
"(0, 1, 0, 1, 3, 2, 2, 3)",8.420300864919891,2.5
"(0, 1, 0, 1, 3, 2, 3, 0)",7.824992454201313,2.25
"(0, 1, 0, 1, 3, 2, 3, 1)",9.659375894607958,2.375
"(0, 1, 0, 1, 3, 2, 3, 2)",7.347123455025184,2.5
"(0, 1, 0, 1, 3, 2, 3, 3)",9.010124133853488,2.625
"(0, 1, 0, 1, 3, 3, 0, 0)",7.199234367431502,2.0
"(0, 1, 0, 1, 3, 3, 0, 1)",8.562826560193436,2.125
"(0, 1, 0, 1, 3, 3, 0, 2)",6.774345171817372,2.25
"(0, 1, 0, 1, 3, 3, 0, 3)",8.470580742435692,2.375
"(0, 1, 0, 1, 3, 3, 1, 0)",6.9136699858211905,2.125
"(0, 1, 0, 1, 3, 3, 1, 1)",8.473751034728622,2.25
"(0, 1, 0, 1, 3, 3, 1, 2)",6.377141215062664,2.375
"(0, 1, 0, 1, 3, 3, 1, 3)",7.801595169227731,2.5
"(0, 1, 0, 1, 3, 3, 2, 0)",7.080244833532748,2.25
"(0, 1, 0, 1, 3, 3, 2, 1)",8.23685810568122,2.375
"(0, 1, 0, 1, 3, 3, 2, 2)",5.821251889147199,2.5
"(0, 1, 0, 1, 3, 3, 2, 3)",7.568902225484397,2.625
"(0, 1, 0, 1, 3, 3, 3, 0)",7.334047003487017,2.375
"(0, 1, 0, 1, 3, 3, 3, 1)",8.81748012845583,2.5
"(0, 1, 0, 1, 3, 3, 3, 2)",6.493058357873623,2.625
"(0, 1, 0, 1, 3, 3, 3, 3)",8.20544276947011,2.75
"(0, 1, 0, 2, 0, 0, 0, 0)",9.442000628303935,1.375
"(0, 1, 0, 2, 0, 0, 0, 1)",10.968622455150769,1.5
"(0, 1, 0, 2, 0, 0, 0, 2)",9.466450018972585,1.625
"(0, 1, 0, 2, 0, 0, 0, 3)",10.94293999297173,1.75
"(0, 1, 0, 2, 0, 0, 1, 0)",8.758079190547235,1.5
"(0, 1, 0, 2, 0, 0, 1, 1)",10.481189873539563,1.625
"(0, 1, 0, 2, 0, 0, 1, 2)",8.670889006071487,1.75
"(0, 1, 0, 2, 0, 0, 1, 3)",9.875597363617379,1.875
"(0, 1, 0, 2, 0, 0, 2, 0)",9.11495885882265,1.625
"(0, 1, 0, 2, 0, 0, 2, 1)",10.434601765056021,1.75
"(0, 1, 0, 2, 0, 0, 2, 2)",8.305304500719878,1.875
"(0, 1, 0, 2, 0, 0, 2, 3)",9.833209240437903,2.0
"(0, 1, 0, 2, 0, 0, 3, 0)",9.175469503316437,1.75
"(0, 1, 0, 2, 0, 0, 3, 1)",10.821932262370149,1.875
"(0, 1, 0, 2, 0, 0, 3, 2)",8.783819443985822,2.0
"(0, 1, 0, 2, 0, 0, 3, 3)",10.276458258963137,2.125
"(0, 1, 0, 2, 0, 1, 0, 0)",10.302506360128817,1.5
"(0, 1, 0, 2, 0, 1, 0, 1)",11.387049979414167,1.625
"(0, 1, 0, 2, 0, 1, 0, 2)",9.715701177783663,1.75
"(0, 1, 0, 2, 0, 1, 0, 3)",10.80309513916135,1.875
"(0, 1, 0, 2, 0, 1, 1, 0)",9.66916727280253,1.625
"(0, 1, 0, 2, 0, 1, 1, 1)",10.950199748233379,1.75
"(0, 1, 0, 2, 0, 1, 1, 2)",8.970722515312984,1.875
"(0, 1, 0, 2, 0, 1, 1, 3)",9.786334860237412,2.0
"(0, 1, 0, 2, 0, 1, 2, 0)",9.802075916145958,1.75
"(0, 1, 0, 2, 0, 1, 2, 1)",10.679640614817846,1.875
"(0, 1, 0, 2, 0, 1, 2, 2)",8.381166985029386,2.0
"(0, 1, 0, 2, 0, 1, 2, 3)",9.51997571212595,2.125
"(0, 1, 0, 2, 0, 1, 3, 0)",10.484271645912127,1.875
"(0, 1, 0, 2, 0, 1, 3, 1)",11.688656197404358,2.0
"(0, 1, 0, 2, 0, 1, 3, 2)",9.481367013567713,2.125
"(0, 1, 0, 2, 0, 1, 3, 3)",10.584909815923565,2.25
"(0, 1, 0, 2, 0, 2, 0, 0)",8.877625205895022,1.625
"(0, 1, 0, 2, 0, 2, 0, 1)",10.577094949134084,1.75
"(0, 1, 0, 2, 0, 2, 0, 2)",8.758840957250412,1.875
"(0, 1, 0, 2, 0, 2, 0, 3)",9.91284955070551,2.0
"(0, 1, 0, 2, 0, 2, 1, 0)",8.683635192210538,1.75
"(0, 1, 0, 2, 0, 2, 1, 1)",10.579593791595098,1.875
"(0, 1, 0, 2, 0, 2, 1, 2)",8.45321136842153,2.0
"(0, 1, 0, 2, 0, 2, 1, 3)",9.335438345423372,2.125
"(0, 1, 0, 2, 0, 2, 2, 0)",9.21111089428472,1.875
"(0, 1, 0, 2, 0, 2, 2, 1)",10.70360171691032,2.0
"(0, 1, 0, 2, 0, 2, 2, 2)",8.25822289686869,2.125
"(0, 1, 0, 2, 0, 2, 2, 3)",9.463646256042665,2.25
"(0, 1, 0, 2, 0, 2, 3, 0)",9.570525508253018,2.0
"(0, 1, 0, 2, 0, 2, 3, 1)",11.389836183698964,2.125
"(0, 1, 0, 2, 0, 2, 3, 2)",9.035641809609142,2.25
"(0, 1, 0, 2, 0, 2, 3, 3)",10.20579924404241,2.375
"(0, 1, 0, 2, 0, 3, 0, 0)",9.084724775324542,1.75
"(0, 1, 0, 2, 0, 3, 0, 1)",10.433244203125776,1.875
"(0, 1, 0, 2, 0, 3, 0, 2)",8.602820880242666,2.0
"(0, 1, 0, 2, 0, 3, 0, 3)",9.806213206465948,2.125
"(0, 1, 0, 2, 0, 3, 1, 0)",8.82663343579982,1.875
"(0, 1, 0, 2, 0, 3, 1, 1)",10.371641719746547,2.0
"(0, 1, 0, 2, 0, 3, 1, 2)",8.233089965573548,2.125
"(0, 1, 0, 2, 0, 3, 1, 3)",9.164700675343575,2.25
"(0, 1, 0, 2, 0, 3, 2, 0)",9.19135977193078,2.0
"(0, 1, 0, 2, 0, 3, 2, 1)",10.33290027911855,2.125
"(0, 1, 0, 2, 0, 3, 2, 2)",7.875352128077481,2.25
"(0, 1, 0, 2, 0, 3, 2, 3)",9.130159220019642,2.375
"(0, 1, 0, 2, 0, 3, 3, 0)",9.597491660951192,2.125
"(0, 1, 0, 2, 0, 3, 3, 1)",11.065852020959305,2.25
"(0, 1, 0, 2, 0, 3, 3, 2)",8.69948831587005,2.375
"(0, 1, 0, 2, 0, 3, 3, 3)",9.9190294830715,2.5
"(0, 1, 0, 2, 1, 0, 0, 0)",9.363453024286487,1.5
"(0, 1, 0, 2, 1, 0, 0, 1)",10.518968028116605,1.625
"(0, 1, 0, 2, 1, 0, 0, 2)",9.434265413536936,1.75
"(0, 1, 0, 2, 1, 0, 0, 3)",10.936541257473078,1.875
"(0, 1, 0, 2, 1, 0, 1, 0)",8.636557976618935,1.625
"(0, 1, 0, 2, 1, 0, 1, 1)",9.98856183659455,1.75
"(0, 1, 0, 2, 1, 0, 1, 2)",8.59573079072499,1.875
"(0, 1, 0, 2, 1, 0, 1, 3)",9.826225018207873,2.0
"(0, 1, 0, 2, 1, 0, 2, 0)",8.73625654759622,1.75
"(0, 1, 0, 2, 1, 0, 2, 1)",9.684792630812877,1.875
"(0, 1, 0, 2, 1, 0, 2, 2)",7.972965188075253,2.0
"(0, 1, 0, 2, 1, 0, 2, 3)",9.52665579773027,2.125
"(0, 1, 0, 2, 1, 0, 3, 0)",9.079426395592458,1.875
"(0, 1, 0, 2, 1, 0, 3, 1)",10.35478233162946,2.0
"(0, 1, 0, 2, 1, 0, 3, 2)",8.734139334843647,2.125
"(0, 1, 0, 2, 1, 0, 3, 3)",10.252564019757951,2.25
"(0, 1, 0, 2, 1, 1, 0, 0)",10.407056790790282,1.625
"(0, 1, 0, 2, 1, 1, 0, 1)",11.120493587058919,1.75
"(0, 1, 0, 2, 1, 1, 0, 2)",9.866614607026932,1.875
"(0, 1, 0, 2, 1, 1, 0, 3)",10.979794438341607,2.0
"(0, 1, 0, 2, 1, 1, 1, 0)",9.730744093553145,1.75
"(0, 1, 0, 2, 1, 1, 1, 1)",10.64066974596728,1.875
"(0, 1, 0, 2, 1, 1, 1, 2)",9.078662334645397,2.0
"(0, 1, 0, 2, 1, 1, 1, 3)",9.920060549506823,2.125
"(0, 1, 0, 2, 1, 1, 2, 0)",9.606471639598443,1.875
"(0, 1, 0, 2, 1, 1, 2, 1)",10.112929515253619,2.0
"(0, 1, 0, 2, 1, 1, 2, 2)",8.231925707063674,2.125
"(0, 1, 0, 2, 1, 1, 2, 3)",9.396520304097232,2.25
"(0, 1, 0, 2, 1, 1, 3, 0)",10.571326572867063,2.0
"(0, 1, 0, 2, 1, 1, 3, 1)",11.404604301342578,2.125
"(0, 1, 0, 2, 1, 1, 3, 2)",9.61478493910445,2.25
"(0, 1, 0, 2, 1, 1, 3, 3)",10.744113611397294,2.375
"(0, 1, 0, 2, 1, 2, 0, 0)",8.175416413442559,1.75
"(0, 1, 0, 2, 1, 2, 0, 1)",9.50377933366491,1.875
"(0, 1, 0, 2, 1, 2, 0, 2)",8.10299516337975,2.0
"(0, 1, 0, 2, 1, 2, 0, 3)",9.28278962677184,2.125
"(0, 1, 0, 2, 1, 2, 1, 0)",7.938452789847221,1.875
"(0, 1, 0, 2, 1, 2, 1, 1)",9.46330456621507,2.0
"(0, 1, 0, 2, 1, 2, 1, 2)",7.754391964640016,2.125
"(0, 1, 0, 2, 1, 2, 1, 3)",8.662404811578854,2.25
"(0, 1, 0, 2, 1, 2, 2, 0)",8.208747394623277,2.0
"(0, 1, 0, 2, 1, 2, 2, 1)",9.330131394232167,2.125
"(0, 1, 0, 2, 1, 2, 2, 2)",7.302222395789048,2.25
"(0, 1, 0, 2, 1, 2, 2, 3)",8.533431624900018,2.375
"(0, 1, 0, 2, 1, 2, 3, 0)",8.850821212094024,2.125
"(0, 1, 0, 2, 1, 2, 3, 1)",10.299025064523256,2.25
"(0, 1, 0, 2, 1, 2, 3, 2)",8.362300512031954,2.375
"(0, 1, 0, 2, 1, 2, 3, 3)",9.55824381640221,2.5
"(0, 1, 0, 2, 1, 3, 0, 0)",8.986860242282237,1.875
"(0, 1, 0, 2, 1, 3, 0, 1)",9.964272847066754,2.0
"(0, 1, 0, 2, 1, 3, 0, 2)",8.551319345782161,2.125
"(0, 1, 0, 2, 1, 3, 0, 3)",9.780497541942436,2.25
"(0, 1, 0, 2, 1, 3, 1, 0)",8.685795292846663,2.0
"(0, 1, 0, 2, 1, 3, 1, 1)",9.859696753776678,2.125
"(0, 1, 0, 2, 1, 3, 1, 2)",8.138614821202191,2.25
"(0, 1, 0, 2, 1, 3, 1, 3)",9.096011400909212,2.375
"(0, 1, 0, 2, 1, 3, 2, 0)",8.793340531679492,2.125
"(0, 1, 0, 2, 1, 3, 2, 1)",9.563774215850547,2.25
"(0, 1, 0, 2, 1, 3, 2, 2)",7.523695886407996,2.375
"(0, 1, 0, 2, 1, 3, 2, 3)",8.80428884828715,2.5
"(0, 1, 0, 2, 1, 3, 3, 0)",9.482131624202353,2.25
"(0, 1, 0, 2, 1, 3, 3, 1)",10.57938516119375,2.375
"(0, 1, 0, 2, 1, 3, 3, 2)",8.630491277703015,2.5
"(0, 1, 0, 2, 1, 3, 3, 3)",9.875818314841457,2.625
"(0, 1, 0, 2, 2, 0, 0, 0)",7.914268566639111,1.625
"(0, 1, 0, 2, 2, 0, 0, 1)",8.648386160855319,1.75
"(0, 1, 0, 2, 2, 0, 0, 2)",7.873363585837072,1.875
"(0, 1, 0, 2, 2, 0, 0, 3)",9.636633961892834,2.0
"(0, 1, 0, 2, 2, 0, 1, 0)",7.772946622291466,1.75
"(0, 1, 0, 2, 2, 0, 1, 1)",8.70355307265317,1.875
"(0, 1, 0, 2, 2, 0, 1, 2)",7.6204020663450285,2.0
"(0, 1, 0, 2, 2, 0, 1, 3)",9.111890825947539,2.125
"(0, 1, 0, 2, 2, 0, 2, 0)",7.762740902541045,1.875
"(0, 1, 0, 2, 2, 0, 2, 1)",8.28987957614379,2.0
"(0, 1, 0, 2, 2, 0, 2, 2)",6.887732172967584,2.125
"(0, 1, 0, 2, 2, 0, 2, 3)",8.702417314742227,2.25
"(0, 1, 0, 2, 2, 0, 3, 0)",7.962046985197458,2.0
"(0, 1, 0, 2, 2, 0, 3, 1)",8.816005511620547,2.125
"(0, 1, 0, 2, 2, 0, 3, 2)",7.505042554396157,2.25
"(0, 1, 0, 2, 2, 0, 3, 3)",9.284461771430085,2.375
"(0, 1, 0, 2, 2, 1, 0, 0)",8.839647611036776,1.75
"(0, 1, 0, 2, 2, 1, 0, 1)",9.131686997691501,1.875
"(0, 1, 0, 2, 2, 1, 0, 2)",8.187488057220937,2.0
"(0, 1, 0, 2, 2, 1, 0, 3)",9.56166242065524,2.125
"(0, 1, 0, 2, 2, 1, 1, 0)",8.748908017119547,1.875
"(0, 1, 0, 2, 2, 1, 1, 1)",9.237436259919768,2.0
"(0, 1, 0, 2, 2, 1, 1, 2)",7.985108888159313,2.125
"(0, 1, 0, 2, 2, 1, 1, 3)",9.08750163514036,2.25
"(0, 1, 0, 2, 2, 1, 2, 0)",8.51473127243714,2.0
