Iteration,Mean,Stdev,Run-0
0,10.055853965155723,0.0,10.055853965155723
1,6.6873151809823925,0.0,6.6873151809823925
2,5.433276636930517,0.0,5.433276636930517
3,4.2395015217541205,0.0,4.2395015217541205
4,4.2395015217541205,0.0,4.2395015217541205
5,4.2395015217541205,0.0,4.2395015217541205
6,4.2395015217541205,0.0,4.2395015217541205
7,4.2395015217541205,0.0,4.2395015217541205
8,4.2395015217541205,0.0,4.2395015217541205
9,4.2395015217541205,0.0,4.2395015217541205
10,4.2395015217541205,0.0,4.2395015217541205
11,4.2395015217541205,0.0,4.2395015217541205
12,4.2395015217541205,0.0,4.2395015217541205
13,4.2395015217541205,0.0,4.2395015217541205
14,4.2395015217541205,0.0,4.2395015217541205
15,4.2395015217541205,0.0,4.2395015217541205
16,4.2395015217541205,0.0,4.2395015217541205
17,4.2395015217541205,0.0,4.2395015217541205
18,4.2395015217541205,0.0,4.2395015217541205
19,4.2395015217541205,0.0,4.2395015217541205
20,4.2395015217541205,0.0,4.2395015217541205
21,4.2395015217541205,0.0,4.2395015217541205
22,4.2395015217541205,0.0,4.2395015217541205
23,4.2395015217541205,0.0,4.2395015217541205
24,4.2395015217541205,0.0,4.2395015217541205
25,4.2395015217541205,0.0,4.2395015217541205
26,4.2395015217541205,0.0,4.2395015217541205
27,4.2395015217541205,0.0,4.2395015217541205
28,4.2395015217541205,0.0,4.2395015217541205
29,4.2395015217541205,0.0,4.2395015217541205
30,4.2395015217541205,0.0,4.2395015217541205
31,4.2395015217541205,0.0,4.2395015217541205
32,4.2395015217541205,0.0,4.2395015217541205
33,4.2395015217541205,0.0,4.2395015217541205
34,4.2395015217541205,0.0,4.2395015217541205
35,4.2395015217541205,0.0,4.2395015217541205
36,4.2395015217541205,0.0,4.2395015217541205
37,4.2395015217541205,0.0,4.2395015217541205
38,4.2395015217541205,0.0,4.2395015217541205
39,4.2395015217541205,0.0,4.2395015217541205
