Indices,GC,LC
"(1, 10, 3, 9)",4.554529045058873,6.75
"(1, 10, 3, 10)",3.530952510159314,7.0
"(1, 10, 3, 11)",4.1495899802950165,7.25
"(1, 10, 3, 12)",4.503320337425389,7.5
"(1, 10, 3, 13)",3.6309547408527503,7.75
"(1, 10, 3, 14)",3.8278925202027985,8.0
"(1, 10, 3, 15)",3.6735970492368972,8.25
"(1, 10, 4, 0)",4.26221130553599,4.75
"(1, 10, 4, 1)",3.8589657233697996,5.0
"(1, 10, 4, 2)",3.829139987759062,5.25
"(1, 10, 4, 3)",4.797082019388492,5.5
"(1, 10, 4, 4)",4.403602939502478,5.75
"(1, 10, 4, 5)",4.40569305201986,6.0
"(1, 10, 4, 6)",4.455302486906161,6.25
"(1, 10, 4, 7)",3.6319301270487174,6.5
"(1, 10, 4, 8)",3.617945684184721,6.75
"(1, 10, 4, 9)",4.191225041995811,7.0
"(1, 10, 4, 10)",4.095201118560599,7.25
"(1, 10, 4, 11)",4.212744381904796,7.5
"(1, 10, 4, 12)",4.352274763038224,7.75
"(1, 10, 4, 13)",3.901257712235116,8.0
"(1, 10, 4, 14)",3.96054678961377,8.25
"(1, 10, 4, 15)",3.845997256785223,8.5
"(1, 10, 5, 0)",4.254746126844866,5.0
"(1, 10, 5, 1)",3.9774523246676767,5.25
"(1, 10, 5, 2)",3.9193874647645632,5.5
"(1, 10, 5, 3)",5.16995177700041,5.75
"(1, 10, 5, 4)",4.5882121603275605,6.0
"(1, 10, 5, 5)",5.1211235180731345,6.25
"(1, 10, 5, 6)",4.452156415116543,6.5
"(1, 10, 5, 7)",3.956940787997577,6.75
"(1, 10, 5, 8)",3.5938751370356323,7.0
"(1, 10, 5, 9)",4.700665950274889,7.25
"(1, 10, 5, 10)",4.5999857569149825,7.5
"(1, 10, 5, 11)",4.308465284841072,7.75
"(1, 10, 5, 12)",4.293073585274674,8.0
"(1, 10, 5, 13)",4.069387924185486,8.25
"(1, 10, 5, 14)",3.6974579981055125,8.5
"(1, 10, 5, 15)",4.03244424177356,8.75
"(1, 10, 6, 0)",3.725052845339061,5.25
"(1, 10, 6, 1)",3.537302592283586,5.5
"(1, 10, 6, 2)",3.6611652606189056,5.75
"(1, 10, 6, 3)",4.0682128575085095,6.0
"(1, 10, 6, 4)",3.961988645018869,6.25
"(1, 10, 6, 5)",4.299817571049338,6.5
"(1, 10, 6, 6)",3.9874051193652242,6.75
"(1, 10, 6, 7)",2.9673677314789364,7.0
"(1, 10, 6, 8)",3.1589670279880635,7.25
"(1, 10, 6, 9)",4.119242562853183,7.5
"(1, 10, 6, 10)",3.9762517152028947,7.75
"(1, 10, 6, 11)",3.8952807954004123,8.0
"(1, 10, 6, 12)",3.754012984078236,8.25
"(1, 10, 6, 13)",3.6716167870674656,8.5
"(1, 10, 6, 14)",3.495839731974915,8.75
"(1, 10, 6, 15)",3.8011072212063435,9.0
"(1, 10, 7, 0)",3.9849109682692885,5.5
"(1, 10, 7, 1)",3.852238772463934,5.75
"(1, 10, 7, 2)",3.697261460330239,6.0
"(1, 10, 7, 3)",4.799464624020675,6.25
"(1, 10, 7, 4)",4.615401775164891,6.5
"(1, 10, 7, 5)",4.176177631332957,6.75
"(1, 10, 7, 6)",4.7241382336585165,7.0
"(1, 10, 7, 7)",3.442739080935687,7.25
"(1, 10, 7, 8)",3.571312817150104,7.5
"(1, 10, 7, 9)",4.830534221620194,7.75
"(1, 10, 7, 10)",4.278766018794232,8.0
"(1, 10, 7, 11)",4.1222958473862255,8.25
"(1, 10, 7, 12)",4.669856789655535,8.5
"(1, 10, 7, 13)",3.8627864333450828,8.75
"(1, 10, 7, 14)",3.935836554993773,9.0
"(1, 10, 7, 15)",3.8658500775916207,9.25
"(1, 10, 8, 0)",4.5197730294234,5.75
"(1, 10, 8, 1)",4.66334041383964,6.0
"(1, 10, 8, 2)",4.320646348124031,6.25
"(1, 10, 8, 3)",5.524068565938438,6.5
"(1, 10, 8, 4)",5.056486636077994,6.75
"(1, 10, 8, 5)",4.97878303438226,7.0
"(1, 10, 8, 6)",4.736399663024504,7.25
"(1, 10, 8, 7)",3.984183923636989,7.5
"(1, 10, 8, 8)",3.8989157875194365,7.75
"(1, 10, 8, 9)",4.85415517612663,8.0
"(1, 10, 8, 10)",4.859688629517212,8.25
"(1, 10, 8, 11)",4.599864192425713,8.5
"(1, 10, 8, 12)",4.542770677388012,8.75
"(1, 10, 8, 13)",4.704087876846217,9.0
"(1, 10, 8, 14)",4.235395770080014,9.25
"(1, 10, 8, 15)",4.2576740045267005,9.5
"(1, 10, 9, 0)",4.4076688576838805,6.0
"(1, 10, 9, 1)",4.389078320267432,6.25
"(1, 10, 9, 2)",3.880735366012866,6.5
"(1, 10, 9, 3)",4.841643640303477,6.75
"(1, 10, 9, 4)",5.046453839195563,7.0
"(1, 10, 9, 5)",5.264531592919775,7.25
"(1, 10, 9, 6)",4.522478654420239,7.5
"(1, 10, 9, 7)",4.146217050335655,7.75
"(1, 10, 9, 8)",3.4855143887307833,8.0
"(1, 10, 9, 9)",4.607782383901637,8.25
"(1, 10, 9, 10)",4.603823076524183,8.5
"(1, 10, 9, 11)",4.154119491609408,8.75
"(1, 10, 9, 12)",4.709166283977111,9.0
"(1, 10, 9, 13)",4.067803662101515,9.25
"(1, 10, 9, 14)",4.195852578242574,9.5
"(1, 10, 9, 15)",4.190433640871665,9.75
"(1, 10, 10, 0)",3.7411362490879743,6.25
"(1, 10, 10, 1)",3.568428771359955,6.5
"(1, 10, 10, 2)",3.57795879323898,6.75
"(1, 10, 10, 3)",4.32393135490039,7.0
"(1, 10, 10, 4)",3.8390157262716027,7.25
"(1, 10, 10, 5)",4.425087711097563,7.5
"(1, 10, 10, 6)",3.9593309751458867,7.75
"(1, 10, 10, 7)",3.3892357225682854,8.0
"(1, 10, 10, 8)",3.1407838229220637,8.25
"(1, 10, 10, 9)",4.092424667469853,8.5
"(1, 10, 10, 10)",3.866825714104046,8.75
"(1, 10, 10, 11)",3.271357580556641,9.0
"(1, 10, 10, 12)",3.86302259103222,9.25
"(1, 10, 10, 13)",4.097561284247458,9.5
"(1, 10, 10, 14)",3.571882975463632,9.75
"(1, 10, 10, 15)",3.385910930764216,10.0
"(1, 10, 11, 0)",4.42848633944231,6.5
"(1, 10, 11, 1)",4.011184102576482,6.75
"(1, 10, 11, 2)",4.027973377148288,7.0
"(1, 10, 11, 3)",4.5358723264020915,7.25
"(1, 10, 11, 4)",4.570970052957689,7.5
"(1, 10, 11, 5)",4.821409346121293,7.75
"(1, 10, 11, 6)",4.355106058932313,8.0
"(1, 10, 11, 7)",3.932264960988391,8.25
"(1, 10, 11, 8)",3.5945404330755117,8.5
"(1, 10, 11, 9)",4.621879533915993,8.75
"(1, 10, 11, 10)",4.496736085692775,9.0
"(1, 10, 11, 11)",4.4607079737176525,9.25
"(1, 10, 11, 12)",4.719942310348289,9.5
"(1, 10, 11, 13)",4.194822609890012,9.75
"(1, 10, 11, 14)",4.179334170485186,10.0
"(1, 10, 11, 15)",4.092589727868128,10.25
"(1, 10, 12, 0)",4.358331736929139,6.75
"(1, 10, 12, 1)",3.759481226105294,7.0
"(1, 10, 12, 2)",4.512514243996917,7.25
"(1, 10, 12, 3)",4.635670420154801,7.5
"(1, 10, 12, 4)",4.819292254266026,7.75
"(1, 10, 12, 5)",4.607971512958736,8.0
"(1, 10, 12, 6)",4.770575269791122,8.25
"(1, 10, 12, 7)",3.4597097692844097,8.5
"(1, 10, 12, 8)",3.504535189858249,8.75
"(1, 10, 12, 9)",4.620705897607066,9.0
"(1, 10, 12, 10)",4.435724543323918,9.25
"(1, 10, 12, 11)",4.457645855528763,9.5
"(1, 10, 12, 12)",4.956727989934415,9.75
"(1, 10, 12, 13)",4.38293922387962,10.0
"(1, 10, 12, 14)",4.560743309115672,10.25
"(1, 10, 12, 15)",4.059456209653632,10.5
"(1, 10, 13, 0)",3.8947032736051126,7.0
"(1, 10, 13, 1)",4.48878338259273,7.25
"(1, 10, 13, 2)",4.0913738788460625,7.5
"(1, 10, 13, 3)",4.950918451678562,7.75
"(1, 10, 13, 4)",4.367825517346771,8.0
"(1, 10, 13, 5)",4.427102103449326,8.25
"(1, 10, 13, 6)",4.113549517622149,8.5
"(1, 10, 13, 7)",4.01788817268826,8.75
"(1, 10, 13, 8)",3.4539450510356153,9.0
"(1, 10, 13, 9)",4.21251077420515,9.25
"(1, 10, 13, 10)",4.189532463370439,9.5
"(1, 10, 13, 11)",3.4648152509495946,9.75
"(1, 10, 13, 12)",4.39092100633352,10.0
"(1, 10, 13, 13)",4.381161881956807,10.25
"(1, 10, 13, 14)",3.7399303671575495,10.5
"(1, 10, 13, 15)",4.071136381675933,10.75
"(1, 10, 14, 0)",3.693553492792644,7.25
"(1, 10, 14, 1)",3.4704239506997085,7.5
"(1, 10, 14, 2)",3.2714437768723297,7.75
"(1, 10, 14, 3)",4.652095639899037,8.0
"(1, 10, 14, 4)",3.9424807529065458,8.25
"(1, 10, 14, 5)",4.04378909916554,8.5
"(1, 10, 14, 6)",4.2067449172050795,8.75
"(1, 10, 14, 7)",3.0880576976530354,9.0
"(1, 10, 14, 8)",2.9112377485577934,9.25
"(1, 10, 14, 9)",4.121436396314022,9.5
"(1, 10, 14, 10)",3.9599366053569303,9.75
"(1, 10, 14, 11)",3.850129237669973,10.0
"(1, 10, 14, 12)",3.929813355272316,10.25
"(1, 10, 14, 13)",3.943858911213495,10.5
"(1, 10, 14, 14)",3.9948380706845072,10.75
"(1, 10, 14, 15)",2.877462258445031,11.0
"(1, 10, 15, 0)",3.5934264014212647,7.5
"(1, 10, 15, 1)",3.388847667553794,7.75
"(1, 10, 15, 2)",3.491217904944021,8.0
"(1, 10, 15, 3)",4.646196228714842,8.25
"(1, 10, 15, 4)",4.1967717832390266,8.5
"(1, 10, 15, 5)",4.495896889263118,8.75
"(1, 10, 15, 6)",3.6340914365457455,9.0
"(1, 10, 15, 7)",3.4179619964713743,9.25
"(1, 10, 15, 8)",3.2433391343526052,9.5
"(1, 10, 15, 9)",3.644172255603364,9.75
"(1, 10, 15, 10)",3.713088134386287,10.0
"(1, 10, 15, 11)",3.4704302107433476,10.25
"(1, 10, 15, 12)",3.6570256477681427,10.5
"(1, 10, 15, 13)",3.6952540364585507,10.75
"(1, 10, 15, 14)",3.355076100201382,11.0
"(1, 10, 15, 15)",3.363741147711234,11.25
"(1, 11, 0, 0)",4.236516323795464,4.0
"(1, 11, 0, 1)",3.9817069770586992,4.25
"(1, 11, 0, 2)",4.085432069860908,4.5
"(1, 11, 0, 3)",5.037062685640002,4.75
"(1, 11, 0, 4)",4.595804897523106,5.0
"(1, 11, 0, 5)",3.8872376061433913,5.25
"(1, 11, 0, 6)",3.9522826349276454,5.5
"(1, 11, 0, 7)",3.918698960233836,5.75
"(1, 11, 0, 8)",3.2139482927795946,6.0
"(1, 11, 0, 9)",4.154286979240083,6.25
"(1, 11, 0, 10)",4.282992350431736,6.5
"(1, 11, 0, 11)",4.717204794430717,6.75
"(1, 11, 0, 12)",3.8366499006266475,7.0
"(1, 11, 0, 13)",4.773316047213381,7.25
"(1, 11, 0, 14)",3.7470591803772773,7.5
"(1, 11, 0, 15)",4.144263705606944,7.75
"(1, 11, 1, 0)",5.897875705865232,4.25
"(1, 11, 1, 1)",4.517126523894924,4.5
"(1, 11, 1, 2)",5.354601076186093,4.75
"(1, 11, 1, 3)",5.950317402003771,5.0
"(1, 11, 1, 4)",5.962735757138506,5.25
"(1, 11, 1, 5)",4.6998725727920885,5.5
"(1, 11, 1, 6)",5.000283606392913,5.75
"(1, 11, 1, 7)",4.903153282220849,6.0
"(1, 11, 1, 8)",4.545117983405621,6.25
"(1, 11, 1, 9)",5.279032220055918,6.5
"(1, 11, 1, 10)",5.29138918103121,6.75
"(1, 11, 1, 11)",5.821310408686936,7.0
"(1, 11, 1, 12)",5.115474482199802,7.25
"(1, 11, 1, 13)",4.991901854470959,7.5
"(1, 11, 1, 14)",4.517054664153029,7.75
"(1, 11, 1, 15)",5.507522954251661,8.0
"(1, 11, 2, 0)",4.384722116095518,4.5
"(1, 11, 2, 1)",4.078073963244154,4.75
"(1, 11, 2, 2)",4.2206811009560035,5.0
"(1, 11, 2, 3)",5.367153896207732,5.25
"(1, 11, 2, 4)",4.6801871071948105,5.5
"(1, 11, 2, 5)",4.5536338379560775,5.75
"(1, 11, 2, 6)",4.091040810998177,6.0
"(1, 11, 2, 7)",4.039660430000972,6.25
"(1, 11, 2, 8)",3.8913133123267367,6.5
"(1, 11, 2, 9)",4.433779818164144,6.75
"(1, 11, 2, 10)",5.200984382683549,7.0
"(1, 11, 2, 11)",4.671849237879541,7.25
"(1, 11, 2, 12)",4.009339552657002,7.5
"(1, 11, 2, 13)",4.331431854577958,7.75
"(1, 11, 2, 14)",3.740891644872895,8.0
"(1, 11, 2, 15)",4.620306657800318,8.25
"(1, 11, 3, 0)",4.960471621141975,4.75
"(1, 11, 3, 1)",4.375526574620229,5.0
"(1, 11, 3, 2)",4.709600219240255,5.25
"(1, 11, 3, 3)",5.116762191974841,5.5
"(1, 11, 3, 4)",5.261351671490513,5.75
"(1, 11, 3, 5)",4.5466336188830185,6.0
"(1, 11, 3, 6)",4.164357785771065,6.25
"(1, 11, 3, 7)",4.681198414398549,6.5
"(1, 11, 3, 8)",3.686492245440854,6.75
"(1, 11, 3, 9)",4.756992564640876,7.0
"(1, 11, 3, 10)",4.145493667861838,7.25
"(1, 11, 3, 11)",5.151831675118563,7.5
"(1, 11, 3, 12)",4.724451414285747,7.75
"(1, 11, 3, 13)",4.19833283071798,8.0
"(1, 11, 3, 14)",4.053519335996539,8.25
"(1, 11, 3, 15)",4.63884666167211,8.5
"(1, 11, 4, 0)",4.447838468240628,5.0
"(1, 11, 4, 1)",3.537479819504983,5.25
"(1, 11, 4, 2)",4.107326345000701,5.5
"(1, 11, 4, 3)",4.861610818203119,5.75
"(1, 11, 4, 4)",4.403333199651277,6.0
"(1, 11, 4, 5)",3.78145485989538,6.25
"(1, 11, 4, 6)",3.958579097040429,6.5
"(1, 11, 4, 7)",3.837288098201211,6.75
"(1, 11, 4, 8)",3.5637109748967037,7.0
"(1, 11, 4, 9)",3.8736670944495186,7.25
"(1, 11, 4, 10)",4.189720809134828,7.5
"(1, 11, 4, 11)",4.694964609600047,7.75
"(1, 11, 4, 12)",4.053384372770286,8.0
"(1, 11, 4, 13)",3.948614334972051,8.25
"(1, 11, 4, 14)",3.6661521382792146,8.5
"(1, 11, 4, 15)",4.291225402092142,8.75
"(1, 11, 5, 0)",4.735997942145147,5.25
"(1, 11, 5, 1)",3.9515910733985025,5.5
"(1, 11, 5, 2)",4.493198474601844,5.75
"(1, 11, 5, 3)",5.530105228410681,6.0
"(1, 11, 5, 4)",4.883567073072002,6.25
"(1, 11, 5, 5)",4.792509978544299,6.5
"(1, 11, 5, 6)",4.251057677846455,6.75
"(1, 11, 5, 7)",4.457923411745714,7.0
"(1, 11, 5, 8)",3.835265080343258,7.25
"(1, 11, 5, 9)",4.67873265532424,7.5
"(1, 11, 5, 10)",4.990130100084854,7.75
"(1, 11, 5, 11)",5.086310165131968,8.0
"(1, 11, 5, 12)",4.289807847602379,8.25
"(1, 11, 5, 13)",4.412369199518064,8.5
"(1, 11, 5, 14)",3.6986879993666006,8.75
"(1, 11, 5, 15)",4.773297039676121,9.0
"(1, 11, 6, 0)",4.711991832739159,5.5
"(1, 11, 6, 1)",4.017128513114231,5.75
"(1, 11, 6, 2)",4.740663442556006,6.0
"(1, 11, 6, 3)",4.934053481018598,6.25
"(1, 11, 6, 4)",4.76303072986313,6.5
"(1, 11, 6, 5)",4.476891203620319,6.75
"(1, 11, 6, 6)",4.291993554194954,7.0
"(1, 11, 6, 7)",3.974037527326893,7.25
"(1, 11, 6, 8)",3.9060441433955093,7.5
"(1, 11, 6, 9)",4.602996440002352,7.75
"(1, 11, 6, 10)",4.872083230472584,8.0
"(1, 11, 6, 11)",5.178812847791125,8.25
"(1, 11, 6, 12)",4.256434418505759,8.5
"(1, 11, 6, 13)",4.520285234499862,8.75
"(1, 11, 6, 14)",4.00275690533582,9.0
"(1, 11, 6, 15)",5.047647191208723,9.25
"(1, 11, 7, 0)",4.876818622065791,5.75
"(1, 11, 7, 1)",4.2370333596909795,6.0
"(1, 11, 7, 2)",4.6817283086637405,6.25
"(1, 11, 7, 3)",5.570273913927166,6.5
"(1, 11, 7, 4)",5.321412526405554,6.75
"(1, 11, 7, 5)",4.25821993030034,7.0
"(1, 11, 7, 6)",4.933695334884648,7.25
"(1, 11, 7, 7)",4.354377543180044,7.5
"(1, 11, 7, 8)",4.223358598953951,7.75
"(1, 11, 7, 9)",5.219256765165764,8.0
"(1, 11, 7, 10)",5.079566200460324,8.25
"(1, 11, 7, 11)",5.310796566173342,8.5
"(1, 11, 7, 12)",5.077246890479461,8.75
"(1, 11, 7, 13)",4.6164235471738815,9.0
"(1, 11, 7, 14)",4.347722394751081,9.25
"(1, 11, 7, 15)",5.0173587139904035,9.5
"(1, 11, 8, 0)",4.956492912878504,6.0
"(1, 11, 8, 1)",4.59294723072529,6.25
"(1, 11, 8, 2)",4.849925426116135,6.5
"(1, 11, 8, 3)",5.839690085503533,6.75
"(1, 11, 8, 4)",5.307309616977259,7.0
"(1, 11, 8, 5)",4.605637563008245,7.25
"(1, 11, 8, 6)",4.490768993909239,7.5
"(1, 11, 8, 7)",4.440634615539948,7.75
"(1, 11, 8, 8)",4.0957737989818845,8.0
"(1, 11, 8, 9)",4.787689949330804,8.25
"(1, 11, 8, 10)",5.205301040841906,8.5
"(1, 11, 8, 11)",5.33317714087143,8.75
"(1, 11, 8, 12)",4.494973007870539,9.0
"(1, 11, 8, 13)",5.002537220333617,9.25
"(1, 11, 8, 14)",4.192093839495924,9.5
"(1, 11, 8, 15)",4.953994870584084,9.75
"(1, 11, 9, 0)",5.027874298523308,6.25
"(1, 11, 9, 1)",4.502170694537403,6.5
"(1, 11, 9, 2)",4.593500001389293,6.75
"(1, 11, 9, 3)",5.340750717252893,7.0
"(1, 11, 9, 4)",5.480762377479151,7.25
"(1, 11, 9, 5)",5.074871678930084,7.5
"(1, 11, 9, 6)",4.4603335426892965,7.75
"(1, 11, 9, 7)",4.786153299622938,8.0
"(1, 11, 9, 8)",3.865857957577555,8.25
"(1, 11, 9, 9)",4.724802714490133,8.5
"(1, 11, 9, 10)",5.1329210452332,8.75
"(1, 11, 9, 11)",5.070917997439449,9.0
"(1, 11, 9, 12)",4.844854171843961,9.25
"(1, 11, 9, 13)",4.549738562973239,9.5
"(1, 11, 9, 14)",4.336036205042806,9.75
"(1, 11, 9, 15)",5.0702400643133725,10.0
"(1, 11, 10, 0)",4.7347648105239895,6.5
"(1, 11, 10, 1)",4.0549442662265145,6.75
"(1, 11, 10, 2)",4.664146549211996,7.0
"(1, 11, 10, 3)",5.1964615524463955,7.25
"(1, 11, 10, 4)",4.646747385151779,7.5
"(1, 11, 10, 5)",4.608850917704459,7.75
"(1, 11, 10, 6)",4.270608984011531,8.0
"(1, 11, 10, 7)",4.402595092452155,8.25
"(1, 11, 10, 8)",3.8945505123654227,8.5
"(1, 11, 10, 9)",4.582868118654938,8.75
"(1, 11, 10, 10)",4.7693468034096504,9.0
"(1, 11, 10, 11)",4.56157920698327,9.25
"(1, 11, 10, 12)",4.372133599495658,9.5
"(1, 11, 10, 13)",4.95291930571577,9.75
"(1, 11, 10, 14)",4.085489722860455,10.0
"(1, 11, 10, 15)",4.6391404748025105,10.25
"(1, 11, 11, 0)",5.091399844525063,6.75
"(1, 11, 11, 1)",4.16698454108978,7.0
"(1, 11, 11, 2)",4.783446076768042,7.25
"(1, 11, 11, 3)",5.077687467594836,7.5
"(1, 11, 11, 4)",5.047986655484604,7.75
"(1, 11, 11, 5)",4.674457496374928,8.0
"(1, 11, 11, 6)",4.335669011444697,8.25
"(1, 11, 11, 7)",4.614909274519001,8.5
"(1, 11, 11, 8)",4.01759206616561,8.75
"(1, 11, 11, 9)",4.781607928747817,9.0
"(1, 11, 11, 10)",5.068542118645118,9.25
"(1, 11, 11, 11)",5.4202145437910225,9.5
"(1, 11, 11, 12)",4.898338262458466,9.75
"(1, 11, 11, 13)",4.719465575005064,10.0
"(1, 11, 11, 14)",4.362225861528746,10.25
"(1, 11, 11, 15)",5.015104215553163,10.5
"(1, 11, 12, 0)",4.883885789338578,7.0
"(1, 11, 12, 1)",3.7779222119452798,7.25
"(1, 11, 12, 2)",5.130627490943359,7.5
"(1, 11, 12, 3)",5.040126108674231,7.75
"(1, 11, 12, 4)",5.1589494041196255,8.0
"(1, 11, 12, 5)",4.323660210539058,8.25
"(1, 11, 12, 6)",4.6137787696301915,8.5
"(1, 11, 12, 7)",4.004994630141707,8.75
"(1, 11, 12, 8)",3.790227370275035,9.0
"(1, 11, 12, 9)",4.643074839765576,9.25
"(1, 11, 12, 10)",4.870171123602951,9.5
"(1, 11, 12, 11)",5.279792972928816,9.75
"(1, 11, 12, 12)",4.9977644893712805,10.0
"(1, 11, 12, 13)",4.770222736321358,10.25
"(1, 11, 12, 14)",4.606275547485921,10.5
"(1, 11, 12, 15)",4.844611244665352,10.75
"(1, 11, 13, 0)",4.5818306379497935,7.25
"(1, 11, 13, 1)",4.668797680367955,7.5
"(1, 11, 13, 2)",4.871060437727745,7.75
"(1, 11, 13, 3)",5.516947452133234,8.0
"(1, 11, 13, 4)",4.869055979135613,8.25
"(1, 11, 13, 5)",4.3043641129648895,8.5
"(1, 11, 13, 6)",4.11832632939646,8.75
"(1, 11, 13, 7)",4.724746345480797,9.0
"(1, 11, 13, 8)",3.9012105433876423,9.25
"(1, 11, 13, 9)",4.396453028298902,9.5
"(1, 11, 13, 10)",4.78555235558471,9.75
"(1, 11, 13, 11)",4.44853568028489,10.0
"(1, 11, 13, 12)",4.593530817705624,10.25
"(1, 11, 13, 13)",4.930018706333786,10.5
"(1, 11, 13, 14)",3.9470359174630376,10.75
"(1, 11, 13, 15)",5.017864728622894,11.0
"(1, 11, 14, 0)",4.332520851127208,7.5
"(1, 11, 14, 1)",3.602278242464818,7.75
"(1, 11, 14, 2)",4.002970329743894,8.0
"(1, 11, 14, 3)",5.169964634343593,8.25
"(1, 11, 14, 4)",4.395551208685271,8.5
"(1, 11, 14, 5)",3.872891102670987,8.75
"(1, 11, 14, 6)",4.163361722969273,9.0
"(1, 11, 14, 7)",3.746755864435455,9.25
"(1, 11, 14, 8)",3.310343234899703,9.5
"(1, 11, 14, 9)",4.257218644397655,9.75
"(1, 11, 14, 10)",4.507796491561084,10.0
"(1, 11, 14, 11)",4.785689660995151,10.25
"(1, 11, 14, 12)",4.084263160634303,10.5
"(1, 11, 14, 13)",4.4445557295803555,10.75
"(1, 11, 14, 14)",4.153783614979876,11.0
"(1, 11, 14, 15)",3.776030599381875,11.25
"(1, 11, 15, 0)",4.171080541451783,7.75
"(1, 11, 15, 1)",3.4593887410148563,8.0
"(1, 11, 15, 2)",4.161431239511538,8.25
"(1, 11, 15, 3)",5.10275200485535,8.5
"(1, 11, 15, 4)",4.588529020713705,8.75
"(1, 11, 15, 5)",4.263685674464517,9.0
"(1, 11, 15, 6)",3.529395024005892,9.25
"(1, 11, 15, 7)",4.015346944949748,9.5
"(1, 11, 15, 8)",3.5811314023904672,9.75
"(1, 11, 15, 9)",3.71864128538295,10.0
"(1, 11, 15, 10)",4.199634802286393,10.25
"(1, 11, 15, 11)",4.34467741576448,10.5
"(1, 11, 15, 12)",3.7501622348260826,10.75
"(1, 11, 15, 13)",4.134637636521365,11.0
"(1, 11, 15, 14)",3.452708426192706,11.25
"(1, 11, 15, 15)",4.20099627034403,11.5
"(1, 12, 0, 0)",3.390920987206158,4.25
"(1, 12, 0, 1)",3.4018755821016406,4.5
"(1, 12, 0, 2)",3.3625283487707605,4.75
"(1, 12, 0, 3)",4.19991235265161,5.0
"(1, 12, 0, 4)",3.499782045820321,5.25
"(1, 12, 0, 5)",3.3768606653234396,5.5
"(1, 12, 0, 6)",3.5174726679065373,5.75
"(1, 12, 0, 7)",3.4202601770330925,6.0
"(1, 12, 0, 8)",2.9506877769682207,6.25
"(1, 12, 0, 9)",3.4611298419685896,6.5
"(1, 12, 0, 10)",3.5952992587359387,6.75
"(1, 12, 0, 11)",4.012592604735866,7.0
"(1, 12, 0, 12)",3.6330193360097844,7.25
"(1, 12, 0, 13)",4.105037830335086,7.5
"(1, 12, 0, 14)",3.4838652902251868,7.75
"(1, 12, 0, 15)",3.4964729776770196,8.0
"(1, 12, 1, 0)",5.1711361419388115,4.5
"(1, 12, 1, 1)",4.05615090160075,4.75
"(1, 12, 1, 2)",4.750553127758828,5.0
"(1, 12, 1, 3)",5.232022841678262,5.25
"(1, 12, 1, 4)",4.9855686780986055,5.5
"(1, 12, 1, 5)",4.30835140463502,5.75
"(1, 12, 1, 6)",4.684329412034689,6.0
"(1, 12, 1, 7)",4.523570271682989,6.25
"(1, 12, 1, 8)",4.40071324025713,6.5
"(1, 12, 1, 9)",4.704730855447312,6.75
"(1, 12, 1, 10)",4.722551861998297,7.0
"(1, 12, 1, 11)",5.235553991654972,7.25
"(1, 12, 1, 12)",5.0306996902458225,7.5
"(1, 12, 1, 13)",4.442479410255549,7.75
"(1, 12, 1, 14)",4.372716546663823,8.0
"(1, 12, 1, 15)",4.978587998984619,8.25
"(1, 12, 2, 0)",3.9420869927397457,4.75
"(1, 12, 2, 1)",3.9012027815206274,5.0
"(1, 12, 2, 2)",3.9007375930993873,5.25
"(1, 12, 2, 3)",4.932963776452873,5.5
"(1, 12, 2, 4)",3.9871244687255585,5.75
"(1, 12, 2, 5)",4.446217110369658,6.0
"(1, 12, 2, 6)",4.059191057210602,6.25
"(1, 12, 2, 7)",3.944181860033764,6.5
"(1, 12, 2, 8)",4.031013009748896,6.75
"(1, 12, 2, 9)",4.143582894126185,7.0
"(1, 12, 2, 10)",4.916251504221285,7.25
"(1, 12, 2, 11)",4.370197261418224,7.5
"(1, 12, 2, 12)",4.208669201273674,7.75
"(1, 12, 2, 13)",4.066113850933197,8.0
"(1, 12, 2, 14)",3.8806579679543383,8.25
"(1, 12, 2, 15)",4.375476143103927,8.5
"(1, 12, 3, 0)",4.489793103370127,5.0
"(1, 12, 3, 1)",4.170611998480628,5.25
"(1, 12, 3, 2)",4.3616133169675635,5.5
"(1, 12, 3, 3)",4.6545286778039054,5.75
"(1, 12, 3, 4)",4.540245638605185,6.0
"(1, 12, 3, 5)",4.411173496880523,6.25
"(1, 12, 3, 6)",4.104464637567414,6.5
"(1, 12, 3, 7)",4.557676450015263,6.75
"(1, 12, 3, 8)",3.798148548446937,7.0
"(1, 12, 3, 9)",4.43875224618684,7.25
"(1, 12, 3, 10)",3.832717394983496,7.5
"(1, 12, 3, 11)",4.8221363042411705,7.75
"(1, 12, 3, 12)",4.895737668486342,8.0
"(1, 12, 3, 13)",3.904971432657143,8.25
"(1, 12, 3, 14)",4.165242264661904,8.5
"(1, 12, 3, 15)",4.365972752559643,8.75
"(1, 12, 4, 0)",3.9666971720791047,5.25
"(1, 12, 4, 1)",3.3221024649757074,5.5
"(1, 12, 4, 2)",3.748876664338336,5.75
"(1, 12, 4, 3)",4.3889145256425115,6.0
"(1, 12, 4, 4)",3.671764388376275,6.25
"(1, 12, 4, 5)",3.6355319595032114,6.5
"(1, 12, 4, 6)",3.888223170447105,6.75
"(1, 12, 4, 7)",3.7033033554282526,7.0
"(1, 12, 4, 8)",3.664904499513113,7.25
"(1, 12, 4, 9)",3.5449639976058096,7.5
"(1, 12, 4, 10)",3.8664817578668136,7.75
"(1, 12, 4, 11)",4.354806460332981,8.0
"(1, 12, 4, 12)",4.214207848581208,8.25
