Iteration,Mean,Stdev,Run-0
0,0.6923076923076923,0.0,0.6923076923076923
1,1.6923076923076923,0.0,1.6923076923076923
2,1.3076923076923077,0.0,1.3076923076923077
3,1.3076923076923077,0.0,1.3076923076923077
4,1.4615384615384615,0.0,1.4615384615384615
5,1.4615384615384615,0.0,1.4615384615384615
6,1.5384615384615385,0.0,1.5384615384615385
7,1.3846153846153846,0.0,1.3846153846153846
8,1.3846153846153846,0.0,1.3846153846153846
9,1.3846153846153846,0.0,1.3846153846153846
10,1.3846153846153846,0.0,1.3846153846153846
11,1.3846153846153846,0.0,1.3846153846153846
12,1.3846153846153846,0.0,1.3846153846153846
13,1.3846153846153846,0.0,1.3846153846153846
14,1.3846153846153846,0.0,1.3846153846153846
15,1.3846153846153846,0.0,1.3846153846153846
16,1.3846153846153846,0.0,1.3846153846153846
17,1.3846153846153846,0.0,1.3846153846153846
18,1.3846153846153846,0.0,1.3846153846153846
19,1.3846153846153846,0.0,1.3846153846153846
20,1.3846153846153846,0.0,1.3846153846153846
21,1.3846153846153846,0.0,1.3846153846153846
22,1.3846153846153846,0.0,1.3846153846153846
23,1.3846153846153846,0.0,1.3846153846153846
24,1.3846153846153846,0.0,1.3846153846153846
25,1.3846153846153846,0.0,1.3846153846153846
26,1.3846153846153846,0.0,1.3846153846153846
27,1.3846153846153846,0.0,1.3846153846153846
28,1.3846153846153846,0.0,1.3846153846153846
29,1.3846153846153846,0.0,1.3846153846153846
30,1.3846153846153846,0.0,1.3846153846153846
31,1.3846153846153846,0.0,1.3846153846153846
32,1.3846153846153846,0.0,1.3846153846153846
33,1.3846153846153846,0.0,1.3846153846153846
34,1.3846153846153846,0.0,1.3846153846153846
35,1.3846153846153846,0.0,1.3846153846153846
36,1.3846153846153846,0.0,1.3846153846153846
37,1.3846153846153846,0.0,1.3846153846153846
38,1.3846153846153846,0.0,1.3846153846153846
39,1.3846153846153846,0.0,1.3846153846153846
