Iteration,Mean,Stdev,Run-0
0,23.50063956019545,0.0,23.50063956019545
1,12.730831122788834,0.0,12.730831122788834
2,10.165517541562462,0.0,10.165517541562462
3,8.036094846745375,0.0,8.036094846745375
4,7.207362057653122,0.0,7.207362057653122
5,6.869777328221346,0.0,6.869777328221346
6,6.869777328221346,0.0,6.869777328221346
7,6.869777328221346,0.0,6.869777328221346
8,6.869777328221346,0.0,6.869777328221346
9,6.869777328221346,0.0,6.869777328221346
10,6.869777328221346,0.0,6.869777328221346
11,6.869777328221346,0.0,6.869777328221346
12,6.869777328221346,0.0,6.869777328221346
13,6.869777328221346,0.0,6.869777328221346
14,6.869777328221346,0.0,6.869777328221346
15,6.869777328221346,0.0,6.869777328221346
16,6.869777328221346,0.0,6.869777328221346
17,6.869777328221346,0.0,6.869777328221346
18,6.869777328221346,0.0,6.869777328221346
19,6.869777328221346,0.0,6.869777328221346
20,6.869777328221346,0.0,6.869777328221346
21,6.869777328221346,0.0,6.869777328221346
22,6.869777328221346,0.0,6.869777328221346
23,6.869777328221346,0.0,6.869777328221346
24,6.869777328221346,0.0,6.869777328221346
25,6.869777328221346,0.0,6.869777328221346
26,6.869777328221346,0.0,6.869777328221346
27,6.869777328221346,0.0,6.869777328221346
28,6.869777328221346,0.0,6.869777328221346
29,6.869777328221346,0.0,6.869777328221346
30,6.869777328221346,0.0,6.869777328221346
31,6.869777328221346,0.0,6.869777328221346
32,6.869777328221346,0.0,6.869777328221346
33,6.869777328221346,0.0,6.869777328221346
34,6.869777328221346,0.0,6.869777328221346
35,6.869777328221346,0.0,6.869777328221346
36,6.869777328221346,0.0,6.869777328221346
37,6.869777328221346,0.0,6.869777328221346
38,6.869777328221346,0.0,6.869777328221346
39,6.869777328221346,0.0,6.869777328221346
