Iteration,Mean,Stdev,Run-0
0,1.431036968568957,0.0,1.431036968568957
1,2.624625239588128,0.0,2.624625239588128
2,2.899998205891296,0.0,2.899998205891296
3,2.7204088570720018,0.0,2.7204088570720018
4,2.818107053915039,0.0,2.818107053915039
5,2.7295736517814424,0.0,2.7295736517814424
6,2.7295736517814424,0.0,2.7295736517814424
7,2.7295736517814424,0.0,2.7295736517814424
8,2.7295736517814424,0.0,2.7295736517814424
9,2.7295736517814424,0.0,2.7295736517814424
10,2.7295736517814424,0.0,2.7295736517814424
11,2.7295736517814424,0.0,2.7295736517814424
12,2.7295736517814424,0.0,2.7295736517814424
13,2.7295736517814424,0.0,2.7295736517814424
14,2.7295736517814424,0.0,2.7295736517814424
15,2.7295736517814424,0.0,2.7295736517814424
16,2.7295736517814424,0.0,2.7295736517814424
17,2.7295736517814424,0.0,2.7295736517814424
18,2.7295736517814424,0.0,2.7295736517814424
19,2.7295736517814424,0.0,2.7295736517814424
20,2.7295736517814424,0.0,2.7295736517814424
21,2.7295736517814424,0.0,2.7295736517814424
22,2.7295736517814424,0.0,2.7295736517814424
23,2.7295736517814424,0.0,2.7295736517814424
24,2.7295736517814424,0.0,2.7295736517814424
25,2.7295736517814424,0.0,2.7295736517814424
26,2.7295736517814424,0.0,2.7295736517814424
27,2.7295736517814424,0.0,2.7295736517814424
28,2.7295736517814424,0.0,2.7295736517814424
29,2.7295736517814424,0.0,2.7295736517814424
30,2.7295736517814424,0.0,2.7295736517814424
31,2.7295736517814424,0.0,2.7295736517814424
32,2.7295736517814424,0.0,2.7295736517814424
33,2.7295736517814424,0.0,2.7295736517814424
34,2.7295736517814424,0.0,2.7295736517814424
35,2.7295736517814424,0.0,2.7295736517814424
36,2.7295736517814424,0.0,2.7295736517814424
37,2.7295736517814424,0.0,2.7295736517814424
38,2.7295736517814424,0.0,2.7295736517814424
39,2.7295736517814424,0.0,2.7295736517814424
