Iteration,Mean,Stdev,Run-0
0,6.00247249644993E-16,0.0,6.00247249644993E-16
1,6.00247249644993E-16,0.0,6.00247249644993E-16
2,6.00247249644993E-16,0.0,6.00247249644993E-16
3,6.00247249644993E-16,0.0,6.00247249644993E-16
4,6.00247249644993E-16,0.0,6.00247249644993E-16
5,6.00247249644993E-16,0.0,6.00247249644993E-16
6,6.00247249644993E-16,0.0,6.00247249644993E-16
7,6.00247249644993E-16,0.0,6.00247249644993E-16
8,6.00247249644993E-16,0.0,6.00247249644993E-16
9,6.00247249644993E-16,0.0,6.00247249644993E-16
10,6.00247249644993E-16,0.0,6.00247249644993E-16
11,6.00247249644993E-16,0.0,6.00247249644993E-16
12,6.00247249644993E-16,0.0,6.00247249644993E-16
13,6.00247249644993E-16,0.0,6.00247249644993E-16
14,6.00247249644993E-16,0.0,6.00247249644993E-16
15,6.00247249644993E-16,0.0,6.00247249644993E-16
16,6.00247249644993E-16,0.0,6.00247249644993E-16
17,6.00247249644993E-16,0.0,6.00247249644993E-16
18,6.00247249644993E-16,0.0,6.00247249644993E-16
19,6.00247249644993E-16,0.0,6.00247249644993E-16
20,6.00247249644993E-16,0.0,6.00247249644993E-16
21,6.00247249644993E-16,0.0,6.00247249644993E-16
22,6.00247249644993E-16,0.0,6.00247249644993E-16
23,6.00247249644993E-16,0.0,6.00247249644993E-16
24,6.00247249644993E-16,0.0,6.00247249644993E-16
25,6.00247249644993E-16,0.0,6.00247249644993E-16
26,6.00247249644993E-16,0.0,6.00247249644993E-16
27,6.00247249644993E-16,0.0,6.00247249644993E-16
28,6.00247249644993E-16,0.0,6.00247249644993E-16
29,6.00247249644993E-16,0.0,6.00247249644993E-16
30,6.00247249644993E-16,0.0,6.00247249644993E-16
31,6.00247249644993E-16,0.0,6.00247249644993E-16
32,6.00247249644993E-16,0.0,6.00247249644993E-16
33,6.00247249644993E-16,0.0,6.00247249644993E-16
34,6.00247249644993E-16,0.0,6.00247249644993E-16
35,6.00247249644993E-16,0.0,6.00247249644993E-16
36,6.00247249644993E-16,0.0,6.00247249644993E-16
37,6.00247249644993E-16,0.0,6.00247249644993E-16
38,6.00247249644993E-16,0.0,6.00247249644993E-16
39,6.00247249644993E-16,0.0,6.00247249644993E-16
