Iteration,Mean,Stdev,Run-0
0,1.348842096021621,0.0,1.348842096021621
1,3.120496755325985,0.0,3.120496755325985
2,3.249615361854384,0.0,3.249615361854384
3,3.2930798654147457,0.0,3.2930798654147457
4,3.1991209730174317,0.0,3.1991209730174317
5,2.993221508675895,0.0,2.993221508675895
6,2.99833287011299,0.0,2.99833287011299
7,2.9962476533157267,0.0,2.9962476533157267
8,3.0149626863362666,0.0,3.0149626863362666
9,3.0699144939232426,0.0,3.0699144939232426
10,3.0699144939232426,0.0,3.0699144939232426
11,3.0699144939232426,0.0,3.0699144939232426
12,3.0699144939232426,0.0,3.0699144939232426
13,3.0699144939232426,0.0,3.0699144939232426
14,3.0699144939232426,0.0,3.0699144939232426
15,3.0699144939232426,0.0,3.0699144939232426
16,3.0699144939232426,0.0,3.0699144939232426
17,3.0699144939232426,0.0,3.0699144939232426
18,3.0699144939232426,0.0,3.0699144939232426
19,3.0699144939232426,0.0,3.0699144939232426
20,3.0699144939232426,0.0,3.0699144939232426
21,3.0699144939232426,0.0,3.0699144939232426
22,3.0699144939232426,0.0,3.0699144939232426
23,3.0699144939232426,0.0,3.0699144939232426
24,3.0699144939232426,0.0,3.0699144939232426
25,3.0699144939232426,0.0,3.0699144939232426
26,3.0699144939232426,0.0,3.0699144939232426
27,3.0699144939232426,0.0,3.0699144939232426
28,3.0699144939232426,0.0,3.0699144939232426
29,3.0699144939232426,0.0,3.0699144939232426
30,3.0699144939232426,0.0,3.0699144939232426
31,3.0699144939232426,0.0,3.0699144939232426
32,3.0699144939232426,0.0,3.0699144939232426
33,3.0699144939232426,0.0,3.0699144939232426
34,3.0699144939232426,0.0,3.0699144939232426
35,3.0699144939232426,0.0,3.0699144939232426
36,3.0699144939232426,0.0,3.0699144939232426
37,3.0699144939232426,0.0,3.0699144939232426
38,3.0699144939232426,0.0,3.0699144939232426
39,3.0699144939232426,0.0,3.0699144939232426
