Iteration,Mean,Stdev,Run-0
0,41.49140733215374,0.0,41.49140733215374
1,19.856511760466944,0.0,19.856511760466944
2,11.726005824410288,0.0,11.726005824410288
3,9.54194663100516,0.0,9.54194663100516
4,7.664042035299044,0.0,7.664042035299044
5,6.515455553074941,0.0,6.515455553074941
6,6.203944661854795,0.0,6.203944661854795
7,5.992482938366681,0.0,5.992482938366681
8,5.783751462203522,0.0,5.783751462203522
9,5.418785931649305,0.0,5.418785931649305
10,5.418785931649305,0.0,5.418785931649305
11,5.418785931649305,0.0,5.418785931649305
12,5.418785931649305,0.0,5.418785931649305
13,5.418785931649305,0.0,5.418785931649305
14,5.418785931649305,0.0,5.418785931649305
15,5.418785931649305,0.0,5.418785931649305
16,5.418785931649305,0.0,5.418785931649305
17,5.418785931649305,0.0,5.418785931649305
18,5.418785931649305,0.0,5.418785931649305
19,5.418785931649305,0.0,5.418785931649305
20,5.418785931649305,0.0,5.418785931649305
21,5.418785931649305,0.0,5.418785931649305
22,5.418785931649305,0.0,5.418785931649305
23,5.418785931649305,0.0,5.418785931649305
24,5.418785931649305,0.0,5.418785931649305
25,5.418785931649305,0.0,5.418785931649305
26,5.418785931649305,0.0,5.418785931649305
27,5.418785931649305,0.0,5.418785931649305
28,5.418785931649305,0.0,5.418785931649305
29,5.418785931649305,0.0,5.418785931649305
30,5.418785931649305,0.0,5.418785931649305
31,5.418785931649305,0.0,5.418785931649305
32,5.418785931649305,0.0,5.418785931649305
33,5.418785931649305,0.0,5.418785931649305
34,5.418785931649305,0.0,5.418785931649305
35,5.418785931649305,0.0,5.418785931649305
36,5.418785931649305,0.0,5.418785931649305
37,5.418785931649305,0.0,5.418785931649305
38,5.418785931649305,0.0,5.418785931649305
39,5.418785931649305,0.0,5.418785931649305
