Iteration,Mean,Stdev,Run-0
0,59.972411419544216,0.0,59.972411419544216
1,59.972411419544216,0.0,59.972411419544216
2,59.972411419544216,0.0,59.972411419544216
3,59.972411419544216,0.0,59.972411419544216
4,59.972411419544216,0.0,59.972411419544216
5,59.972411419544216,0.0,59.972411419544216
6,59.972411419544216,0.0,59.972411419544216
7,59.972411419544216,0.0,59.972411419544216
8,59.972411419544216,0.0,59.972411419544216
9,59.972411419544216,0.0,59.972411419544216
10,59.972411419544216,0.0,59.972411419544216
11,59.972411419544216,0.0,59.972411419544216
12,59.972411419544216,0.0,59.972411419544216
13,59.972411419544216,0.0,59.972411419544216
14,59.972411419544216,0.0,59.972411419544216
15,59.972411419544216,0.0,59.972411419544216
16,59.972411419544216,0.0,59.972411419544216
17,59.972411419544216,0.0,59.972411419544216
18,59.972411419544216,0.0,59.972411419544216
19,59.972411419544216,0.0,59.972411419544216
20,59.972411419544216,0.0,59.972411419544216
21,59.972411419544216,0.0,59.972411419544216
22,59.972411419544216,0.0,59.972411419544216
23,59.972411419544216,0.0,59.972411419544216
24,59.972411419544216,0.0,59.972411419544216
25,59.972411419544216,0.0,59.972411419544216
26,59.972411419544216,0.0,59.972411419544216
27,59.972411419544216,0.0,59.972411419544216
28,59.972411419544216,0.0,59.972411419544216
29,59.972411419544216,0.0,59.972411419544216
30,59.972411419544216,0.0,59.972411419544216
31,59.972411419544216,0.0,59.972411419544216
32,59.972411419544216,0.0,59.972411419544216
33,59.972411419544216,0.0,59.972411419544216
34,59.972411419544216,0.0,59.972411419544216
35,59.972411419544216,0.0,59.972411419544216
36,59.972411419544216,0.0,59.972411419544216
37,59.972411419544216,0.0,59.972411419544216
38,59.972411419544216,0.0,59.972411419544216
39,59.972411419544216,0.0,59.972411419544216
