Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99
0,0,-8.6353609634181,3.5215175238399983,3.8224874536025357,0.32091043257122875,2.5553134731101594,-11.217422698347683,1.7715738906583747,-3.1685240737052314,-1.228862600301621,-3.4813805698042644,-5.767495566709628,-8.91300163546569,-0.44681321098001964,6.737874885300165,-2.8115143456842167,3.7217705576996347,0.9173212341202884,4.235464209864414,0.3741028630316148,-0.20824269567189724,-3.619473663767368,3.861191371388945,-1.5664803658728816,-10.97539278910346,-3.2813648848015395,11.236539638252804,2.836503929591623,5.154797223575725,3.5129788312477883,-1.011284697658868,-7.844090119892044,4.663303830031369,-8.442795544335475,-2.478594013376621,-8.486656660571738,-13.599440578977797,6.845535853646537,4.018603687168742,3.1834923354817724,-1.9741886102592863,7.549062726942596,-4.014706385019726,13.786880998739221,10.573901912699814,0.8190404206429924,0.46255823763255477,6.8087361312478745,-7.882959950632295,4.393662174871893,-3.751701153576326,5.853066586993917,5.619940840671747,2.7336953034745024,-3.71544321282161,0.24002778507777817,0.38745312731495685,8.681899471801223,4.136711588461556,0.9869622596763112,-13.985830241227994,7.702573384232387,-0.7159452024558397,16.492497772305793,0.07938189552128588,0.7260814468524366,10.27683134807293,3.3845224277797725,-0.6253962808637845,-4.079195554511986,9.663561925965718,3.6924161751668816,-6.107589753526813,-7.708379994312519,0.04163047733603853,0.712269765646274,0.9037453905685626,-3.729321447070512,-2.857779890438894E-4,2.401382920750085,-3.1947219057069103,-3.2337631639352784,-12.91518126830318,7.836876561456785,-5.291147053759301,-0.7098298234966659,-0.6963532064885695,5.167623445749853,-5.720413337638284,1.6207981952738912,4.1162424863779945,1.2191133038425477,-5.8718635899441525,-7.859770329349072,0.39902341290982396,-2.1460800082957325,0.8805650652846656,2.6134102981092204,0.5894320437912712,0.5233012727227604,10.691064536650103
0,1,-0.28430733034909506,-0.10186924884114257,1.7220668325215265,0.7799726854389917,7.192252792698213,-6.4990014135261,4.547452988881819,-4.905966557748642,-1.1800917082638485,0.04383811932848414,-4.726976873964732,-4.0922891383457545,-2.4028342326669443,8.708052290170773,-8.337582374044954,2.4728343160045565,-0.09723801428951623,1.3077074858735669,-0.7101220150225505,2.6880533280148295,2.1373605367870883,-0.846107134201795,3.226605095382336,-8.471099721704583,6.3689400277689225,4.896809336946715,-2.4431085069075476,10.261396201388726,2.934831516329291,-3.461115642315863,-3.8791990590761865,-2.3324964690629253,-3.701157764389332,-0.37755611008240275,-3.791105791626193,-12.079198073455421,-0.9404323227540994,5.48483550933028,6.5897625643590265,-4.42732192956157,8.834690148359552,-12.3245004425058,11.065178451736045,7.968148946018181,-2.1630110759513435,0.9284488042512882,-4.167905044404102,-2.553268276460086,0.5159586545579824,0.12540290974492818,-1.6459989421474424,-1.3472001100082809,1.4411036111486712,-3.370102735335727,-2.0508519099327733,-0.05692777210827704,4.975192567986408,10.232908351270279,1.7561880210436733,-7.324617894349736,2.4476935402177467,2.4836360016694425,7.005206047054888,0.9280345625341675,0.42505204284214526,9.296245538732865,5.627252834101983,-2.5482502808774323,-1.308727784246562,3.1478115294738287,2.3682940433855073,-2.742628000825456,0.3741826720344926,4.062102069886238,-0.027770380006129976,1.7225604272619872,2.855947528294827,-4.688964154362026,5.325355246581495,-3.728887676773046,-6.616072050187797,-5.859771703678345,3.000700807578118,-3.2674746011141016,-0.14951741788660589,1.827510418147839,0.3415417652614361,0.46057583610293307,4.488816948885651,6.6011870582177155,0.9559348201802204,-0.9611974655681621,-7.978808173031199,-5.193525316322264,1.3525193597083278,-0.7291165564873956,3.662578161956275,3.1909943311435596,-0.6910005836706891,4.149543366971075
0,2,-0.4943118492096217,4.9281537737501475,-0.001673354611564648,-2.41915861316651,4.798318700105842,-2.4933963876758867,4.857373932925544,-2.8488859765150605,0.22931500685760003,0.721995205942312,-3.759273195266244,-1.5617681723392145,0.5527628511045228,4.124077846687269,-5.118253445030325,1.6463367486665208,-1.2748006631079045,1.599889918930843,-1.9699767941842463,3.6322075996058203,5.465577143004606,0.8925384604868749,0.029065958581006524,-4.596031945812526,6.674586410330363,-0.5470473617490496,-4.986434304532961,5.367123801247015,0.5953707506311301,0.5969621071563316,5.208206165571879,-1.6790576083521047,-3.424357805567493,0.8066225845001351,-3.118095176358346,-11.0481768061097,-0.9918244964311738,4.277990939648236,5.480015522983881,-2.690589673817243,5.61259698034202,-10.134888023772556,11.822429253277345,8.036493335839651,-1.2419897283447217,3.448266154685718,1.3953095385862955,-1.5357573119111532,0.8431892248546404,5.074499865706242,0.0350840196113581,-6.5943801821631105,-3.6903389603280696,1.9425193291039506,0.7089507291969703,0.9287587224012686,8.23273996690256,7.064093999737454,-3.250030717721351,-6.540299278115749,3.151890879091735,-0.12482000633051327,4.24682373257652,3.370015887358127,0.25077476145568445,5.538011175648065,7.324920939027252,-0.5897257927870254,-2.683006737340709,2.684839130668783,-0.6429433007092693,-1.100560885090869,0.269884483746868,4.814796995396332,-2.0098418135330784,2.571706074581683,4.18521058197906,-0.4606033788015489,0.3888458689813551,-2.2847255250317335,-5.179818711681865,-3.5749755222091233,3.4013367761143223,-3.415648211595909,-3.7132904619189855,5.117114058660662,-0.3259549553134635,0.6811787637624462,6.925431614985568,-0.06599055103450946,-0.4040149230465947,0.5011526855449115,-3.6628688004848997,-5.549309552818395,-1.698007991997602,4.332953740748355,0.7568365730429691,4.61497469517493,1.2776847640291455,5.387586210446234
0,3,-2.6686914098276997,1.793016105243627,5.0818354901117875,3.9026297914943866,1.3552773017106985,0.9150577855202895,-0.3936401724559308,-5.709161969053487,0.38248904193551075,-0.7505302082393353,-3.28625163656297,-1.2297969428413447,-5.524782957487274,-1.8005105938274713,-8.195663572316711,3.904752087753839,-1.0282976461841522,5.000500084325477,1.799858063515709,0.5990013411426212,-0.11936352199842126,2.306581667408295,2.447381901572255,1.4315366956278337,4.23667251625513,0.5312180500296017,-0.8097410255548203,2.7910317339418897,1.9026839906032582,-0.8205107677422521,5.872278205126409,1.589513404349362,-3.5585480960593676,0.7517798382773397,-2.332078609198099,-2.234045206689645,-0.9240488718178783,-3.535160963950517,0.669410799999244,2.029030914575116,-2.3225462295356727,-1.0605002867802826,3.8526006478857813,4.466488767882306,0.829786826279921,1.8606641107547863,-0.8411445054204723,-1.0590549921526087,5.017680335792598,1.9441161856927556,3.4524907722947833,-3.814359728481528,3.7010381968999306E-4,-2.962527373502866,-0.8397279116131782,-0.16288065103202998,5.218631729395795,1.4742027242420461,-3.7457210923461237,-1.7428123378591756,4.113689333207728,-3.2310417601151973,3.1347265513826965,2.3741228842139095,-3.77819189799247,-1.3787609563653371,6.471079639467798,-0.8604520787135681,-0.19463395104113168,-1.0856478224417991,-0.3942350678278319,1.8685085251565912,2.754614474999045,4.657191610761649,1.2925530522755704,1.0250689711857528,1.5794224953806153,2.0158144277706906,-2.1248258473799027,0.896231315419002,-7.63941865105395,-3.0521882386352006,2.9566876335770536,-2.0188132464147834,-8.837380079241427,1.7880557437423048,-6.7487629396415905,4.215770808535396,5.585754706528626,0.14859580987375798,4.422200280747364,-3.327103223260776,-0.7379294097310487,-4.8984957402490625,0.0999599872244008,3.80569207710918,2.9710814746650858,4.506989498083965,5.641464855247188,3.8847807740323628
0,4,-2.1754986607460447,1.311659826092776,1.7986279699058076,0.5107613809682743,0.9366398374982714,1.6845871396205174,-0.8830026366468342,-1.1437135657077406,0.6915048077395395,3.3157549355868996,-5.946869799614028,0.4218310712552846,-3.6579957336643,-4.630396715912395,-7.1224542228966925,2.044575895874835,0.13456200745939623,6.008323127652292,1.959580367022605,0.8104052331129896,2.50239434093187,2.109863574072476,5.120388257325323,-1.7074695506061472,0.19025328815404574,-1.8798734041851164,2.2047895309864565,4.392549894869489,1.5330835152452456,-1.3522978538751467,7.165624424041989,1.7880284078867386,-1.9882249831634742,0.20437302476823027,2.5123586703512437,-4.369928939712309,-1.4962819579493782,-0.4941533535058611,3.5487562689650343,2.929793497180325,-4.388592977595859,-2.433662580810858,0.7306720492683245,3.788247155872174,6.0108680603554285,2.0011799094870946,1.1230132335581577,-0.857935168012733,-1.6410584932309669,3.476000137100227,5.764534331831496,-1.1619604071582101,-2.7083832285844873,3.0030696361196276,-4.577240054263926,-1.492169545023914,2.81837594998061,3.5591172261806543,-5.330278674740859,-1.7476151764296226,3.687960288962262,-1.031974732264214,1.8503470381893574,1.3880436955603828,-4.833685746105774,-0.13637886060675886,5.447415424380118,-1.99227865220774,-0.6641223992962537,-3.3466007719238076,-1.7802152530945041,1.5165661240699142,2.6317869867172026,6.065166955632926,-2.6210753696359106,0.5332250810333186,1.9924607912907906,0.30785224854710314,0.8595350026845406,1.807909381883283,-6.87163653205622,-3.261611642241987,3.0460116460223774,-2.3646229223265953,-2.983819831901066,4.077503261481628,-4.833919311218922,2.201720316742568,1.021404733105434,1.4514626725072999,3.030880641825451,-0.34112735346570155,-1.665149916280973,-3.8424561443499172,2.5852786600194824,3.462977149737637,3.601911747890922,2.725240468973923,2.3476165908017874,3.2495070663088046
0,5,-1.5538675846396353,1.3576428006265564,2.46811184508635,1.2500833000957376,-0.6378547499535252,3.909418768930253,0.2649743684014782,-1.4467645332397359,0.5238719680433982,2.0457997303776283,-3.605841435940389,-0.6533767127840678,-4.861430124581624,-4.16332334018948,-5.731120016426934,2.1658106190726025,3.8188920827356263,5.84808729642571,-0.8603050110397223,1.7034127637749796,2.3670050030490106,2.778884809992315,5.37353516469814,-2.776124532877554,0.5472453988892942,-1.8446758666893648,0.34655486842105976,3.3580461895533618,0.5409927976584545,-2.072134235828344,6.554858909904511,1.1246916091508183,-2.508514558522881,-0.8885422714507223,2.7674987183750925,-0.660657939360838,-1.7210005831839856,-3.1627954198572077,4.504112042592024,3.2590362428826816,-4.974219352890447,-4.081561234339497,1.5334365231397855,4.202563765265833,4.192642319016811,-1.4156751428672085,3.1985234745553526,-0.5251626036347412,-2.806137107362746,4.7445229363335475,5.212414297113396,1.0547188075447795,-1.3280481318429453,1.2829993332155554,-2.2988346800413266,-1.027220276609969,3.5439808434383293,1.0270115442659826,-3.9427449554846623,-1.0873668227125237,1.9132627875910613,-1.3881594987412278,0.7842846977542084,2.857543748791567,-5.412830521425762,1.5739684626494301,4.599893297913807,-3.263884812642658,-1.9060486543151027,-3.167420089300689,-0.3496285456735371,-0.06821257094428312,-0.43884692848837725,6.44365226726416,-3.631624882344983,1.749814995002164,0.9285821716102328,1.7279836822550685,2.543232379655235,1.3499218119932241,-5.281608213513429,-0.95067834536148,-1.05299675218141,-2.4683074245473646,-2.5597073996997057,4.447964107421042,-3.1612606305472166,1.8487880922649467,-1.079472729792706,-1.0246077179475095,5.409125227615665,1.215482104028865,-0.21693167987403222,-2.346013378410806,2.750707794497152,2.4327857016334584,2.817291383764272,6.061984369289772,3.71414426885577,3.4622651387963974
0,6,1.1160828813256636,1.0791345743223402,-0.8850348678395534,2.0512424265496696,1.372433280057632,0.7554451560355906,0.06606105926673717,-1.5393339941575919,-0.191786691480702,3.0860761064794158,-6.137150304364506,-0.3811034870332762,-5.026730086067266,-2.261350791067563,-3.2323894954015824,3.776703237529584,-1.074661138371617,-0.4705578376642209,-3.7272028526208416,2.2886635688346124,0.24759088127473317,0.4274500246614257,5.052441450968498,-3.009999300919568,-1.8820703462244683,0.14175979927443985,0.915981236939333,3.1984440863364596,-1.6108924859263465,-4.661974964404129,4.4917483259283495,1.9811735796867447,-2.1469138974066597,1.001653441864993,0.786409980568221,0.257753262797724,-3.9347735126980794,0.9774160574084519,3.0609983762034103,0.2672995621298546,-3.149893880957468,-1.2404169323765537,0.8437321327090606,1.4373055007340867,4.579813020899219,-4.965842236766756,0.044390768737363195,-2.361094585139289,0.46434712195080063,2.199405202691555,2.9800196556219745,-2.313398629282865,0.6636003018314711,-1.5786805483611803,0.28357679257775376,-1.614585505389794,2.1174537285398722,2.2709721297908967,-1.438359371502072,2.0178366682228552,0.07447175077921153,-1.3027532008945073,-3.1730823028832837,0.33627304678797554,-0.1670608803897351,2.9943327948850875,7.746207921654949,-1.8254104068645973,0.08489634820662495,-2.9240768466842284,-1.562348982110771,-0.19739031509627591,-1.0262094866747522,4.347226228647789,-4.897356560207844,0.16298416275324223,1.5369610433082168,1.2755851662740616,3.899186325159417,3.045037991858697,-3.188299746148667,-5.3194383725052115,-2.6370686034830926,-2.3600869597665852,-3.2000367766149367,1.7272540197428923,-5.5889163807677225,2.8381820059360514,-1.1466079127909345,0.2620721078617837,6.476484732417181,1.3991425042278933,-1.460597710493978,-4.453898851289688,0.5975940499505501,1.8208754369033182,4.05584778806551,5.25513473085057,3.564499450148558,-0.18107576952882248
0,7,1.0620662729574164,-0.7936089204412253,-0.25465628580966576,2.365363627417632,1.8905284705560177,0.7103867471028336,-0.42802711030264146,1.018288024569757,0.026578732767865324,3.27605579680366,-7.536225390397501,0.5390402942025051,-4.093014514756773,-0.029373653775682573,-4.466333839744701,4.068434687632336,-1.3878027126528083,0.965278282021048,-2.3759797001185987,2.417464343686894,-0.9376519822063676,0.47406973001274366,4.994917052179437,-2.532381901205044,0.5991479233257957,0.6951728910852414,2.3597502723446464,5.302765381426491,-2.1295793614684437,-4.7281952764141355,3.3426371410290114,1.9971114988473528,-3.0302018754353033,3.3949801296040576,0.317811074113832,0.009853946119090573,-1.3188192449604124,-2.95095416344257,3.590955237326721,-2.684397247260931,-2.0791921924136156,-0.5231034208415466,1.2518359216111576,2.670478844862375,8.344386672172044,-3.8275733128548626,1.6376185164847052,-1.594402752140108,-2.3767610469123523,-0.21850873887979538,2.269622006444336,-3.2402824239206067,1.2471829236467773,-0.4232870484078863,0.3329614339757541,0.8151484314445294,-0.004125426470705469,2.0818694438682046,0.10381909191898098,1.5017524669727078,-0.21992087440843944,-3.0689308755221902,-4.837028445187638,-1.367364133183509,1.690942288881328,2.8517964183830093,5.023643233023742,-1.2083760194900062,0.3979065435475211,-2.2406255824526133,-2.156425383966536,1.830521936408499,-0.39991857925528296,3.7801341178232706,-4.06636228797279,0.09716364559532376,-0.009677041345010406,0.8630152386739098,3.317756849023075,1.6733250369188162,-1.572268352537057,-3.5662606723537387,-3.1362943517917485,-1.1616366875821014,-1.9747050998027837,2.394687973163781,-5.404719744496386,1.2248988101934568,-2.912569275168388,-2.407759765327038,6.155783026738265,-0.5455964503130508,-1.0561773381354327,-5.1580437488797575,0.020044235072602445,0.5497598685736367,2.8425768103046947,5.489048046707828,2.6861771947572657,0.4672844078082437
0,8,1.0620662729574164,-0.7936089204412253,-0.25465628580966576,2.365363627417632,1.8905284705560177,0.7103867471028336,-0.42802711030264146,1.018288024569757,0.026578732767865324,3.27605579680366,-7.536225390397501,0.5390402942025051,-4.093014514756773,-0.029373653775682573,-4.466333839744701,4.068434687632336,-1.3878027126528083,0.965278282021048,-2.3759797001185987,2.417464343686894,-0.9376519822063676,0.47406973001274366,4.994917052179437,-2.532381901205044,0.5991479233257957,0.6951728910852414,2.3597502723446464,5.302765381426491,-2.1295793614684437,-4.7281952764141355,3.3426371410290114,1.9971114988473528,-3.0302018754353033,3.3949801296040576,0.317811074113832,0.009853946119090573,-1.3188192449604124,-2.95095416344257,3.590955237326721,-2.684397247260931,-2.0791921924136156,-0.5231034208415466,1.2518359216111576,2.670478844862375,8.344386672172044,-3.8275733128548626,1.6376185164847052,-1.594402752140108,-2.3767610469123523,-0.21850873887979538,2.269622006444336,-3.2402824239206067,1.2471829236467773,-0.4232870484078863,0.3329614339757541,0.8151484314445294,-0.004125426470705469,2.0818694438682046,0.10381909191898098,1.5017524669727078,-0.21992087440843944,-3.0689308755221902,-4.837028445187638,-1.367364133183509,1.690942288881328,2.8517964183830093,5.023643233023742,-1.2083760194900062,0.3979065435475211,-2.2406255824526133,-2.156425383966536,1.830521936408499,-0.39991857925528296,3.7801341178232706,-4.06636228797279,0.09716364559532376,-0.009677041345010406,0.8630152386739098,3.317756849023075,1.6733250369188162,-1.572268352537057,-3.5662606723537387,-3.1362943517917485,-1.1616366875821014,-1.9747050998027837,2.394687973163781,-5.404719744496386,1.2248988101934568,-2.912569275168388,-2.407759765327038,6.155783026738265,-0.5455964503130508,-1.0561773381354327,-5.1580437488797575,0.020044235072602445,0.5497598685736367,2.8425768103046947,5.489048046707828,2.6861771947572657,0.4672844078082437
0,9,1.0620662729574164,-0.7936089204412253,-0.25465628580966576,2.365363627417632,1.8905284705560177,0.7103867471028336,-0.42802711030264146,1.018288024569757,0.026578732767865324,3.27605579680366,-7.536225390397501,0.5390402942025051,-4.093014514756773,-0.029373653775682573,-4.466333839744701,4.068434687632336,-1.3878027126528083,0.965278282021048,-2.3759797001185987,2.417464343686894,-0.9376519822063676,0.47406973001274366,4.994917052179437,-2.532381901205044,0.5991479233257957,0.6951728910852414,2.3597502723446464,5.302765381426491,-2.1295793614684437,-4.7281952764141355,3.3426371410290114,1.9971114988473528,-3.0302018754353033,3.3949801296040576,0.317811074113832,0.009853946119090573,-1.3188192449604124,-2.95095416344257,3.590955237326721,-2.684397247260931,-2.0791921924136156,-0.5231034208415466,1.2518359216111576,2.670478844862375,8.344386672172044,-3.8275733128548626,1.6376185164847052,-1.594402752140108,-2.3767610469123523,-0.21850873887979538,2.269622006444336,-3.2402824239206067,1.2471829236467773,-0.4232870484078863,0.3329614339757541,0.8151484314445294,-0.004125426470705469,2.0818694438682046,0.10381909191898098,1.5017524669727078,-0.21992087440843944,-3.0689308755221902,-4.837028445187638,-1.367364133183509,1.690942288881328,2.8517964183830093,5.023643233023742,-1.2083760194900062,0.3979065435475211,-2.2406255824526133,-2.156425383966536,1.830521936408499,-0.39991857925528296,3.7801341178232706,-4.06636228797279,0.09716364559532376,-0.009677041345010406,0.8630152386739098,3.317756849023075,1.6733250369188162,-1.572268352537057,-3.5662606723537387,-3.1362943517917485,-1.1616366875821014,-1.9747050998027837,2.394687973163781,-5.404719744496386,1.2248988101934568,-2.912569275168388,-2.407759765327038,6.155783026738265,-0.5455964503130508,-1.0561773381354327,-5.1580437488797575,0.020044235072602445,0.5497598685736367,2.8425768103046947,5.489048046707828,2.6861771947572657,0.4672844078082437
