Iteration,Mean,Stdev,Run-0
0,1.5714285714285714,0.0,1.5714285714285714
1,1.8095238095238095,0.0,1.8095238095238095
2,1.9365079365079365,0.0,1.9365079365079365
3,1.8888888888888888,0.0,1.8888888888888888
4,1.9206349206349207,0.0,1.9206349206349207
5,1.9523809523809523,0.0,1.9523809523809523
6,1.9206349206349207,0.0,1.9206349206349207
7,1.8888888888888888,0.0,1.8888888888888888
8,1.8888888888888888,0.0,1.8888888888888888
9,1.8888888888888888,0.0,1.8888888888888888
10,1.8888888888888888,0.0,1.8888888888888888
11,1.8888888888888888,0.0,1.8888888888888888
12,1.8888888888888888,0.0,1.8888888888888888
13,1.8888888888888888,0.0,1.8888888888888888
14,1.8888888888888888,0.0,1.8888888888888888
15,1.8888888888888888,0.0,1.8888888888888888
16,1.8888888888888888,0.0,1.8888888888888888
17,1.8888888888888888,0.0,1.8888888888888888
18,1.8888888888888888,0.0,1.8888888888888888
19,1.8888888888888888,0.0,1.8888888888888888
20,1.8888888888888888,0.0,1.8888888888888888
21,1.8888888888888888,0.0,1.8888888888888888
22,1.8888888888888888,0.0,1.8888888888888888
23,1.8888888888888888,0.0,1.8888888888888888
24,1.8888888888888888,0.0,1.8888888888888888
25,1.8888888888888888,0.0,1.8888888888888888
26,1.8888888888888888,0.0,1.8888888888888888
27,1.8888888888888888,0.0,1.8888888888888888
28,1.8888888888888888,0.0,1.8888888888888888
29,1.8888888888888888,0.0,1.8888888888888888
30,1.8888888888888888,0.0,1.8888888888888888
31,1.8888888888888888,0.0,1.8888888888888888
32,1.8888888888888888,0.0,1.8888888888888888
33,1.8888888888888888,0.0,1.8888888888888888
34,1.8888888888888888,0.0,1.8888888888888888
35,1.8888888888888888,0.0,1.8888888888888888
36,1.8888888888888888,0.0,1.8888888888888888
37,1.8888888888888888,0.0,1.8888888888888888
38,1.8888888888888888,0.0,1.8888888888888888
39,1.8888888888888888,0.0,1.8888888888888888
