Agent,Plan,LocalCost,ComplexCost
0,9,9.0000,6.0994
1,0,0.0000,6.0994
2,7,7.0000,5.5589
3,6,6.0000,5.8153
4,2,2.0000,6.0994
5,8,8.0000,5.8390
6,1,1.0000,5.5836
7,9,9.0000,6.0994
8,0,0.0000,6.0994
9,6,6.0000,5.5589
10,4,4.0000,5.5935
11,8,8.0000,5.5836
12,9,9.0000,5.4242
