Agent,Plan,LocalCost,ComplexCost
0,9,9.0000,5.0052
1,0,0.0000,5.0052
2,7,7.0000,5.0052
3,6,6.0000,5.0052
4,5,5.0000,5.0052
5,3,3.0000,5.0052
6,3,3.0000,5.0052
7,9,9.0000,5.0052
8,0,0.0000,5.0052
9,6,6.0000,5.0052
10,4,4.0000,5.0052
11,8,8.0000,5.0052
12,9,9.0000,5.0052
