Agent,Plan,LocalCost,ComplexCost
0,7,7.0000,8.9780
1,0,0.0000,9.7482
2,6,6.0000,9.6656
3,4,4.0000,9.0047
4,2,2.0000,8.5572
5,3,3.0000,7.6453
6,5,5.0000,7.7965
7,9,9.0000,9.7482
8,5,5.0000,9.0649
9,7,7.0000,8.0226
10,4,4.0000,6.0994
11,8,8.0000,7.2070
12,5,5.0000,6.0994
