Agent,Plan,LocalCost,ComplexCost
0,9,9.0000,5.4242
1,0,0.0000,5.4242
2,7,7.0000,5.4242
3,6,6.0000,5.3838
4,2,2.0000,5.4242
5,3,3.0000,5.4242
6,6,6.0000,5.4242
7,9,9.0000,5.4242
8,0,0.0000,5.4242
9,6,6.0000,5.4242
10,4,4.0000,5.3838
11,8,8.0000,5.4242
12,9,9.0000,5.3838
