Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99
0,0,0.6636596687324718,-0.7260020361056825,7.748457064945909,4.806224180345524,0.8241300040454558,-3.4829648855200355,8.724159568285723,-0.010936707402619317,-5.4389194591285825,-1.188646196735555,-0.4052669397416351,5.5956279938240865,0.502945978391518,4.276010419618886,-1.1618213698605222,2.3741609803162294,4.547340308462302,-0.8736080614509595,-1.825562620021462,-3.121116725237539,4.977845688539383,0.02233875268620311,-8.078633766076509,2.333395327402875,3.7692625620107103,6.204341702745489,-7.285283796262282,-0.18949553217979132,3.4846721561738727,-3.911497570860392,1.7763276049688408,4.643469849082216,4.381245013211338,7.956916522100735,-2.4100094762416324,-3.807414818255089,1.8575235439339985,-2.881627315400001,-3.0132127249284233,6.431541512676132,5.870623639150671,2.0898734062288176,4.876604120974688,1.8850503139707189,5.972891774088526,4.430371986605923,0.19575707280453658,-1.622773590917034,-6.0233345738509945,-0.30991267836856307,-4.8051381774563335,-6.069101767284291,-1.916204789494644,-4.027396266026346,9.357721451437108,7.132967731392591,1.280164144655289,-3.9278437501711183,7.3379575343885755,-11.683867330745336,-1.5897422127908019,-4.659925493270709,2.7888255138760916,1.3010982903186799,-0.7019667170272659,-2.4627324932968415,-0.7701663211775958,4.104298835263275,-4.571438665846168,-3.067192052120476,1.7665229561255575,-1.8787279161196841,6.658998165422239,0.584312387822775,1.1014953279948716,-0.742069106736414,2.494997494767612,1.1962164071712102,6.948503186892164,-4.590782248078566,-3.6965062845119903,6.733839292387169,7.2685467631248875,3.480263372526516,-10.99746123677008,-10.320543159333116,-3.345298610143521,2.6278568397034756,-4.073839506267094,5.259084363033607,6.70027298576427,-1.932349415977467,-2.218092575104059,3.651539044386393,-5.046706222950925,-4.476366542178695,-2.4074750600654777,1.9565742377726836,-7.217062059464336,0.031988412434454716
0,1,1.534637747886978,4.374852521984182,-0.1439316951966645,-1.4099547357373257,0.6930861035724847,1.1700999871114952,9.619959801165109,0.6274518235174841,-1.5281343788335202,-1.2798971477711893,1.2230226473218386,-1.7848757456054534,1.7431334965409282,1.488295036285385,-9.106723694289323,-0.4366657630014334,3.4344766271813256,0.4051691789089532,0.5270967797983965,-1.6190572133646748,-0.979393184645881,-2.6473998106711796,-2.6226447635035033,-5.510000128284796,-3.0320665434589342,2.027754278493703,-3.1147002936630153,-2.372180893857612,3.071715708886585,-1.84887024446203,0.9700930950788041,3.067379194201624,-0.7349370167108504,1.1804816389559996,-1.2304297696837705,-2.6709218381142397,-2.458818247118635,2.496340595991683,-2.261448626215839,2.145334372397653,3.3146189780109117,-3.378866664586822,-4.018636594083696,4.064028731820361,2.6365498173812734,1.2833118704967479,-3.6305016630056985,-0.28643376712523416,3.240910693445378,-8.862233985283101,-3.7593494375941265,-0.8394842402517331,-3.550788776230354,2.6295002243744383,0.022853944451090888,4.946982355571486,0.5045188681807384,3.300334600955294,2.0839882868692876,-0.2203046063147589,-8.928478042027857,6.5641562174129575,-0.04182717778260342,-1.9852108279360987,-6.464368847062556,-4.883144139825933,5.853219039349424,-0.7585713592482564,0.11399160950148121,-3.4815338535852667,-0.8879195187849571,0.8185040808766813,1.264404830668228,3.6081395562098786,-1.5364924166520857,6.041860285151034,5.598388990636062,2.6420958599476716,5.878887781146088,-3.1086687057958438,0.9904581516168564,0.15731305008022411,3.374857071224212,3.4275545517239534,-7.927667672125702,-2.6812596664230868,-0.09398474549183933,-1.5087780524639203,-1.7618884824427954,-2.4571907193734455,1.2550695453754634,-1.1895968496401572,-1.4630231114755128,-0.9070648367939439,-1.998621944805975,-2.4689543360628012,1.3292498932873738,0.2863700278576986,-5.902800239324035,-3.085971838528611
0,2,-1.046780562208031,2.4512216604492894,1.4448670230810412,0.12150991844219505,1.0490282659579653,0.33975063368308855,10.656782766080596,-1.9632439267923396,0.32681461062059286,-1.0256812784331337,0.030537333150229662,-2.2841132440915257,0.5820639967240924,-0.25265734216309244,-6.745969466700974,-1.6786305162879034,0.3542627052479397,-1.9766380985622116,-1.9960596484547997,-1.3242724070645542,3.290831173097513,-0.4258259392935293,-2.4179131104956686,-1.7967824538792205,0.7329440860435465,1.1968083871991115,-3.403827490695822,-2.975406899497278,5.160527252725229,1.4370223422737605,0.49183166367151315,4.852288762981971,-1.8588349685115388,2.3910855694801194,-2.4453801547550325,-1.3190477910361342,-0.773803587924099,2.722047769033831,-1.537857414864871,2.4580031305034082,1.6195302583901325,-2.794395168815989,-2.3575706599219606,2.1887547727356282,1.2206844312730365,3.3249284652341364,-1.2247373851219685,-1.398769038397845,1.8981020987667483,-6.778715331340919,-0.9847756301958254,-4.293404723209575,-5.5880359888229245,0.12286859896765323,1.525134793911947,4.129188498510839,2.716293420155638,4.503901708931386,1.847924563697585,-3.4968410509729604,-8.884098041214537,4.361622857702221,-1.2386265824710847,-2.6425860297270027,-5.092208106708311,-3.3962464316935668,6.322378472012918,1.4361714116023858,-0.17149858084150485,-1.4167929301881328,-3.1858234356153443,0.3925494293943219,-0.025980185982327236,0.8226679373030423,1.806885591571426,4.980173295393879,4.422828884689686,2.630776763758878,2.260333184325109,-4.062191375548435,4.0551535182094085,0.6771412116300425,0.2383792015615943,3.2228785540718254,-4.529730014882412,-2.965636759295855,-3.608586548487201,-2.244313981378646,-0.7296140058628423,-0.6473522620927072,0.7108412181924052,-0.9550717772598657,1.3137797646916176,1.7259716557408082,-2.392922455892978,-1.3633047600183155,2.7778192915132722,2.9139224435842555,-3.4044056268264438,-3.6652230984982084
0,3,-1.180342684381708,3.5881914848726755,-0.5433921464731286,-1.9044805202931219,-0.311683478944367,-1.4648493884048883,5.726452269005335,-0.5230430901935575,2.5414694083971865,-3.613374806733191,3.126033193630577,-1.5766759284272296,-2.1617480018560187,0.8837334491744755,-8.395848688252807,0.8252195291752364,1.279137279893454,-0.7400079372217929,-2.06874407073286,2.6854656964182384,2.0801772921702204,-0.3721635419677678,-0.9440591111290675,-0.09370605155832434,1.7244774032665429,3.7122436452461414,0.17692557820541452,-2.28487449955089,4.99839792039544,-0.06883580863129352,-0.43750595544819154,2.0322065703384986,-2.861073712694869,0.7245140422045768,0.2884393219263891,0.003562339007050608,-1.2673126794235874,4.569852173550233,-0.11539244181074321,0.2404610461589134,-0.018347644008770203,-2.628323304264807,-2.4899865604358213,1.4729240147989233,-1.9699561135947103,3.0411682587235562,-1.7784462227000908,-1.57173952129684,1.439306451705554,-7.0554315780264085,-0.9556473551843611,-4.217521375174849,-2.062829934491861,-1.511787968967706,-0.7074664549952094,4.59117057235791,2.7194473450325556,3.7189775659693804,0.7847958069763723,0.9317070274981774,-6.281364733423334,2.9512545654106352,-1.4902099761774654,-3.4190050762756323,-3.2114677868879795,-3.568126517615581,5.812449099707683,-0.3277823139062417,-0.05938012352352609,-3.541901373188806,-0.6704793403090017,2.350635936417787,-4.465142638325201,0.24505660378314986,2.3592811724995695,5.139332241516469,2.6407537589101793,1.828158106434572,2.635758378062609,-2.3830105171134885,5.897604741962917,0.9466516331549973,1.0885323266562494,5.507193240402128,-4.237235321225556,-3.607164639133718,-2.3438790581367726,-0.8817929272047923,-0.3850164347274029,2.7657061234572717,-1.4726609233443126,-2.42296212347518,0.6197162796888194,1.0798299263608633,1.5714746441565954,0.08425177493823927,0.5382162535123055,1.7017051446510103,-2.0689880279385733,-3.329206376616139
0,4,-1.1748849905360987,0.9688017061004939,4.305220641290505,-0.4837840116767542,-1.5090477224038545,3.0081014009580027,2.189556586764999,-0.5757602406214358,-1.7934917399655044,-4.180048312032177,2.0375234957399897,3.1321702386339227,2.4679440647884348,1.2594970064511732,-4.430469747251648,2.528022146899399,1.2774346219271522,-0.6619322534030166,-1.2632937128694486,0.10524275297866059,-5.034317052766961,0.7618114290938063,-2.010739237124303,2.8573047858882967,-0.6749306022920252,2.658587713098155,-0.2549626964248134,0.9610109965895863,-0.3785227201127733,1.783427193786221,-1.9828549886419164,0.11009853396241898,-2.162580933227433,-1.9306381335442788,1.4049212551733576,-0.8739521251079866,-2.4768042183910803,1.4341216751136823,-2.3356934622045653,3.4713600201623622,1.2669223655858635,2.210786627011824,3.957045204983716,3.010449034352083,-2.578578598700158,4.0496431088165625,1.1010610224176762,-0.14977253407948998,2.6630308871441404,-3.987418282749405,5.049605934816586,-1.4710866072850703,0.6217729281657173,5.5015155040256625,2.5581137977567296,4.026826043962764,6.894385851001587,-0.6202493987027033,3.303092780961967,1.2338041950398635,-1.7651242611325657,0.14246987126537236,-1.6726900017450341,3.501569921723336,0.4133527367778369,-0.9453291063218721,7.438275282071652,-1.586738649156739,-2.429209427552438,-1.9090872896881632,-1.883604675396493,-3.253308263654075,-2.591838799983744,1.9060963016596706,5.967290059889307,2.060838705353678,1.7507175299430133,2.673766695449916,1.5795136481560883,1.399217085048439,1.85575220009591,3.493820943904331,-0.9273182115537465,4.735338525922119,-0.6563767367440104,-6.6811671861013116,0.908437396018625,-0.8789347175535117,-3.1419453071949945,0.026808242460739845,-1.2710067188066094,-2.9312744080525017,-3.6675603136473605,4.200286765818701,2.213538197273242,-0.7029224514692503,-0.5087556687150228,4.434631539066988,-2.708497865923505,-0.9552871721537333
1,0,-3.4696367981952827,6.308708528335725,4.714074657407674,5.7248135404102065,-3.2061026098271377,-3.763586031049712,1.6110847226905267,-0.20176964700034627,-4.1365267401750385,-4.8416959304782665,-2.1216003521490205,-0.2595457340381204,6.898891950729429,1.9633551626385135,-4.939970694554539,1.6989884542025733,3.0540638752392604,1.056286735533839,-7.508934511620943,-2.2990862173991182,7.301169801277963,-0.021088958131342705,-4.595441306949525,-0.9456943075066804,4.696357849873059,2.1087889731564395,-3.9493846617505657,-4.9193678595879895,-2.5285568633390105,-4.795700590659722,0.7254345484532592,-1.2795026519839225,-5.161566467337427,5.517608648278066,-6.534450092687133,-2.9865370677662235,3.49361253110472,-8.588876694586316,6.208949040000143,-1.0705869514460296,-1.3869473316348386,3.739545633733755,-2.605824433721877,-2.32756464381571,10.086207494262014,6.256652484568373,-5.329392758924744,2.5900966494591824,-3.2317528144500924,-3.8548731233489875,-1.891290815774616,-5.702867992887314,-3.0014415419942617,5.569801894352483,-0.5089478753263843,8.619520808781973,1.043208521888114,-4.5703971904978635,3.8513706606659834,-7.435792728511173,2.4469307107575116,4.299146113302081,1.421215571488738,-2.928173425443174,-9.168204550596133,-6.5923279382655595,1.4649788372090047,5.854267777904627,-1.2853633090062997,-4.537201311421985,6.050653952478294,4.117216807918547,0.1804984129028132,-1.5769110488678733,0.27266730922727356,1.0329677409828333,-4.513749562445076,1.6543204138353638,2.434444839137627,-5.375494451831001,-2.1167125041396515,5.42889315339647,4.247545063948066,8.579838108481594,-12.84627343075872,-2.5649940721961197,-0.3489960339237675,2.836633428866864,-2.163332905660029,1.637221833447824,-3.3955005658626645,2.9273386548384526,-6.833029626690388,-2.5503858074237273,-9.060680676228237,-8.86526084272017,1.0199426384090118,-2.936777342511638,-9.297128566632917,0.3714901919565625
1,1,-4.336352500609836,5.33173710104653,6.140684204785075,0.9081682790554677,-2.3472674348026716,-2.9506095729734696,-0.06033321317200513,-5.066229972453144,-0.1677526972860044,-1.2266362084702145,0.6851844591479908,-6.637469811553833,-4.962550927864997,3.7940178885371987,-3.5292247102753174,-6.484946055583164,0.1847635147784108,-1.494690263483015,-0.8559727546115647,-4.55246659836905,-3.8737099797954158,0.029231437746910616,-1.9592990737714469,1.1587032730789242,2.695888175457675,2.9507135597265886,2.3100289256965985,-2.2120760482782655,-5.173275739275607,5.990232678838819,1.537869148334354,-0.32617227528077947,-8.400554973519851,-4.755479177594778,-6.51639521183469,-0.6491323536593699,-5.201085545935155,0.18192497535399554,3.5095300924422808,-3.8299880616311923,-4.0853229638403326,0.6493393938822106,-0.6291603105887247,-2.561075554388916,9.9675211677075,9.123622962837104,-1.003299942706432,4.9933486994923,1.2770126164961433,-1.855519833661699,-1.1161217650943314,-1.6052896918486834,0.8232479811714208,6.714848126725591,-2.81866598221809,-0.5019471190104758,4.254666935375145,2.7948175625369176,5.216082408888341,-11.684518298561407,2.3191123470550483,-1.211687382064508,1.3386923848191488,-1.7465561463037471,-7.534032890814589,-2.8256762403477182,-1.1912296901305288,-0.8831906166823467,0.13299240249357042,-0.06451080253827754,2.3194845918345024,-8.538374107358985,4.41275069841875,-0.286503414174482,1.7706835714838303,3.7174368872945713,-4.455201271307699,0.9472622904708454,1.3487147410688707,-1.3453745674715174,1.4440156074577892,1.4815616353515424,-0.9449230368765327,-1.3772896881812748,-2.4024123346727717,-2.4072191467974062,-0.4769719266664499,-1.8701717080857383,2.931140615380833,-2.35638100203172,3.7378110916780525,-7.028924296564021,-3.0960554359987125,0.4717761551191815,-0.580945089663148,-1.7144223865447716,-9.59343257623041,-5.936291393027466,-0.015578602610303527,-2.4839157612954077
1,2,1.059408004137669,3.186980567536288,1.3697755455895395,-4.981843957202942,-2.3063204348636988,-4.03204716206155,0.3052075933345979,-2.317008129130606,0.3419678418061851,-0.45914031404059374,0.10316802533090191,-6.821917834996105,-4.668363248275457,-4.028925452039744,-3.743890774429563,-6.448056849141288,-3.1483377626463547,-1.5127773197297694,4.595877637139977,-4.099037676637091,-2.3133215721154508,2.701908802511452,-3.352618444980513,0.06431584189144401,0.556467722419606,0.36737087282162045,1.9350439605120044,-1.5600780151938816,-5.684344715666697,-0.3082556652050623,0.23685353418387312,4.50384112585145,-11.724787550406795,-5.641114041913099,-1.9595129886738245,2.5335583142924665,-0.6137778041444841,3.903817541915415,2.914975370444082,-1.6936331246735628,-2.498216300831185,-4.059846661084492,-1.9877332309497402,-4.866903384444041,3.525955877372792,1.8893682880477611,3.197355157404356,1.2518530784629078,-2.11552132460037,0.9143577446915463,-0.022690905640951664,-2.3627212321702844,-3.823176484341756,7.859953954216533,-3.135114374882636,2.4071162724351796,-1.265076046357151,4.592821138913532,1.0254838334979175,-3.574700904188191,-2.1777655888828527,0.9892499631730702,4.8763724550209595,0.9297332484962206,-1.4303298301835297,-0.6805522829381526,-0.5100056814939926,-0.6187430784009205,-5.302492909993995,0.6326100672192932,-3.701080342634274,-5.027560426348836,1.6827076810450188,0.13876655531608195,0.7244902082972733,-1.3018669776506029,3.57465830634408,1.1691128768283483,3.8097986584271823,-5.018392427662924,-1.23415041306552,-0.31651036659730886,-1.4235955146580719,-2.470041727719819,-2.7968000174580774,-1.484644662600438,-2.577084483938829,1.5541797026876603,2.0066006988452507,-4.214044492848043,2.453696899643434,-4.506256098706938,1.6988471677692236,-1.9620411480188726,3.939422420942399,3.97434291863152,-5.848594628823747,-4.422733030982832,4.235135759043345,-5.265827421270773
1,3,0.3619927694192112,0.7117781048459829,2.322640650605236,-1.1540485695403,-4.263605164251425,-4.153347943062634,-3.674777482029543,-1.8680625448847135,-3.450685615399758,1.2908289793782066,-0.31288957048716354,-3.4949252680815293,-1.7863476912368843,-2.942387201178396,-4.854892626796799,-2.8737793153866713,-0.48243883905025875,-2.194376982518502,3.3922130852978585,-2.215584461290612,2.295749239972825,3.2809458695614993,-3.415685864505748,0.6046737411888812,1.6487582884967842,-0.9836275668957017,1.3535341636211768,-1.3314634783868478,-4.085516049844121,-6.995042506320011,-0.8502666339159022,7.811319138120609,-6.229947220539577,-2.601032562482957,-2.811705368009676,1.807159856796483,0.9834978043840765,1.2767809547774223,4.8666907924856675,0.2820505645363435,1.8835492206688762,-4.273951995907364,-0.9950366119935796,-4.213994376605561,0.9721929082528523,-0.28919866862940036,-3.4128879898276523,-0.374618120779003,-4.533671553414328,-1.774648049829974,-4.264376354021161,-2.2433519438498095,-1.7176990744739669,6.175879570366745,-0.29298440885162874,4.112098090428968,-1.1610390307351715,0.4832737092157463,-0.5464061180687094,-0.16439527527625142,-3.957953672305546,4.720752823801493,0.5127654584859922,-2.487735916469566,-4.779313671109502,-0.6168517368843222,-0.5708619023550232,0.365256861567307,-7.890422959020842,-7.495961717021716,-1.0777565070087114,-0.5395770556170914,1.9236609082588996,-1.8370873746112597,-2.090858675546544,-3.4714344720447414,-0.47201263490354206,2.528528716638354,4.422187876419314,-5.9441341814515045,-3.724659736207994,-2.6774880051378203,0.0921926647734072,2.5884736519100415,-4.4448796652231675,-1.3096435108160418,1.46097051884605,2.5882884099388814,-0.14453838233957916,-5.693292954756414,5.007611855120667,-0.6967415267097365,-0.6828729517226662,-3.319154978238948,-3.405821043238199,-0.633955301116996,-2.4469746705771307,-2.0019187754668932,0.9519329833654662,-2.161932161923553
1,4,1.6559048188260521,1.629854795704995,-0.2672741467046067,-1.3293417951309399,-3.510451237282766,-3.461455233250824,-1.0332025691043134,-0.5877878441834392,-1.390134912353503,-3.068125545714932,-0.7104159579550795,-6.6097991199366,-1.5421411504057514,-0.2641554382404123,-2.3360142052997417,-1.7150193384929864,-3.9809115279844423,2.114271822536108,5.146858423050162,0.6703744829149724,-1.384071317206566,-3.192021744936627,-1.2960014330984402,1.429989416706509,-2.960246457940099,0.47903475220874486,0.9704195071369597,-0.9688507251509716,-2.145454744032506,-1.4612327334524922,-1.9953273481643177,3.022684516953742,-2.8820710187867307,0.25288743463336627,-0.40112654521173724,2.4510962993793877,-2.3567911411395004,-0.33129460001151556,4.39520960291658,-2.4427554649342103,1.087650434708965,-3.905800781110528,-1.4774112040026588,-6.142973021657881,4.530369808068042,-1.4566014589351528,-0.17441124701493166,-3.0627676803219304,0.8066362574967825,-1.7910801509576668,-0.6288760367518622,-1.2905045802666575,-1.722576626255176,3.1190033379126745,-2.7896878320954164,1.1079882654755033,-0.266921713526154,2.9462789217118655,-0.09036078133693626,1.4470535476092268,-4.722360627786323,2.694166146912128,1.0237270496793325,-0.18259165737158467,-2.7253845409507136,-2.4208135408727327,-0.9039504011521304,-0.3619752444326954,-5.42514347101061,-4.040544456532842,-4.349561901032489,-2.0721567907303373,3.627528860101625,-1.7194373501845295,0.27275038117450356,-2.57397873830957,2.891604991467057,2.0941952491503844,2.0853916276820565,-5.513931341636708,-2.6211659214018574,2.131437466184779,0.7299998676231603,-0.06884589015027132,-3.0763330676555642,-1.6277191425848732,0.5991425504289765,-0.9401005503022415,-1.6411019893141863,-7.88265950371982,5.591927820493519,-2.208085482448012,-0.4908680839775723,-2.337877610094818,1.1878814795444028,0.1987094164442027,-4.223338089015497,-6.680538635801652,4.113895900376681,-3.4741797109313683
