Iteration,Mean,Stdev,Run-0,Run-1
0,0.6129032258064515,0.06451612903225862,0.6774193548387096,0.5483870967741935
1,1.758064516129032,0.40322580645161366,2.161290322580645,1.3548387096774193
2,2.0483870967741935,0.016129032258055405,2.032258064516129,2.064516129032258
3,2.0161290322580645,0.3064516129032266,2.3225806451612905,1.7096774193548387
4,2.17741935483871,0.11290322580644684,2.064516129032258,2.2903225806451615
