Iteration,Mean,Stdev,Run-0
0,0.5,0.0,0.5
1,1.15,0.0,1.15
2,1.175,0.0,1.175
3,1.3,0.0,1.3
4,1.4,0.0,1.4
5,1.45,0.0,1.45
6,1.45,0.0,1.45
7,1.375,0.0,1.375
8,1.375,0.0,1.375
9,1.375,0.0,1.375
10,1.375,0.0,1.375
11,1.375,0.0,1.375
12,1.375,0.0,1.375
13,1.375,0.0,1.375
14,1.375,0.0,1.375
15,1.375,0.0,1.375
16,1.375,0.0,1.375
17,1.375,0.0,1.375
18,1.375,0.0,1.375
19,1.375,0.0,1.375
20,1.375,0.0,1.375
21,1.375,0.0,1.375
22,1.375,0.0,1.375
23,1.375,0.0,1.375
24,1.375,0.0,1.375
25,1.375,0.0,1.375
26,1.375,0.0,1.375
27,1.375,0.0,1.375
28,1.375,0.0,1.375
29,1.375,0.0,1.375
30,1.375,0.0,1.375
31,1.375,0.0,1.375
32,1.375,0.0,1.375
33,1.375,0.0,1.375
34,1.375,0.0,1.375
35,1.375,0.0,1.375
36,1.375,0.0,1.375
37,1.375,0.0,1.375
38,1.375,0.0,1.375
39,1.375,0.0,1.375
