Indices,GC,LC
"(0, 4, 10)",2.891670546254839,5.666666666666667
"(0, 4, 11)",3.141889952504692,6.0
"(0, 4, 12)",3.072953537770027,6.333333333333333
"(0, 4, 13)",3.572658210113606,6.666666666666667
"(0, 4, 14)",2.8503479148361244,7.0
"(0, 4, 15)",2.534557870203523,7.333333333333333
"(0, 5, 0)",2.7877010264327935,2.6666666666666665
"(0, 5, 1)",2.7448839054225527,3.0
"(0, 5, 2)",3.5904289452231684,3.3333333333333335
"(0, 5, 3)",2.766170126451172,3.6666666666666665
"(0, 5, 4)",3.054175402629356,4.0
"(0, 5, 5)",3.0032235453487983,4.333333333333333
"(0, 5, 6)",2.679108526392375,4.666666666666667
"(0, 5, 7)",2.972592199245762,5.0
"(0, 5, 8)",3.437034014345967,5.333333333333333
"(0, 5, 9)",3.3477182297994723,5.666666666666667
"(0, 5, 10)",2.771957506574881,6.0
"(0, 5, 11)",3.000616176987269,6.333333333333333
"(0, 5, 12)",3.1150484490449326,6.666666666666667
"(0, 5, 13)",3.452560001052088,7.0
"(0, 5, 14)",2.959068372107816,7.333333333333333
"(0, 5, 15)",2.4582375416843476,7.666666666666667
"(0, 6, 0)",2.5493333471337793,3.0
"(0, 6, 1)",2.5526298391840907,3.3333333333333335
"(0, 6, 2)",3.2235484430653645,3.6666666666666665
"(0, 6, 3)",3.0297253923414558,4.0
"(0, 6, 4)",2.568855054447776,4.333333333333333
"(0, 6, 5)",2.9613470284185777,4.666666666666667
"(0, 6, 6)",2.98737109503951,5.0
"(0, 6, 7)",3.0694961643953853,5.333333333333333
"(0, 6, 8)",2.7853848091134994,5.666666666666667
"(0, 6, 9)",3.1488299821338934,6.0
"(0, 6, 10)",2.97643385340985,6.333333333333333
"(0, 6, 11)",3.101476132591662,6.666666666666667
"(0, 6, 12)",2.9892258470045294,7.0
"(0, 6, 13)",2.7549472395331858,7.333333333333333
"(0, 6, 14)",3.052440656861439,7.666666666666667
"(0, 6, 15)",2.1080001583369237,8.0
"(0, 7, 0)",2.2659610195714994,3.3333333333333335
"(0, 7, 1)",2.7967895976074653,3.6666666666666665
"(0, 7, 2)",3.268790175229126,4.0
"(0, 7, 3)",2.518096157757135,4.333333333333333
"(0, 7, 4)",2.6932413951511402,4.666666666666667
"(0, 7, 5)",2.687639632396609,5.0
"(0, 7, 6)",2.7468835985394495,5.333333333333333
"(0, 7, 7)",2.5264961269525945,5.666666666666667
"(0, 7, 8)",2.5806333746703274,6.0
"(0, 7, 9)",2.6262922720511495,6.333333333333333
"(0, 7, 10)",2.4445680903881293,6.666666666666667
"(0, 7, 11)",2.5384455120217444,7.0
"(0, 7, 12)",2.596384412336543,7.333333333333333
"(0, 7, 13)",2.6020005160393738,7.666666666666667
"(0, 7, 14)",2.579719166223137,8.0
"(0, 7, 15)",2.393241679949624,8.333333333333334
"(0, 8, 0)",2.602467562503342,3.6666666666666665
"(0, 8, 1)",2.727627517164535,4.0
"(0, 8, 2)",3.406014606122436,4.333333333333333
"(0, 8, 3)",3.092945737275825,4.666666666666667
"(0, 8, 4)",2.8053083084167576,5.0
"(0, 8, 5)",2.958877490072516,5.333333333333333
"(0, 8, 6)",2.5901548212721988,5.666666666666667
"(0, 8, 7)",2.8711798404901896,6.0
"(0, 8, 8)",2.5585717725636594,6.333333333333333
"(0, 8, 9)",2.949772696434572,6.666666666666667
"(0, 8, 10)",2.877624951261352,7.0
"(0, 8, 11)",2.810098666493266,7.333333333333333
"(0, 8, 12)",2.737356632425817,7.666666666666667
"(0, 8, 13)",3.4719683888549655,8.0
"(0, 8, 14)",2.4315634289199237,8.333333333333334
"(0, 8, 15)",2.3670443031017605,8.666666666666666
"(0, 9, 0)",2.334146888521283,4.0
"(0, 9, 1)",2.674254290790586,4.333333333333333
"(0, 9, 2)",3.080748765459825,4.666666666666667
"(0, 9, 3)",2.6578246384623783,5.0
"(0, 9, 4)",2.8192980698777266,5.333333333333333
"(0, 9, 5)",2.8127828703248956,5.666666666666667
"(0, 9, 6)",2.685648306673709,6.0
"(0, 9, 7)",2.9620802307596352,6.333333333333333
"(0, 9, 8)",2.77702628420307,6.666666666666667
"(0, 9, 9)",2.8554036144401063,7.0
"(0, 9, 10)",2.7778048844144867,7.333333333333333
"(0, 9, 11)",2.8589363800478056,7.666666666666667
"(0, 9, 12)",2.800052528729467,8.0
"(0, 9, 13)",3.000067342330625,8.333333333333334
"(0, 9, 14)",2.9377401286329956,8.666666666666666
"(0, 9, 15)",2.1863366045716646,9.0
"(0, 10, 0)",3.0949531781362367,4.333333333333333
"(0, 10, 1)",3.2128885112725216,4.666666666666667
"(0, 10, 2)",3.577625580386208,5.0
"(0, 10, 3)",3.2409135440092354,5.333333333333333
"(0, 10, 4)",3.487088226754093,5.666666666666667
"(0, 10, 5)",3.559326257631678,6.0
"(0, 10, 6)",3.2620728884884675,6.333333333333333
"(0, 10, 7)",2.8308398233462047,6.666666666666667
"(0, 10, 8)",3.610431095570476,7.0
"(0, 10, 9)",3.261814844482204,7.333333333333333
"(0, 10, 10)",2.9618688499093366,7.666666666666667
"(0, 10, 11)",3.2091100188116757,8.0
"(0, 10, 12)",3.1314303911583643,8.333333333333334
"(0, 10, 13)",3.473164742798563,8.666666666666666
"(0, 10, 14)",2.975159492846822,9.0
"(0, 10, 15)",2.705502425882672,9.333333333333334
"(0, 11, 0)",2.5056044368839823,4.666666666666667
"(0, 11, 1)",2.986041077555587,5.0
"(0, 11, 2)",2.9950899354747538,5.333333333333333
"(0, 11, 3)",2.842638880347535,5.666666666666667
"(0, 11, 4)",2.5687920959640977,6.0
"(0, 11, 5)",2.9366547794373266,6.333333333333333
"(0, 11, 6)",3.1450885823939347,6.666666666666667
"(0, 11, 7)",2.618824183648074,7.0
"(0, 11, 8)",2.943227685530948,7.333333333333333
"(0, 11, 9)",2.778096991826999,7.666666666666667
"(0, 11, 10)",2.851574117850719,8.0
"(0, 11, 11)",2.768100230399796,8.333333333333334
"(0, 11, 12)",2.5530611500731726,8.666666666666666
"(0, 11, 13)",3.05636881364861,9.0
"(0, 11, 14)",2.5102035576867534,9.333333333333334
"(0, 11, 15)",2.1792332724185552,9.666666666666666
"(0, 12, 0)",2.3165147634224708,5.0
"(0, 12, 1)",2.9158071767569593,5.333333333333333
"(0, 12, 2)",3.2089604752467755,5.666666666666667
"(0, 12, 3)",3.0284660257034806,6.0
"(0, 12, 4)",2.7441564629303685,6.333333333333333
"(0, 12, 5)",3.1399853096775967,6.666666666666667
"(0, 12, 6)",2.5935777999499647,7.0
"(0, 12, 7)",3.021801887670569,7.333333333333333
"(0, 12, 8)",2.664410100246853,7.666666666666667
"(0, 12, 9)",3.2149044367917377,8.0
"(0, 12, 10)",2.7581337863450694,8.333333333333334
"(0, 12, 11)",2.8717502593681457,8.666666666666666
"(0, 12, 12)",3.256998613843246,9.0
"(0, 12, 13)",3.40969933496553,9.333333333333334
"(0, 12, 14)",2.8891921006524264,9.666666666666666
"(0, 12, 15)",2.083130250578005,10.0
"(0, 13, 0)",2.8245098930779675,5.333333333333333
"(0, 13, 1)",2.7891895915987726,5.666666666666667
"(0, 13, 2)",2.986208538128838,6.0
"(0, 13, 3)",2.7855424229240886,6.333333333333333
"(0, 13, 4)",2.7387761954616208,6.666666666666667
"(0, 13, 5)",2.5849208957387275,7.0
"(0, 13, 6)",2.981083573848998,7.333333333333333
"(0, 13, 7)",2.948552782519036,7.666666666666667
"(0, 13, 8)",2.859155667236603,8.0
"(0, 13, 9)",3.1544066805255677,8.333333333333334
"(0, 13, 10)",2.8880955638017385,8.666666666666666
"(0, 13, 11)",3.0282409303671587,9.0
"(0, 13, 12)",3.0607444362462246,9.333333333333334
"(0, 13, 13)",3.5411271697450504,9.666666666666666
"(0, 13, 14)",2.601488752600422,10.0
"(0, 13, 15)",2.641337434890234,10.333333333333334
"(0, 14, 0)",2.350868647671772,5.666666666666667
"(0, 14, 1)",2.9550897715584057,6.0
"(0, 14, 2)",2.718596527846204,6.333333333333333
"(0, 14, 3)",2.5322815824146674,6.666666666666667
"(0, 14, 4)",2.4850578542083968,7.0
"(0, 14, 5)",2.7093477829288704,7.333333333333333
"(0, 14, 6)",2.5966572504752206,7.666666666666667
"(0, 14, 7)",2.066446951122917,8.0
"(0, 14, 8)",2.7045612357940083,8.333333333333334
"(0, 14, 9)",2.953780011017668,8.666666666666666
"(0, 14, 10)",2.402988597844309,9.0
"(0, 14, 11)",2.765370887938569,9.333333333333334
"(0, 14, 12)",2.585140197208883,9.666666666666666
"(0, 14, 13)",3.3138822055909385,10.0
"(0, 14, 14)",2.39107126325702,10.333333333333334
"(0, 14, 15)",2.113959575986011,10.666666666666666
"(0, 15, 0)",2.6412337194456756,6.0
"(0, 15, 1)",2.7528238262210407,6.333333333333333
"(0, 15, 2)",3.1140913728414072,6.666666666666667
"(0, 15, 3)",2.4958514857107597,7.0
"(0, 15, 4)",2.629808105277115,7.333333333333333
"(0, 15, 5)",3.3268644233214473,7.666666666666667
"(0, 15, 6)",3.283070676648841,8.0
"(0, 15, 7)",2.3384707652845638,8.333333333333334
"(0, 15, 8)",2.7912945109931644,8.666666666666666
"(0, 15, 9)",2.7107607781949468,9.0
"(0, 15, 10)",3.0037864280214093,9.333333333333334
"(0, 15, 11)",3.0730482247374438,9.666666666666666
"(0, 15, 12)",2.6791235732614864,10.0
"(0, 15, 13)",3.158616759473028,10.333333333333334
"(0, 15, 14)",2.710315566399254,10.666666666666666
"(0, 15, 15)",2.53266398944329,11.0
"(1, 0, 0)",2.7979356039223635,1.3333333333333333
"(1, 0, 1)",4.15079126463158,1.6666666666666667
"(1, 0, 2)",3.1681042883220374,2.0
"(1, 0, 3)",3.0587852018085884,2.3333333333333335
"(1, 0, 4)",3.079566552652999,2.6666666666666665
"(1, 0, 5)",3.741095292343076,3.0
"(1, 0, 6)",2.6521114688421217,3.3333333333333335
"(1, 0, 7)",3.4922651323123666,3.6666666666666665
"(1, 0, 8)",3.2709072661388388,4.0
"(1, 0, 9)",3.2400547448438966,4.333333333333333
"(1, 0, 10)",2.8353340258216173,4.666666666666667
"(1, 0, 11)",3.3547911997168907,5.0
"(1, 0, 12)",3.9648355735618477,5.333333333333333
"(1, 0, 13)",3.2487653527707296,5.666666666666667
"(1, 0, 14)",3.042811113307847,6.0
"(1, 0, 15)",2.855798823280204,6.333333333333333
"(1, 1, 0)",3.0714880040246384,1.6666666666666667
"(1, 1, 1)",4.482935351987906,2.0
"(1, 1, 2)",3.3655835288751508,2.3333333333333335
"(1, 1, 3)",3.0834910534618114,2.6666666666666665
"(1, 1, 4)",3.5167101131822833,3.0
"(1, 1, 5)",3.6798128930938367,3.3333333333333335
"(1, 1, 6)",2.646433287890184,3.6666666666666665
"(1, 1, 7)",3.5744602617402093,4.0
"(1, 1, 8)",3.422029109493522,4.333333333333333
"(1, 1, 9)",3.5228534275854053,4.666666666666667
"(1, 1, 10)",2.831003755277776,5.0
"(1, 1, 11)",3.6256890577380876,5.333333333333333
"(1, 1, 12)",3.7029329420104684,5.666666666666667
"(1, 1, 13)",3.5521786217484883,6.0
"(1, 1, 14)",3.207989423581208,6.333333333333333
"(1, 1, 15)",2.988421234643845,6.666666666666667
"(1, 2, 0)",2.772039175869428,2.0
"(1, 2, 1)",3.7223853269393397,2.3333333333333335
"(1, 2, 2)",3.060764505729617,2.6666666666666665
"(1, 2, 3)",3.4109260506356134,3.0
"(1, 2, 4)",2.9032015451993827,3.3333333333333335
"(1, 2, 5)",3.603605832027771,3.6666666666666665
"(1, 2, 6)",2.804900863066601,4.0
"(1, 2, 7)",3.561616613656342,4.333333333333333
"(1, 2, 8)",3.2862948268015937,4.666666666666667
"(1, 2, 9)",3.5724715956988238,5.0
"(1, 2, 10)",3.026751045481593,5.333333333333333
"(1, 2, 11)",3.191132383056553,5.666666666666667
"(1, 2, 12)",3.710949263257657,6.0
"(1, 2, 13)",3.2327606698280458,6.333333333333333
"(1, 2, 14)",2.7202155990371626,6.666666666666667
"(1, 2, 15)",2.8394760267514494,7.0
"(1, 3, 0)",2.713696960243573,2.3333333333333335
"(1, 3, 1)",3.9742461643249287,2.6666666666666665
"(1, 3, 2)",3.3872347140907584,3.0
"(1, 3, 3)",3.007545594615099,3.3333333333333335
"(1, 3, 4)",2.9648196421460424,3.6666666666666665
"(1, 3, 5)",3.5486441533413933,4.0
"(1, 3, 6)",2.4432350698614353,4.333333333333333
"(1, 3, 7)",3.837273983464692,4.666666666666667
"(1, 3, 8)",3.0049158879362974,5.0
"(1, 3, 9)",3.7678022524439183,5.333333333333333
"(1, 3, 10)",3.123622939599974,5.666666666666667
"(1, 3, 11)",3.321474141545061,6.0
"(1, 3, 12)",3.724946655629067,6.333333333333333
"(1, 3, 13)",3.0764722340358333,6.666666666666667
"(1, 3, 14)",3.148924617129769,7.0
"(1, 3, 15)",2.9633989357811767,7.333333333333333
"(1, 4, 0)",2.8731888030307027,2.6666666666666665
"(1, 4, 1)",3.6630809993214375,3.0
"(1, 4, 2)",3.477257419748879,3.3333333333333335
"(1, 4, 3)",3.021224622786935,3.6666666666666665
"(1, 4, 4)",3.1675287455522594,4.0
"(1, 4, 5)",3.9963892967583736,4.333333333333333
"(1, 4, 6)",3.1781786124239004,4.666666666666667
"(1, 4, 7)",3.805022035205624,5.0
"(1, 4, 8)",3.3512165048581313,5.333333333333333
"(1, 4, 9)",4.322786672121825,5.666666666666667
"(1, 4, 10)",3.314712454805759,6.0
"(1, 4, 11)",3.8881499522959073,6.333333333333333
"(1, 4, 12)",3.8988771145877434,6.666666666666667
"(1, 4, 13)",3.891139901368768,7.0
"(1, 4, 14)",3.1894172758902317,7.333333333333333
"(1, 4, 15)",3.1365829542337984,7.666666666666667
"(1, 5, 0)",2.9026805641897027,3.0
"(1, 5, 1)",3.4867899599720893,3.3333333333333335
"(1, 5, 2)",3.510573120056151,3.6666666666666665
"(1, 5, 3)",3.0103343744556725,4.0
"(1, 5, 4)",3.0708390763953783,4.333333333333333
"(1, 5, 5)",3.22149413227612,4.666666666666667
"(1, 5, 6)",2.5578698793956662,5.0
"(1, 5, 7)",3.6190508812106827,5.333333333333333
"(1, 5, 8)",3.759195724318107,5.666666666666667
"(1, 5, 9)",3.9416096377618612,6.0
"(1, 5, 10)",2.990851476424364,6.333333333333333
"(1, 5, 11)",3.542728238077047,6.666666666666667
"(1, 5, 12)",3.7368240871612137,7.0
"(1, 5, 13)",3.5668937536058127,7.333333333333333
"(1, 5, 14)",3.0939897944604873,7.666666666666667
"(1, 5, 15)",2.856114687013187,8.0
"(1, 6, 0)",2.7493546634811277,3.3333333333333335
"(1, 6, 1)",3.3795776723240634,3.6666666666666665
"(1, 6, 2)",3.2287343964887834,4.0
"(1, 6, 3)",3.3589314189363932,4.333333333333333
"(1, 6, 4)",2.670560506804236,4.666666666666667
"(1, 6, 5)",3.2646593939363373,5.0
"(1, 6, 6)",2.9511742266332397,5.333333333333333
"(1, 6, 7)",3.8009966249507436,5.666666666666667
"(1, 6, 8)",3.1925882976760764,6.0
"(1, 6, 9)",3.8277631686867193,6.333333333333333
"(1, 6, 10)",3.2803696018497708,6.666666666666667
"(1, 6, 11)",3.7286299722718788,7.0
"(1, 6, 12)",3.6960432637112475,7.333333333333333
"(1, 6, 13)",2.954322770677349,7.666666666666667
"(1, 6, 14)",3.2724038578045476,8.0
"(1, 6, 15)",2.590919082256199,8.333333333333334
"(1, 7, 0)",2.3628468524515074,3.6666666666666665
"(1, 7, 1)",3.5206019472800993,4.0
"(1, 7, 2)",3.170840645185206,4.333333333333333
"(1, 7, 3)",2.744166700884733,4.666666666666667
"(1, 7, 4)",2.691811364040261,5.0
"(1, 7, 5)",2.88781651444703,5.333333333333333
"(1, 7, 6)",2.6075512466658393,5.666666666666667
"(1, 7, 7)",3.1548611040406134,6.0
"(1, 7, 8)",2.8847013797655654,6.333333333333333
"(1, 7, 9)",3.2020899751366363,6.666666666666667
"(1, 7, 10)",2.64536835536071,7.0
"(1, 7, 11)",3.0624638682346217,7.333333333333333
"(1, 7, 12)",3.2000663455759213,7.666666666666667
"(1, 7, 13)",2.6982405637161957,8.0
"(1, 7, 14)",2.6965468836989044,8.333333333333334
"(1, 7, 15)",2.7730251204015612,8.666666666666666
"(1, 8, 0)",3.217738153270476,4.0
"(1, 8, 1)",3.969824624724295,4.333333333333333
"(1, 8, 2)",3.8264498339656425,4.666666666666667
"(1, 8, 3)",3.837401038290549,5.0
"(1, 8, 4)",3.322263035193004,5.333333333333333
"(1, 8, 5)",3.6774391300100615,5.666666666666667
"(1, 8, 6)",2.969207227285714,6.0
"(1, 8, 7)",4.017929575465335,6.333333333333333
"(1, 8, 8)",3.3810245355460227,6.666666666666667
"(1, 8, 9)",4.0439551574071855,7.0
"(1, 8, 10)",3.5968099741210584,7.333333333333333
"(1, 8, 11)",3.8525017805932684,7.666666666666667
"(1, 8, 12)",3.859423323552322,8.0
"(1, 8, 13)",4.0865931944189136,8.333333333333334
"(1, 8, 14)",3.0667759042828173,8.666666666666666
"(1, 8, 15)",3.2652125014408226,9.0
"(1, 9, 0)",2.6530480164942762,4.333333333333333
"(1, 9, 1)",3.6200819355562066,4.666666666666667
"(1, 9, 2)",3.2048145305088935,5.0
"(1, 9, 3)",3.1059104766829626,5.333333333333333
"(1, 9, 4)",3.0398833338598332,5.666666666666667
"(1, 9, 5)",3.234975047468303,6.0
"(1, 9, 6)",2.7683312498930857,6.333333333333333
"(1, 9, 7)",3.8124605029406418,6.666666666666667
"(1, 9, 8)",3.3031095843912937,7.0
"(1, 9, 9)",3.65321661261858,7.333333333333333
"(1, 9, 10)",3.200620444480054,7.666666666666667
"(1, 9, 11)",3.604970031353668,8.0
"(1, 9, 12)",3.625749757061832,8.333333333333334
"(1, 9, 13)",3.318322685100435,8.666666666666666
"(1, 9, 14)",3.2765831412017503,9.0
"(1, 9, 15)",2.788135340116588,9.333333333333334
"(1, 10, 0)",2.806652742804155,4.666666666666667
"(1, 10, 1)",3.5515145927330667,5.0
"(1, 10, 2)",3.0944897821302,5.333333333333333
"(1, 10, 3)",3.081797818924744,5.666666666666667
"(1, 10, 4)",3.100471927431124,6.0
"(1, 10, 5)",3.3743168714700094,6.333333333333333
"(1, 10, 6)",2.7375542684027674,6.666666666666667
"(1, 10, 7)",3.074018532222134,7.0
"(1, 10, 8)",3.529312832453625,7.333333333333333
"(1, 10, 9)",3.4524262793556026,7.666666666666667
"(1, 10, 10)",2.777482846669828,8.0
"(1, 10, 11)",3.347942106812462,8.333333333333334
"(1, 10, 12)",3.349926056185654,8.666666666666666
"(1, 10, 13)",3.184218522263296,9.0
"(1, 10, 14)",2.706800942110501,9.333333333333334
"(1, 10, 15)",2.7000995981225184,9.666666666666666
"(1, 11, 0)",2.984572070822686,5.0
"(1, 11, 1)",4.091935228286918,5.333333333333333
"(1, 11, 2)",3.279222206489531,5.666666666666667
"(1, 11, 3)",3.4507912245338304,6.0
"(1, 11, 4)",2.949443865911915,6.333333333333333
"(1, 11, 5)",3.5189134625464424,6.666666666666667
"(1, 11, 6)",3.387838031579021,7.0
"(1, 11, 7)",3.629270961794789,7.333333333333333
"(1, 11, 8)",3.62937749168488,7.666666666666667
"(1, 11, 9)",3.7359764959711823,8.0
"(1, 11, 10)",3.4344561838819954,8.333333333333334
"(1, 11, 11)",3.6742003876713687,8.666666666666666
"(1, 11, 12)",3.5388248843712464,9.0
"(1, 11, 13)",3.53469066238413,9.333333333333334
"(1, 11, 14)",3.009113076221218,9.666666666666666
"(1, 11, 15)",2.9410985139291883,10.0
"(1, 12, 0)",2.5460042330674275,5.333333333333333
"(1, 12, 1)",3.772223163194543,5.666666666666667
"(1, 12, 2)",3.2436145819678046,6.0
"(1, 12, 3)",3.387140205596028,6.333333333333333
"(1, 12, 4)",2.875330068584439,6.666666666666667
"(1, 12, 5)",3.4727658284929657,7.0
"(1, 12, 6)",2.586849084841304,7.333333333333333
"(1, 12, 7)",3.782770501523537,7.666666666666667
"(1, 12, 8)",3.10108174210704,8.0
"(1, 12, 9)",3.9233057766421733,8.333333333333334
"(1, 12, 10)",3.0915376880825995,8.666666666666666
"(1, 12, 11)",3.5283722523459726,9.0
"(1, 12, 12)",3.993284183847574,9.333333333333334
"(1, 12, 13)",3.6385430194073036,9.666666666666666
"(1, 12, 14)",3.138623454893144,10.0
"(1, 12, 15)",2.595517327794891,10.333333333333334
"(1, 13, 0)",2.951128462957988,5.666666666666667
"(1, 13, 1)",3.5427346782714206,6.0
"(1, 13, 2)",2.9179917450849326,6.333333333333333
"(1, 13, 3)",3.0413457030517,6.666666666666667
"(1, 13, 4)",2.767078901350755,7.0
"(1, 13, 5)",2.8148305147891612,7.333333333333333
"(1, 13, 6)",2.8714839589754013,7.666666666666667
"(1, 13, 7)",3.606650496607068,8.0
"(1, 13, 8)",3.1929564093318543,8.333333333333334
"(1, 13, 9)",3.759937120611069,8.666666666666666
"(1, 13, 10)",3.1186285657743325,9.0
"(1, 13, 11)",3.5819920235800478,9.333333333333334
"(1, 13, 12)",3.6941591064856167,9.666666666666666
"(1, 13, 13)",3.667099954421886,10.0
"(1, 13, 14)",2.7480492070762033,10.333333333333334
"(1, 13, 15)",3.050853612342184,10.666666666666666
"(1, 14, 0)",2.914344880307415,6.0
"(1, 14, 1)",4.145492520986675,6.333333333333333
"(1, 14, 2)",3.08723739755792,6.666666666666667
"(1, 14, 3)",3.2249425252978994,7.0
"(1, 14, 4)",2.9502182228531524,7.333333333333333
"(1, 14, 5)",3.376115064734925,7.666666666666667
"(1, 14, 6)",2.9239152983572443,8.0
"(1, 14, 7)",3.1614023279665697,8.333333333333334
"(1, 14, 8)",3.47521964064488,8.666666666666666
"(1, 14, 9)",3.99616811385879,9.0
"(1, 14, 10)",3.070379262572524,9.333333333333334
"(1, 14, 11)",3.75597964390708,9.666666666666666
"(1, 14, 12)",3.655412530203896,10.0
"(1, 14, 13)",3.876712653023397,10.333333333333334
"(1, 14, 14)",2.9744893804884227,10.666666666666666
"(1, 14, 15)",2.9603334161935817,11.0
"(1, 15, 0)",3.179362846116313,6.333333333333333
"(1, 15, 1)",3.9178794696843044,6.666666666666667
"(1, 15, 2)",3.4573851365881167,7.0
"(1, 15, 3)",3.1631653226289864,7.333333333333333
"(1, 15, 4)",3.069621367956866,7.666666666666667
"(1, 15, 5)",3.968284599162496,8.0
"(1, 15, 6)",3.5849816185658603,8.333333333333334
"(1, 15, 7)",3.4080790361632114,8.666666666666666
"(1, 15, 8)",3.536605809879032,9.0
"(1, 15, 9)",3.7278017750710637,9.333333333333334
"(1, 15, 10)",3.6458299867846193,9.666666666666666
"(1, 15, 11)",4.03830987474095,10.0
"(1, 15, 12)",3.7240488002914933,10.333333333333334
"(1, 15, 13)",3.6961001009404804,10.666666666666666
"(1, 15, 14)",3.268386577665652,11.0
"(1, 15, 15)",3.3536907236858546,11.333333333333334
"(2, 0, 0)",2.740845214087652,1.6666666666666667
"(2, 0, 1)",2.670665390154515,2.0
"(2, 0, 2)",2.8184475567229144,2.3333333333333335
"(2, 0, 3)",3.147618599509548,2.6666666666666665
"(2, 0, 4)",2.6909055163608,3.0
"(2, 0, 5)",3.152243063820106,3.3333333333333335
"(2, 0, 6)",2.407735859943731,3.6666666666666665
"(2, 0, 7)",3.043869406586789,4.0
"(2, 0, 8)",3.0365020463119783,4.333333333333333
"(2, 0, 9)",3.0749576774086274,4.666666666666667
"(2, 0, 10)",2.7375350382677555,5.0
"(2, 0, 11)",2.7658592540398046,5.333333333333333
"(2, 0, 12)",2.956437486863217,5.666666666666667
"(2, 0, 13)",3.0319983909509123,6.0
"(2, 0, 14)",2.8797855637005716,6.333333333333333
"(2, 0, 15)",3.149151899032379,6.666666666666667
"(2, 1, 0)",2.6096946655604,2.0
"(2, 1, 1)",2.5981065288813148,2.3333333333333335
