Iteration,Mean,Stdev,Run-0
0,0.6507936507936508,0.0,0.6507936507936508
1,0.8888888888888888,0.0,0.8888888888888888
2,1.1904761904761905,0.0,1.1904761904761905
3,1.253968253968254,0.0,1.253968253968254
4,1.3492063492063493,0.0,1.3492063492063493
5,1.4603174603174602,0.0,1.4603174603174602
6,1.380952380952381,0.0,1.380952380952381
7,1.4126984126984128,0.0,1.4126984126984128
8,1.4285714285714286,0.0,1.4285714285714286
9,1.380952380952381,0.0,1.380952380952381
10,1.3492063492063493,0.0,1.3492063492063493
11,1.3015873015873016,0.0,1.3015873015873016
12,1.253968253968254,0.0,1.253968253968254
13,1.253968253968254,0.0,1.253968253968254
14,1.253968253968254,0.0,1.253968253968254
15,1.253968253968254,0.0,1.253968253968254
16,1.253968253968254,0.0,1.253968253968254
17,1.253968253968254,0.0,1.253968253968254
18,1.253968253968254,0.0,1.253968253968254
19,1.253968253968254,0.0,1.253968253968254
20,1.253968253968254,0.0,1.253968253968254
21,1.253968253968254,0.0,1.253968253968254
22,1.253968253968254,0.0,1.253968253968254
23,1.253968253968254,0.0,1.253968253968254
24,1.253968253968254,0.0,1.253968253968254
25,1.253968253968254,0.0,1.253968253968254
26,1.253968253968254,0.0,1.253968253968254
27,1.253968253968254,0.0,1.253968253968254
28,1.253968253968254,0.0,1.253968253968254
29,1.253968253968254,0.0,1.253968253968254
30,1.253968253968254,0.0,1.253968253968254
31,1.253968253968254,0.0,1.253968253968254
32,1.253968253968254,0.0,1.253968253968254
33,1.253968253968254,0.0,1.253968253968254
34,1.253968253968254,0.0,1.253968253968254
35,1.253968253968254,0.0,1.253968253968254
36,1.253968253968254,0.0,1.253968253968254
37,1.253968253968254,0.0,1.253968253968254
38,1.253968253968254,0.0,1.253968253968254
39,1.253968253968254,0.0,1.253968253968254
