Agent,Plan,LocalCost,ComplexCost
0,7,7.0000,6.3513
1,6,6.0000,6.1408
2,2,2.0000,6.6216
3,3,3.0000,6.3762
4,2,2.0000,6.0843
5,3,3.0000,5.7006
6,3,3.0000,5.6696
7,9,9.0000,6.0843
8,0,0.0000,4.8158
9,8,8.0000,4.8158
