Indices,GC,LC
"(0, 0, 0, 0, 0, 0, 2, 1, 2, 0)",10.571342445496816,1.5
"(0, 0, 0, 0, 0, 0, 2, 1, 2, 1)",9.233606265090037,1.6
"(0, 0, 0, 0, 0, 0, 2, 1, 2, 2)",9.018506038375078,1.7
"(0, 0, 0, 0, 0, 0, 2, 2, 0, 0)",8.341551248020044,1.4
"(0, 0, 0, 0, 0, 0, 2, 2, 0, 1)",8.531405556867345,1.5
"(0, 0, 0, 0, 0, 0, 2, 2, 0, 2)",7.537177657357419,1.6
"(0, 0, 0, 0, 0, 0, 2, 2, 1, 0)",7.787144059732996,1.5
"(0, 0, 0, 0, 0, 0, 2, 2, 1, 1)",7.5917559827305725,1.6
"(0, 0, 0, 0, 0, 0, 2, 2, 1, 2)",7.563647566421887,1.7
"(0, 0, 0, 0, 0, 0, 2, 2, 2, 0)",9.496671058763189,1.6
"(0, 0, 0, 0, 0, 0, 2, 2, 2, 1)",8.800661123243726,1.7
"(0, 0, 0, 0, 0, 0, 2, 2, 2, 2)",8.654339227338841,1.8
"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",11.171230868156975,1.1
"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",10.957875760042766,1.2
"(0, 0, 0, 0, 0, 1, 0, 0, 0, 2)",10.318959193940527,1.3
"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",9.563062562461006,1.2
"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",8.964465068497079,1.3
"(0, 0, 0, 0, 0, 1, 0, 0, 1, 2)",9.291667985596076,1.4
"(0, 0, 0, 0, 0, 1, 0, 0, 2, 0)",12.115594816123926,1.3
"(0, 0, 0, 0, 0, 1, 0, 0, 2, 1)",11.016375463642955,1.4
"(0, 0, 0, 0, 0, 1, 0, 0, 2, 2)",11.225364901145756,1.5
"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",10.850545889851126,1.2
"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",10.372508230929032,1.3
"(0, 0, 0, 0, 0, 1, 0, 1, 0, 2)",9.389126177385798,1.4
"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",9.669634862450865,1.3
"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",8.806354817679043,1.4
"(0, 0, 0, 0, 0, 1, 0, 1, 1, 2)",8.789092247337047,1.5
"(0, 0, 0, 0, 0, 1, 0, 1, 2, 0)",11.524215658128629,1.4
"(0, 0, 0, 0, 0, 1, 0, 1, 2, 1)",10.160313754839768,1.5
"(0, 0, 0, 0, 0, 1, 0, 1, 2, 2)",10.024837704901572,1.6
"(0, 0, 0, 0, 0, 1, 0, 2, 0, 0)",10.68203467125772,1.3
"(0, 0, 0, 0, 0, 1, 0, 2, 0, 1)",10.845723257222938,1.4
"(0, 0, 0, 0, 0, 1, 0, 2, 0, 2)",9.931119534489776,1.5
"(0, 0, 0, 0, 0, 1, 0, 2, 1, 0)",9.864385115080387,1.4
"(0, 0, 0, 0, 0, 1, 0, 2, 1, 1)",9.64283131519588,1.5
"(0, 0, 0, 0, 0, 1, 0, 2, 1, 2)",9.694347075663957,1.6
"(0, 0, 0, 0, 0, 1, 0, 2, 2, 0)",11.51355133732988,1.5
"(0, 0, 0, 0, 0, 1, 0, 2, 2, 1)",10.791375678928336,1.6
"(0, 0, 0, 0, 0, 1, 0, 2, 2, 2)",10.724677959800214,1.7
"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",11.649363587591964,1.2
"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",11.138816478222896,1.3
"(0, 0, 0, 0, 0, 1, 1, 0, 0, 2)",10.416802518994523,1.4
"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",9.812937883544778,1.3
"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",8.917148388325991,1.4
"(0, 0, 0, 0, 0, 1, 1, 0, 1, 2)",9.161253912298854,1.5
"(0, 0, 0, 0, 0, 1, 1, 0, 2, 0)",12.429893768184973,1.4
"(0, 0, 0, 0, 0, 1, 1, 0, 2, 1)",11.033482414449137,1.5
"(0, 0, 0, 0, 0, 1, 1, 0, 2, 2)",11.159374458825802,1.6
"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",11.652568540677425,1.3
"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",10.877338880500467,1.4
"(0, 0, 0, 0, 0, 1, 1, 1, 0, 2)",9.810859433831094,1.5
"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",10.243400114925945,1.4
"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",9.082928068899266,1.5
"(0, 0, 0, 0, 0, 1, 1, 1, 1, 2)",8.982568105431131,1.6
"(0, 0, 0, 0, 0, 1, 1, 1, 2, 0)",12.162404541580981,1.5
"(0, 0, 0, 0, 0, 1, 1, 1, 2, 1)",10.501310637037264,1.6
"(0, 0, 0, 0, 0, 1, 1, 1, 2, 2)",10.282737193972928,1.7
"(0, 0, 0, 0, 0, 1, 1, 2, 0, 0)",10.967675817940465,1.4
"(0, 0, 0, 0, 0, 1, 1, 2, 0, 1)",10.83417240265082,1.5
"(0, 0, 0, 0, 0, 1, 1, 2, 0, 2)",9.83647128679152,1.6
"(0, 0, 0, 0, 0, 1, 1, 2, 1, 0)",9.92176886341191,1.5
"(0, 0, 0, 0, 0, 1, 1, 2, 1, 1)",9.403023062272542,1.6
"(0, 0, 0, 0, 0, 1, 1, 2, 1, 2)",9.371441429614482,1.7
"(0, 0, 0, 0, 0, 1, 1, 2, 2, 0)",11.635358716638677,1.6
"(0, 0, 0, 0, 0, 1, 1, 2, 2, 1)",10.61599105698227,1.7
"(0, 0, 0, 0, 0, 1, 1, 2, 2, 2)",10.46619594472801,1.8
"(0, 0, 0, 0, 0, 1, 2, 0, 0, 0)",10.868253541928992,1.3
"(0, 0, 0, 0, 0, 1, 2, 0, 0, 1)",9.89554595434407,1.4
"(0, 0, 0, 0, 0, 1, 2, 0, 0, 2)",9.641211021087232,1.5
"(0, 0, 0, 0, 0, 1, 2, 0, 1, 0)",9.026614878750637,1.4
"(0, 0, 0, 0, 0, 1, 2, 0, 1, 1)",7.668664905315996,1.5
"(0, 0, 0, 0, 0, 1, 2, 0, 1, 2)",8.380449455260395,1.6
"(0, 0, 0, 0, 0, 1, 2, 0, 2, 0)",11.745045555591128,1.5
"(0, 0, 0, 0, 0, 1, 2, 0, 2, 1)",9.886473723639446,1.6
"(0, 0, 0, 0, 0, 1, 2, 0, 2, 2)",10.48004479398765,1.7
"(0, 0, 0, 0, 0, 1, 2, 1, 0, 0)",11.258006845785252,1.4
"(0, 0, 0, 0, 0, 1, 2, 1, 0, 1)",10.020616707392445,1.5
"(0, 0, 0, 0, 0, 1, 2, 1, 0, 2)",9.421816286694611,1.6
"(0, 0, 0, 0, 0, 1, 2, 1, 1, 0)",9.843625460902608,1.5
"(0, 0, 0, 0, 0, 1, 2, 1, 1, 1)",8.220992936660076,1.6
"(0, 0, 0, 0, 0, 1, 2, 1, 1, 2)",8.58831199916348,1.7
"(0, 0, 0, 0, 0, 1, 2, 1, 2, 0)",11.864104679757943,1.6
"(0, 0, 0, 0, 0, 1, 2, 1, 2, 1)",9.74085029699837,1.7
"(0, 0, 0, 0, 0, 1, 2, 1, 2, 2)",9.98995587990558,1.8
"(0, 0, 0, 0, 0, 1, 2, 2, 0, 0)",10.116890003996396,1.5
"(0, 0, 0, 0, 0, 1, 2, 2, 0, 1)",9.521226110490904,1.6
"(0, 0, 0, 0, 0, 1, 2, 2, 0, 2)",8.99120402060314,1.7
"(0, 0, 0, 0, 0, 1, 2, 2, 1, 0)",9.065770090336677,1.6
"(0, 0, 0, 0, 0, 1, 2, 2, 1, 1)",8.08486381098146,1.7
"(0, 0, 0, 0, 0, 1, 2, 2, 1, 2)",8.520961204294936,1.8
"(0, 0, 0, 0, 0, 1, 2, 2, 2, 0)",10.880834735763749,1.7
"(0, 0, 0, 0, 0, 1, 2, 2, 2, 1)",9.399306597891488,1.8
"(0, 0, 0, 0, 0, 1, 2, 2, 2, 2)",9.71719051160877,1.9
"(0, 0, 0, 0, 0, 2, 0, 0, 0, 0)",9.939402667374734,1.2
"(0, 0, 0, 0, 0, 2, 0, 0, 0, 1)",10.383214685344097,1.3
"(0, 0, 0, 0, 0, 2, 0, 0, 0, 2)",9.277421849197356,1.4
"(0, 0, 0, 0, 0, 2, 0, 0, 1, 0)",8.963074448886145,1.3
"(0, 0, 0, 0, 0, 2, 0, 0, 1, 1)",9.021644081005785,1.4
"(0, 0, 0, 0, 0, 2, 0, 0, 1, 2)",8.881970728060283,1.5
"(0, 0, 0, 0, 0, 2, 0, 0, 2, 0)",11.04991160624521,1.4
"(0, 0, 0, 0, 0, 2, 0, 0, 2, 1)",10.607859379847808,1.5
"(0, 0, 0, 0, 0, 2, 0, 0, 2, 2)",10.349972547306109,1.6
"(0, 0, 0, 0, 0, 2, 0, 1, 0, 0)",9.601807132497289,1.3
"(0, 0, 0, 0, 0, 2, 0, 1, 0, 1)",9.780936599658762,1.4
"(0, 0, 0, 0, 0, 2, 0, 1, 0, 2)",8.330678276071026,1.5
"(0, 0, 0, 0, 0, 2, 0, 1, 1, 0)",9.052736192304401,1.4
"(0, 0, 0, 0, 0, 2, 0, 1, 1, 1)",8.846623273616155,1.5
"(0, 0, 0, 0, 0, 2, 0, 1, 1, 2)",8.362484433229657,1.6
"(0, 0, 0, 0, 0, 2, 0, 1, 2, 0)",10.441621891678317,1.5
"(0, 0, 0, 0, 0, 2, 0, 1, 2, 1)",9.734887114473025,1.6
"(0, 0, 0, 0, 0, 2, 0, 1, 2, 2)",9.13253479449033,1.7
"(0, 0, 0, 0, 0, 2, 0, 2, 0, 0)",9.325368369789935,1.4
"(0, 0, 0, 0, 0, 2, 0, 2, 0, 1)",10.14622408183872,1.5
"(0, 0, 0, 0, 0, 2, 0, 2, 0, 2)",8.76474408906106,1.6
"(0, 0, 0, 0, 0, 2, 0, 2, 1, 0)",9.139558900819976,1.5
"(0, 0, 0, 0, 0, 2, 0, 2, 1, 1)",9.57517222701904,1.6
"(0, 0, 0, 0, 0, 2, 0, 2, 1, 2)",9.159811717442615,1.7
"(0, 0, 0, 0, 0, 2, 0, 2, 2, 0)",10.323030026765618,1.6
"(0, 0, 0, 0, 0, 2, 0, 2, 2, 1)",10.258021494447643,1.7
"(0, 0, 0, 0, 0, 2, 0, 2, 2, 2)",9.72444750527502,1.8
"(0, 0, 0, 0, 0, 2, 1, 0, 0, 0)",10.13369056804729,1.3
"(0, 0, 0, 0, 0, 2, 1, 0, 0, 1)",10.28031058476179,1.4
"(0, 0, 0, 0, 0, 2, 1, 0, 0, 2)",9.091420355488914,1.5
"(0, 0, 0, 0, 0, 2, 1, 0, 1, 0)",8.929104951207485,1.4
"(0, 0, 0, 0, 0, 2, 1, 0, 1, 1)",8.690482582072265,1.5
"(0, 0, 0, 0, 0, 2, 1, 0, 1, 2)",8.467711836000625,1.6
"(0, 0, 0, 0, 0, 2, 1, 0, 2, 0)",11.08036573954382,1.5
"(0, 0, 0, 0, 0, 2, 1, 0, 2, 1)",10.341121511891558,1.6
"(0, 0, 0, 0, 0, 2, 1, 0, 2, 2)",10.000137286223723,1.7
"(0, 0, 0, 0, 0, 2, 1, 1, 0, 0)",10.119984964561153,1.4
"(0, 0, 0, 0, 0, 2, 1, 1, 0, 1)",10.001922430467765,1.5
"(0, 0, 0, 0, 0, 2, 1, 1, 0, 2)",8.468566713753892,1.6
"(0, 0, 0, 0, 0, 2, 1, 1, 1, 0)",9.342656626017051,1.5
"(0, 0, 0, 0, 0, 2, 1, 1, 1, 1)",8.839351706073941,1.6
"(0, 0, 0, 0, 0, 2, 1, 1, 1, 2)",8.272115472561307,1.7
"(0, 0, 0, 0, 0, 2, 1, 1, 2, 0)",10.795965956368237,1.6
"(0, 0, 0, 0, 0, 2, 1, 1, 2, 1)",9.792039177908084,1.7
"(0, 0, 0, 0, 0, 2, 1, 1, 2, 2)",9.10658946479925,1.8
"(0, 0, 0, 0, 0, 2, 1, 2, 0, 0)",9.327164697710241,1.5
"(0, 0, 0, 0, 0, 2, 1, 2, 0, 1)",9.850828408504164,1.6
"(0, 0, 0, 0, 0, 2, 1, 2, 0, 2)",8.386251022600367,1.7
"(0, 0, 0, 0, 0, 2, 1, 2, 1, 0)",8.913097830389068,1.6
"(0, 0, 0, 0, 0, 2, 1, 2, 1, 1)",9.05151915533327,1.7
"(0, 0, 0, 0, 0, 2, 1, 2, 1, 2)",8.553061252630709,1.8
"(0, 0, 0, 0, 0, 2, 1, 2, 2, 0)",10.160992587311982,1.7
"(0, 0, 0, 0, 0, 2, 1, 2, 2, 1)",9.798792053739142,1.8
"(0, 0, 0, 0, 0, 2, 1, 2, 2, 2)",9.182120671440384,1.9
"(0, 0, 0, 0, 0, 2, 2, 0, 0, 0)",10.27953375748105,1.4
"(0, 0, 0, 0, 0, 2, 2, 0, 0, 1)",9.9639932959797,1.5
"(0, 0, 0, 0, 0, 2, 2, 0, 0, 2)",9.242782092678363,1.6
"(0, 0, 0, 0, 0, 2, 2, 0, 1, 0)",9.069735181510078,1.5
"(0, 0, 0, 0, 0, 2, 2, 0, 1, 1)",8.368952334159005,1.6
"(0, 0, 0, 0, 0, 2, 2, 0, 1, 2)",8.613860614058906,1.7
"(0, 0, 0, 0, 0, 2, 2, 0, 2, 0)",11.322470762046715,1.6
"(0, 0, 0, 0, 0, 2, 2, 0, 2, 1)",10.121066056178604,1.7
"(0, 0, 0, 0, 0, 2, 2, 0, 2, 2)",10.247760856482305,1.8
"(0, 0, 0, 0, 0, 2, 2, 1, 0, 0)",10.65237650476572,1.5
"(0, 0, 0, 0, 0, 2, 2, 1, 0, 1)",10.072153492456481,1.6
"(0, 0, 0, 0, 0, 2, 2, 1, 0, 2)",9.006476801714145,1.7
"(0, 0, 0, 0, 0, 2, 2, 1, 1, 0)",9.86983520709045,1.6
"(0, 0, 0, 0, 0, 2, 2, 1, 1, 1)",8.904369808931488,1.7
"(0, 0, 0, 0, 0, 2, 2, 1, 1, 2)",8.804812601390392,1.8
"(0, 0, 0, 0, 0, 2, 2, 1, 2, 0)",11.424619329641933,1.7
"(0, 0, 0, 0, 0, 2, 2, 1, 2, 1)",9.958532072965934,1.8
"(0, 0, 0, 0, 0, 2, 2, 1, 2, 2)",9.740761385828637,1.9
"(0, 0, 0, 0, 0, 2, 2, 2, 0, 0)",9.403332118862913,1.6
"(0, 0, 0, 0, 0, 2, 2, 2, 0, 1)",9.464835351440986,1.7
"(0, 0, 0, 0, 0, 2, 2, 2, 0, 2)",8.467936991508726,1.8
"(0, 0, 0, 0, 0, 2, 2, 2, 1, 0)",8.984052292410569,1.7
"(0, 0, 0, 0, 0, 2, 2, 2, 1, 1)",8.660313139138921,1.8
"(0, 0, 0, 0, 0, 2, 2, 2, 1, 2)",8.629534262407896,1.9
"(0, 0, 0, 0, 0, 2, 2, 2, 2, 0)",10.333421841533786,1.8
"(0, 0, 0, 0, 0, 2, 2, 2, 2, 1)",9.509060829745097,1.9
"(0, 0, 0, 0, 0, 2, 2, 2, 2, 2)",9.360068473417876,2.0
"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",7.828659078381272,1.1
"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",9.156106463717679,1.2
"(0, 0, 0, 0, 1, 0, 0, 0, 0, 2)",8.263693042527361,1.3
"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",7.791665008739093,1.2
"(0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",8.733870008225775,1.3
"(0, 0, 0, 0, 1, 0, 0, 0, 1, 2)",8.807576070236696,1.4
"(0, 0, 0, 0, 1, 0, 0, 0, 2, 0)",9.371658376667282,1.3
"(0, 0, 0, 0, 1, 0, 0, 0, 2, 1)",9.813241517636925,1.4
"(0, 0, 0, 0, 1, 0, 0, 0, 2, 2)",9.768734100051644,1.5
"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",7.7075551209315,1.2
"(0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",8.770319955460014,1.3
"(0, 0, 0, 0, 1, 0, 0, 1, 0, 2)",7.5334410468287,1.4
"(0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",8.097818329585023,1.3
"(0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",8.775340778263818,1.4
"(0, 0, 0, 0, 1, 0, 0, 1, 1, 2)",8.504581352833739,1.5
"(0, 0, 0, 0, 1, 0, 0, 1, 2, 0)",8.97986023952806,1.4
"(0, 0, 0, 0, 1, 0, 0, 1, 2, 1)",9.156760829689809,1.5
"(0, 0, 0, 0, 1, 0, 0, 1, 2, 2)",8.767787924663535,1.6
"(0, 0, 0, 0, 1, 0, 0, 2, 0, 0)",7.790001155610184,1.3
"(0, 0, 0, 0, 1, 0, 0, 2, 0, 1)",9.494492235026012,1.4
"(0, 0, 0, 0, 1, 0, 0, 2, 0, 2)",8.32639165720477,1.5
"(0, 0, 0, 0, 1, 0, 0, 2, 1, 0)",8.543525835486635,1.4
"(0, 0, 0, 0, 1, 0, 0, 2, 1, 1)",9.862774529052741,1.5
"(0, 0, 0, 0, 1, 0, 0, 2, 1, 2)",9.660793434432737,1.6
"(0, 0, 0, 0, 1, 0, 0, 2, 2, 0)",9.220153172001403,1.5
"(0, 0, 0, 0, 1, 0, 0, 2, 2, 1)",10.038780007050468,1.6
"(0, 0, 0, 0, 1, 0, 0, 2, 2, 2)",9.718585432834265,1.7
"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",8.772402764500166,1.2
"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",9.80265814858171,1.3
"(0, 0, 0, 0, 1, 0, 1, 0, 0, 2)",8.827147334265256,1.4
"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",8.507151296506771,1.3
"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",9.15216429473859,1.4
"(0, 0, 0, 0, 1, 0, 1, 0, 1, 2)",9.142772963623374,1.5
"(0, 0, 0, 0, 1, 0, 1, 0, 2, 0)",10.151568295412234,1.4
"(0, 0, 0, 0, 1, 0, 1, 0, 2, 1)",10.29595943512701,1.5
"(0, 0, 0, 0, 1, 0, 1, 0, 2, 2)",10.168354624415594,1.6
"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",8.975188738441702,1.3
"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",9.740761571715355,1.4
"(0, 0, 0, 0, 1, 0, 1, 1, 0, 2)",8.420785269957904,1.5
"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",9.13719454874401,1.4
"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",9.517524996167941,1.5
"(0, 0, 0, 0, 1, 0, 1, 1, 1, 2)",9.163668177611726,1.6
"(0, 0, 0, 0, 1, 0, 1, 1, 2, 0)",10.083660089664317,1.5
"(0, 0, 0, 0, 1, 0, 1, 1, 2, 1)",9.963368678571205,1.6
"(0, 0, 0, 0, 1, 0, 1, 1, 2, 2)",9.491298380418794,1.7
"(0, 0, 0, 0, 1, 0, 1, 2, 0, 0)",8.541253268976828,1.4
"(0, 0, 0, 0, 1, 0, 1, 2, 0, 1)",9.948552347137797,1.5
"(0, 0, 0, 0, 1, 0, 1, 2, 0, 2)",8.697354376190416,1.6
"(0, 0, 0, 0, 1, 0, 1, 2, 1, 0)",9.066520550502064,1.5
"(0, 0, 0, 0, 1, 0, 1, 2, 1, 1)",10.088577242813308,1.6
"(0, 0, 0, 0, 1, 0, 1, 2, 1, 2)",9.803498755067166,1.7
"(0, 0, 0, 0, 1, 0, 1, 2, 2, 0)",9.807571517994106,1.6
"(0, 0, 0, 0, 1, 0, 1, 2, 2, 1)",10.329006351788305,1.7
"(0, 0, 0, 0, 1, 0, 1, 2, 2, 2)",9.925714384445968,1.8
"(0, 0, 0, 0, 1, 0, 2, 0, 0, 0)",8.094311746032181,1.3
"(0, 0, 0, 0, 1, 0, 2, 0, 0, 1)",8.662406651897875,1.4
"(0, 0, 0, 0, 1, 0, 2, 0, 0, 2)",8.154574863552957,1.5
"(0, 0, 0, 0, 1, 0, 2, 0, 1, 0)",7.823847318907617,1.4
"(0, 0, 0, 0, 1, 0, 2, 0, 1, 1)",8.006699838923588,1.5
"(0, 0, 0, 0, 1, 0, 2, 0, 1, 2)",8.464987533779908,1.6
"(0, 0, 0, 0, 1, 0, 2, 0, 2, 0)",9.56973911001338,1.5
"(0, 0, 0, 0, 1, 0, 2, 0, 2, 1)",9.251969771512309,1.6
"(0, 0, 0, 0, 1, 0, 2, 0, 2, 2)",9.592043986772431,1.7
"(0, 0, 0, 0, 1, 0, 2, 1, 0, 0)",8.68364607074452,1.4
"(0, 0, 0, 0, 1, 0, 2, 1, 0, 1)",8.987058425802323,1.5
"(0, 0, 0, 0, 1, 0, 2, 1, 0, 2)",8.134761150016411,1.6
"(0, 0, 0, 0, 1, 0, 2, 1, 1, 0)",8.840438921915661,1.5
"(0, 0, 0, 0, 1, 0, 2, 1, 1, 1)",8.75860889112374,1.6
"(0, 0, 0, 0, 1, 0, 2, 1, 1, 2)",8.872431098539066,1.7
"(0, 0, 0, 0, 1, 0, 2, 1, 2, 0)",9.888379255036268,1.6
"(0, 0, 0, 0, 1, 0, 2, 1, 2, 1)",9.305927365727308,1.7
"(0, 0, 0, 0, 1, 0, 2, 1, 2, 2)",9.301536093546439,1.8
"(0, 0, 0, 0, 1, 0, 2, 2, 0, 0)",7.793486482227751,1.5
"(0, 0, 0, 0, 1, 0, 2, 2, 0, 1)",8.738625082172867,1.6
