Iteration,Mean,Stdev,Run-0
0,2.9837047995848645,0.0,2.9837047995848645
1,2.9477690553413636,0.0,2.9477690553413636
2,2.911389784311005,0.0,2.911389784311005
3,2.8099273317965587,0.0,2.8099273317965587
4,2.8324328300882,0.0,2.8324328300882
5,2.732557086095914,0.0,2.732557086095914
6,2.784074495894433,0.0,2.784074495894433
7,2.779999111821512,0.0,2.779999111821512
8,2.8050812333377406,0.0,2.8050812333377406
9,2.784074495894433,0.0,2.784074495894433
10,2.784074495894433,0.0,2.784074495894433
11,2.784074495894433,0.0,2.784074495894433
12,2.784074495894433,0.0,2.784074495894433
13,2.784074495894433,0.0,2.784074495894433
14,2.784074495894433,0.0,2.784074495894433
15,2.784074495894433,0.0,2.784074495894433
16,2.784074495894433,0.0,2.784074495894433
17,2.784074495894433,0.0,2.784074495894433
18,2.784074495894433,0.0,2.784074495894433
19,2.784074495894433,0.0,2.784074495894433
20,2.784074495894433,0.0,2.784074495894433
21,2.784074495894433,0.0,2.784074495894433
22,2.784074495894433,0.0,2.784074495894433
23,2.784074495894433,0.0,2.784074495894433
24,2.784074495894433,0.0,2.784074495894433
25,2.784074495894433,0.0,2.784074495894433
26,2.784074495894433,0.0,2.784074495894433
27,2.784074495894433,0.0,2.784074495894433
28,2.784074495894433,0.0,2.784074495894433
29,2.784074495894433,0.0,2.784074495894433
30,2.784074495894433,0.0,2.784074495894433
31,2.784074495894433,0.0,2.784074495894433
32,2.784074495894433,0.0,2.784074495894433
33,2.784074495894433,0.0,2.784074495894433
34,2.784074495894433,0.0,2.784074495894433
35,2.784074495894433,0.0,2.784074495894433
36,2.784074495894433,0.0,2.784074495894433
37,2.784074495894433,0.0,2.784074495894433
38,2.784074495894433,0.0,2.784074495894433
39,2.784074495894433,0.0,2.784074495894433
