Iteration,Mean,Stdev,Run-0
0,9.748183474520783,0.0,9.748183474520783
1,6.09944001663327,0.0,6.09944001663327
2,5.424233799844684,0.0,5.424233799844684
3,5.383776446776104,0.0,5.383776446776104
4,5.175970768619064,0.0,5.175970768619064
5,5.005222932134045,0.0,5.005222932134045
6,5.005222932134045,0.0,5.005222932134045
7,5.005222932134045,0.0,5.005222932134045
8,5.005222932134045,0.0,5.005222932134045
9,5.005222932134045,0.0,5.005222932134045
10,5.005222932134045,0.0,5.005222932134045
11,5.005222932134045,0.0,5.005222932134045
12,5.005222932134045,0.0,5.005222932134045
13,5.005222932134045,0.0,5.005222932134045
14,5.005222932134045,0.0,5.005222932134045
15,5.005222932134045,0.0,5.005222932134045
16,5.005222932134045,0.0,5.005222932134045
17,5.005222932134045,0.0,5.005222932134045
18,5.005222932134045,0.0,5.005222932134045
19,5.005222932134045,0.0,5.005222932134045
20,5.005222932134045,0.0,5.005222932134045
21,5.005222932134045,0.0,5.005222932134045
22,5.005222932134045,0.0,5.005222932134045
23,5.005222932134045,0.0,5.005222932134045
24,5.005222932134045,0.0,5.005222932134045
25,5.005222932134045,0.0,5.005222932134045
26,5.005222932134045,0.0,5.005222932134045
27,5.005222932134045,0.0,5.005222932134045
28,5.005222932134045,0.0,5.005222932134045
29,5.005222932134045,0.0,5.005222932134045
30,5.005222932134045,0.0,5.005222932134045
31,5.005222932134045,0.0,5.005222932134045
32,5.005222932134045,0.0,5.005222932134045
33,5.005222932134045,0.0,5.005222932134045
34,5.005222932134045,0.0,5.005222932134045
35,5.005222932134045,0.0,5.005222932134045
36,5.005222932134045,0.0,5.005222932134045
37,5.005222932134045,0.0,5.005222932134045
38,5.005222932134045,0.0,5.005222932134045
39,5.005222932134045,0.0,5.005222932134045
