Iteration,Mean,Stdev,Run-0
0,5.615384615384615,0.0,5.615384615384615
1,4.461538461538462,0.0,4.461538461538462
2,5.153846153846154,0.0,5.153846153846154
3,5.3076923076923075,0.0,5.3076923076923075
4,5.538461538461538,0.0,5.538461538461538
5,5.3076923076923075,0.0,5.3076923076923075
6,5.3076923076923075,0.0,5.3076923076923075
7,5.3076923076923075,0.0,5.3076923076923075
8,5.3076923076923075,0.0,5.3076923076923075
9,5.3076923076923075,0.0,5.3076923076923075
10,5.3076923076923075,0.0,5.3076923076923075
11,5.3076923076923075,0.0,5.3076923076923075
12,5.3076923076923075,0.0,5.3076923076923075
13,5.3076923076923075,0.0,5.3076923076923075
14,5.3076923076923075,0.0,5.3076923076923075
15,5.3076923076923075,0.0,5.3076923076923075
16,5.3076923076923075,0.0,5.3076923076923075
17,5.3076923076923075,0.0,5.3076923076923075
18,5.3076923076923075,0.0,5.3076923076923075
19,5.3076923076923075,0.0,5.3076923076923075
20,5.3076923076923075,0.0,5.3076923076923075
21,5.3076923076923075,0.0,5.3076923076923075
22,5.3076923076923075,0.0,5.3076923076923075
23,5.3076923076923075,0.0,5.3076923076923075
24,5.3076923076923075,0.0,5.3076923076923075
25,5.3076923076923075,0.0,5.3076923076923075
26,5.3076923076923075,0.0,5.3076923076923075
27,5.3076923076923075,0.0,5.3076923076923075
28,5.3076923076923075,0.0,5.3076923076923075
29,5.3076923076923075,0.0,5.3076923076923075
30,5.3076923076923075,0.0,5.3076923076923075
31,5.3076923076923075,0.0,5.3076923076923075
32,5.3076923076923075,0.0,5.3076923076923075
33,5.3076923076923075,0.0,5.3076923076923075
34,5.3076923076923075,0.0,5.3076923076923075
35,5.3076923076923075,0.0,5.3076923076923075
36,5.3076923076923075,0.0,5.3076923076923075
37,5.3076923076923075,0.0,5.3076923076923075
38,5.3076923076923075,0.0,5.3076923076923075
39,5.3076923076923075,0.0,5.3076923076923075
