Indices,GC,LC
"(0, 0, 0, 0, 1, 1, 1, 0)",11.100284334540536,1.375
"(0, 0, 0, 0, 1, 1, 1, 1)",10.624256065745598,1.5
"(0, 0, 0, 0, 1, 1, 1, 2)",9.811123980038763,1.625
"(0, 0, 0, 0, 1, 1, 2, 0)",11.047263084196189,1.5
"(0, 0, 0, 0, 1, 1, 2, 1)",11.041930931912809,1.625
"(0, 0, 0, 0, 1, 1, 2, 2)",9.68827667922248,1.75
"(0, 0, 0, 0, 1, 2, 0, 0)",9.947460639760155,1.375
"(0, 0, 0, 0, 1, 2, 0, 1)",9.66797858992553,1.5
"(0, 0, 0, 0, 1, 2, 0, 2)",8.758274561888511,1.625
"(0, 0, 0, 0, 1, 2, 1, 0)",10.55905148870188,1.5
"(0, 0, 0, 0, 1, 2, 1, 1)",9.868220786901396,1.625
"(0, 0, 0, 0, 1, 2, 1, 2)",9.404043698273727,1.75
"(0, 0, 0, 0, 1, 2, 2, 0)",10.013523250561072,1.625
"(0, 0, 0, 0, 1, 2, 2, 1)",9.793388665272145,1.75
"(0, 0, 0, 0, 1, 2, 2, 2)",8.78868940966098,1.875
"(0, 0, 0, 0, 2, 0, 0, 0)",9.072723638070142,1.25
"(0, 0, 0, 0, 2, 0, 0, 1)",9.192155836131272,1.375
"(0, 0, 0, 0, 2, 0, 0, 2)",8.724335223152728,1.5
"(0, 0, 0, 0, 2, 0, 1, 0)",9.574559781604242,1.375
"(0, 0, 0, 0, 2, 0, 1, 1)",9.282643327699516,1.5
"(0, 0, 0, 0, 2, 0, 1, 2)",9.260349654130316,1.625
"(0, 0, 0, 0, 2, 0, 2, 0)",9.516122339891945,1.5
"(0, 0, 0, 0, 2, 0, 2, 1)",9.694902002498775,1.625
"(0, 0, 0, 0, 2, 0, 2, 2)",9.132086161946082,1.75
"(0, 0, 0, 0, 2, 1, 0, 0)",10.340214907586862,1.375
"(0, 0, 0, 0, 2, 1, 0, 1)",10.600475811321287,1.5
"(0, 0, 0, 0, 2, 1, 0, 2)",9.852949284361854,1.625
"(0, 0, 0, 0, 2, 1, 1, 0)",10.021276263891986,1.5
"(0, 0, 0, 0, 2, 1, 1, 1)",9.870188515660553,1.625
"(0, 0, 0, 0, 2, 1, 1, 2)",9.568188928110464,1.75
"(0, 0, 0, 0, 2, 1, 2, 0)",10.275726678735417,1.625
"(0, 0, 0, 0, 2, 1, 2, 1)",10.595335047015542,1.75
"(0, 0, 0, 0, 2, 1, 2, 2)",9.75281329248196,1.875
"(0, 0, 0, 0, 2, 2, 0, 0)",9.214462804628829,1.5
"(0, 0, 0, 0, 2, 2, 0, 1)",9.259921275357705,1.625
"(0, 0, 0, 0, 2, 2, 0, 2)",8.861349745477433,1.75
"(0, 0, 0, 0, 2, 2, 1, 0)",9.64870566411161,1.625
"(0, 0, 0, 0, 2, 2, 1, 1)",9.282815482874629,1.75
"(0, 0, 0, 0, 2, 2, 1, 2)",9.329770892403706,1.875
"(0, 0, 0, 0, 2, 2, 2, 0)",9.410649091158582,1.75
"(0, 0, 0, 0, 2, 2, 2, 1)",9.515455026433159,1.875
"(0, 0, 0, 0, 2, 2, 2, 2)",9.02188826897874,2.0
"(0, 0, 0, 1, 0, 0, 0, 0)",8.217828150683044,1.125
"(0, 0, 0, 1, 0, 0, 0, 1)",7.980139957929335,1.25
"(0, 0, 0, 1, 0, 0, 0, 2)",7.473207325601387,1.375
"(0, 0, 0, 1, 0, 0, 1, 0)",8.48779376963608,1.25
"(0, 0, 0, 1, 0, 0, 1, 1)",7.838756924916513,1.375
"(0, 0, 0, 1, 0, 0, 1, 2)",7.777351231997915,1.5
"(0, 0, 0, 1, 0, 0, 2, 0)",8.16915390401495,1.375
"(0, 0, 0, 1, 0, 0, 2, 1)",7.990813175806937,1.5
"(0, 0, 0, 1, 0, 0, 2, 2)",7.388885315904844,1.625
"(0, 0, 0, 1, 0, 1, 0, 0)",9.260907203548932,1.25
"(0, 0, 0, 1, 0, 1, 0, 1)",9.164047716468517,1.375
"(0, 0, 0, 1, 0, 1, 0, 2)",8.377409170159684,1.5
"(0, 0, 0, 1, 0, 1, 1, 0)",8.710098035272992,1.375
"(0, 0, 0, 1, 0, 1, 1, 1)",8.20188989622672,1.5
"(0, 0, 0, 1, 0, 1, 1, 2)",7.860778289327231,1.625
"(0, 0, 0, 1, 0, 1, 2, 0)",8.704346026207588,1.5
"(0, 0, 0, 1, 0, 1, 2, 1)",8.666834003672875,1.625
"(0, 0, 0, 1, 0, 1, 2, 2)",7.785200229789893,1.75
"(0, 0, 0, 1, 0, 2, 0, 0)",7.986702046172135,1.375
"(0, 0, 0, 1, 0, 2, 0, 1)",7.6750401260861745,1.5
"(0, 0, 0, 1, 0, 2, 0, 2)",7.237356576856502,1.625
"(0, 0, 0, 1, 0, 2, 1, 0)",8.189074381073853,1.5
"(0, 0, 0, 1, 0, 2, 1, 1)",7.466063809022033,1.625
"(0, 0, 0, 1, 0, 2, 1, 2)",7.473907199201709,1.75
"(0, 0, 0, 1, 0, 2, 2, 0)",7.690815384211994,1.625
"(0, 0, 0, 1, 0, 2, 2, 1)",7.438500928671728,1.75
"(0, 0, 0, 1, 0, 2, 2, 2)",6.905822151867913,1.875
"(0, 0, 0, 1, 1, 0, 0, 0)",8.966388883958748,1.25
"(0, 0, 0, 1, 1, 0, 0, 1)",8.161134827994184,1.375
"(0, 0, 0, 1, 1, 0, 0, 2)",7.602772392299682,1.5
"(0, 0, 0, 1, 1, 0, 1, 0)",9.463247990325687,1.375
"(0, 0, 0, 1, 1, 0, 1, 1)",8.246645282395262,1.5
"(0, 0, 0, 1, 1, 0, 1, 2)",8.133809786110112,1.625
"(0, 0, 0, 1, 1, 0, 2, 0)",8.729937423932995,1.5
"(0, 0, 0, 1, 1, 0, 2, 1)",7.984030832514129,1.625
"(0, 0, 0, 1, 1, 0, 2, 2)",7.33067316924548,1.75
"(0, 0, 0, 1, 1, 1, 0, 0)",10.395049239685202,1.375
"(0, 0, 0, 1, 1, 1, 0, 1)",9.730623889393932,1.5
"(0, 0, 0, 1, 1, 1, 0, 2)",8.89255553971854,1.625
"(0, 0, 0, 1, 1, 1, 1, 0)",10.071133558823162,1.5
"(0, 0, 0, 1, 1, 1, 1, 1)",8.995359556566036,1.625
"(0, 0, 0, 1, 1, 1, 1, 2)",8.602818146299992,1.75
"(0, 0, 0, 1, 1, 1, 2, 0)",9.6507108489862,1.625
"(0, 0, 0, 1, 1, 1, 2, 1)",9.04563296324063,1.75
"(0, 0, 0, 1, 1, 1, 2, 2)",8.11256938599109,1.875
"(0, 0, 0, 1, 1, 2, 0, 0)",8.798984025593349,1.5
"(0, 0, 0, 1, 1, 2, 0, 1)",7.919756242296533,1.625
"(0, 0, 0, 1, 1, 2, 0, 2)",7.430642889700306,1.75
"(0, 0, 0, 1, 1, 2, 1, 0)",9.228249847908971,1.625
"(0, 0, 0, 1, 1, 2, 1, 1)",7.937673412646293,1.75
"(0, 0, 0, 1, 1, 2, 1, 2)",7.894086999459416,1.875
"(0, 0, 0, 1, 1, 2, 2, 0)",8.31532015027555,1.75
"(0, 0, 0, 1, 1, 2, 2, 1)",7.495439831524427,1.875
"(0, 0, 0, 1, 1, 2, 2, 2)",6.911331251354054,2.0
"(0, 0, 0, 1, 2, 0, 0, 0)",7.922383422964557,1.375
"(0, 0, 0, 1, 2, 0, 0, 1)",7.442069887563496,1.5
"(0, 0, 0, 1, 2, 0, 0, 2)",7.394839950025742,1.625
"(0, 0, 0, 1, 2, 0, 1, 0)",8.241894539872554,1.5
"(0, 0, 0, 1, 2, 0, 1, 1)",7.350232352505634,1.625
"(0, 0, 0, 1, 2, 0, 1, 2)",7.748529354377227,1.75
"(0, 0, 0, 1, 2, 0, 2, 0)",7.816055638667641,1.625
"(0, 0, 0, 1, 2, 0, 2, 1)",7.3950895678122786,1.75
"(0, 0, 0, 1, 2, 0, 2, 2)",7.252864402700377,1.875
"(0, 0, 0, 1, 2, 1, 0, 0)",9.37196644620294,1.5
"(0, 0, 0, 1, 2, 1, 0, 1)",9.03248161647517,1.625
"(0, 0, 0, 1, 2, 1, 0, 2)",8.705545764956529,1.75
"(0, 0, 0, 1, 2, 1, 1, 0)",8.870702775881954,1.625
"(0, 0, 0, 1, 2, 1, 1, 1)",8.11986929418833,1.75
"(0, 0, 0, 1, 2, 1, 1, 2)",8.238460382079035,1.875
"(0, 0, 0, 1, 2, 1, 2, 0)",8.757751731232771,1.75
"(0, 0, 0, 1, 2, 1, 2, 1)",8.477614366050705,1.875
"(0, 0, 0, 1, 2, 1, 2, 2)",8.055683286957914,2.0
"(0, 0, 0, 1, 2, 2, 0, 0)",7.944563478169368,1.625
"(0, 0, 0, 1, 2, 2, 0, 1)",7.390276215436051,1.75
"(0, 0, 0, 1, 2, 2, 0, 2)",7.412295360996573,1.875
"(0, 0, 0, 1, 2, 2, 1, 0)",8.196481311026044,1.75
"(0, 0, 0, 1, 2, 2, 1, 1)",7.2308453963268695,1.875
"(0, 0, 0, 1, 2, 2, 1, 2)",7.698391481296741,2.0
"(0, 0, 0, 1, 2, 2, 2, 0)",7.591023278580402,1.875
"(0, 0, 0, 1, 2, 2, 2, 1)",7.096083480392784,2.0
"(0, 0, 0, 1, 2, 2, 2, 2)",7.023107398379161,2.125
"(0, 0, 0, 2, 0, 0, 0, 0)",8.964510047688101,1.25
"(0, 0, 0, 2, 0, 0, 0, 1)",8.9835409982306,1.375
"(0, 0, 0, 2, 0, 0, 0, 2)",8.23934721525746,1.5
"(0, 0, 0, 2, 0, 0, 1, 0)",8.637055703177573,1.375
"(0, 0, 0, 2, 0, 0, 1, 1)",8.244738001754214,1.5
"(0, 0, 0, 2, 0, 0, 1, 2)",7.9460711581904215,1.625
"(0, 0, 0, 2, 0, 0, 2, 0)",8.728229186885262,1.5
"(0, 0, 0, 2, 0, 0, 2, 1)",8.806607601973457,1.625
"(0, 0, 0, 2, 0, 0, 2, 2)",7.967418591426171,1.75
"(0, 0, 0, 2, 0, 1, 0, 0)",9.831032283829195,1.375
"(0, 0, 0, 2, 0, 1, 0, 1)",9.99089194004499,1.5
"(0, 0, 0, 2, 0, 1, 0, 2)",8.96699224309096,1.625
"(0, 0, 0, 2, 0, 1, 1, 0)",8.682803152089692,1.5
"(0, 0, 0, 2, 0, 1, 1, 1)",8.431314156339626,1.625
"(0, 0, 0, 2, 0, 1, 1, 2)",7.852941398794945,1.75
"(0, 0, 0, 2, 0, 1, 2, 0)",9.086864492353108,1.625
"(0, 0, 0, 2, 0, 1, 2, 1)",9.306071613114598,1.75
"(0, 0, 0, 2, 0, 1, 2, 2)",8.187176688586424,1.875
"(0, 0, 0, 2, 0, 2, 0, 0)",8.74588900798436,1.5
"(0, 0, 0, 2, 0, 2, 0, 1)",8.690946231194602,1.625
"(0, 0, 0, 2, 0, 2, 0, 2)",8.01600153131974,1.75
"(0, 0, 0, 2, 0, 2, 1, 0)",8.350841379422517,1.625
"(0, 0, 0, 2, 0, 2, 1, 1)",7.8845499506669,1.75
"(0, 0, 0, 2, 0, 2, 1, 2)",7.6551321902013845,1.875
"(0, 0, 0, 2, 0, 2, 2, 0)",8.262395731889473,1.75
"(0, 0, 0, 2, 0, 2, 2, 1)",8.266800419645413,1.875
"(0, 0, 0, 2, 0, 2, 2, 2)",7.496860492196405,2.0
"(0, 0, 0, 2, 1, 0, 0, 0)",9.035106419392433,1.375
"(0, 0, 0, 2, 1, 0, 0, 1)",8.486571506724074,1.5
"(0, 0, 0, 2, 1, 0, 0, 2)",7.690947920384378,1.625
"(0, 0, 0, 2, 1, 0, 1, 0)",8.934545562295806,1.5
"(0, 0, 0, 2, 1, 0, 1, 1)",7.974661997661592,1.625
"(0, 0, 0, 2, 1, 0, 1, 2)",7.624565350731242,1.75
"(0, 0, 0, 2, 1, 0, 2, 0)",8.611048345231932,1.625
"(0, 0, 0, 2, 1, 0, 2, 1)",8.121860897109272,1.75
"(0, 0, 0, 2, 1, 0, 2, 2)",7.231242083195431,1.875
"(0, 0, 0, 2, 1, 1, 0, 0)",10.287209958394087,1.5
"(0, 0, 0, 2, 1, 1, 0, 1)",9.879503751399026,1.625
"(0, 0, 0, 2, 1, 1, 0, 2)",8.804174251078443,1.75
"(0, 0, 0, 2, 1, 1, 1, 0)",9.365874314068487,1.625
"(0, 0, 0, 2, 1, 1, 1, 1)",8.546819455107565,1.75
"(0, 0, 0, 2, 1, 1, 1, 2)",7.91701689419633,1.875
"(0, 0, 0, 2, 1, 1, 2, 0)",9.355264953560344,1.75
"(0, 0, 0, 2, 1, 1, 2, 1)",9.006906211110978,1.875
"(0, 0, 0, 2, 1, 1, 2, 2)",7.836581483216247,2.0
"(0, 0, 0, 2, 1, 2, 0, 0)",8.8802066258342,1.625
"(0, 0, 0, 2, 1, 2, 0, 1)",8.257697985833587,1.75
"(0, 0, 0, 2, 1, 2, 0, 2)",7.531323482592171,1.875
"(0, 0, 0, 2, 1, 2, 1, 0)",8.712052484686257,1.75
"(0, 0, 0, 2, 1, 2, 1, 1)",7.6781951927197865,1.875
"(0, 0, 0, 2, 1, 2, 1, 2)",7.397347628887716,2.0
"(0, 0, 0, 2, 1, 2, 2, 0)",8.20893613638165,1.875
"(0, 0, 0, 2, 1, 2, 2, 1)",7.6457749609267385,2.0
"(0, 0, 0, 2, 1, 2, 2, 2)",6.824405230111174,2.125
"(0, 0, 0, 2, 2, 0, 0, 0)",8.595459559945184,1.5
"(0, 0, 0, 2, 2, 0, 0, 1)",8.371865167840326,1.625
"(0, 0, 0, 2, 2, 0, 0, 2)",8.087374079657382,1.75
"(0, 0, 0, 2, 2, 0, 1, 0)",8.317550713389616,1.625
"(0, 0, 0, 2, 2, 0, 1, 1)",7.682607669318902,1.75
"(0, 0, 0, 2, 2, 0, 1, 2)",7.843643520545302,1.875
"(0, 0, 0, 2, 2, 0, 2, 0)",8.301525161513522,1.75
"(0, 0, 0, 2, 2, 0, 2, 1)",8.137278233954364,1.875
"(0, 0, 0, 2, 2, 0, 2, 2)",7.7577919181972685,2.0
"(0, 0, 0, 2, 2, 1, 0, 0)",9.868485766458765,1.625
"(0, 0, 0, 2, 2, 1, 0, 1)",9.785720080027206,1.75
"(0, 0, 0, 2, 2, 1, 0, 2)",9.22152307786337,1.875
"(0, 0, 0, 2, 2, 1, 1, 0)",8.769802132674222,1.75
"(0, 0, 0, 2, 2, 1, 1, 1)",8.275687794276802,1.875
"(0, 0, 0, 2, 2, 1, 1, 2)",8.157017731522313,2.0
"(0, 0, 0, 2, 2, 1, 2, 0)",9.066664437353856,1.875
"(0, 0, 0, 2, 2, 1, 2, 1)",9.043246215467995,2.0
"(0, 0, 0, 2, 2, 1, 2, 2)",8.384053985730013,2.125
"(0, 0, 0, 2, 2, 2, 0, 0)",8.630144679957155,1.75
"(0, 0, 0, 2, 2, 2, 0, 1)",8.332576560520048,1.875
"(0, 0, 0, 2, 2, 2, 0, 2)",8.117334555435376,2.0
"(0, 0, 0, 2, 2, 2, 1, 0)",8.284642549350272,1.875
"(0, 0, 0, 2, 2, 2, 1, 1)",7.575725777947302,2.0
"(0, 0, 0, 2, 2, 2, 1, 2)",7.806010712271981,2.125
"(0, 0, 0, 2, 2, 2, 2, 0)",8.088997866233447,2.0
"(0, 0, 0, 2, 2, 2, 2, 1)",7.850777211342035,2.125
"(0, 0, 0, 2, 2, 2, 2, 2)",7.540539978683219,2.25
"(0, 0, 1, 0, 0, 0, 0, 0)",7.536006996083468,1.125
"(0, 0, 1, 0, 0, 0, 0, 1)",7.704374710673014,1.25
"(0, 0, 1, 0, 0, 0, 0, 2)",7.216904681372007,1.375
"(0, 0, 1, 0, 0, 0, 1, 0)",8.062875786874299,1.25
"(0, 0, 1, 0, 0, 0, 1, 1)",7.819894849497985,1.375
"(0, 0, 1, 0, 0, 0, 1, 2)",7.777951759606328,1.5
"(0, 0, 1, 0, 0, 0, 2, 0)",8.79292083035433,1.375
"(0, 0, 1, 0, 0, 0, 2, 1)",9.020636009489577,1.5
"(0, 0, 1, 0, 0, 0, 2, 2)",8.438170752614422,1.625
"(0, 0, 1, 0, 0, 1, 0, 0)",7.801588460744267,1.25
"(0, 0, 1, 0, 0, 1, 0, 1)",8.11078488100711,1.375
"(0, 0, 1, 0, 0, 1, 0, 2)",7.3436089377252145,1.5
"(0, 0, 1, 0, 0, 1, 1, 0)",7.507682464306118,1.375
"(0, 0, 1, 0, 0, 1, 1, 1)",7.405530232603105,1.5
"(0, 0, 1, 0, 0, 1, 1, 2)",7.083881228730556,1.625
"(0, 0, 1, 0, 0, 1, 2, 0)",8.550615364341883,1.5
"(0, 0, 1, 0, 0, 1, 2, 1)",8.919159249150423,1.625
"(0, 0, 1, 0, 0, 1, 2, 2)",8.05698807829438,1.75
"(0, 0, 1, 0, 0, 2, 0, 0)",7.4745851330815105,1.375
"(0, 0, 1, 0, 0, 2, 0, 1)",7.568979120338803,1.5
"(0, 0, 1, 0, 0, 2, 0, 2)",7.1507581741360715,1.625
"(0, 0, 1, 0, 0, 2, 1, 0)",7.933860639821021,1.5
"(0, 0, 1, 0, 0, 2, 1, 1)",7.616905975112457,1.625
"(0, 0, 1, 0, 0, 2, 1, 2)",7.644211968319074,1.75
"(0, 0, 1, 0, 0, 2, 2, 0)",8.484286552060325,1.625
"(0, 0, 1, 0, 0, 2, 2, 1)",8.638028003863319,1.75
"(0, 0, 1, 0, 0, 2, 2, 2)",8.124811830086438,1.875
"(0, 0, 1, 0, 1, 0, 0, 0)",8.94141848690226,1.25
"(0, 0, 1, 0, 1, 0, 0, 1)",8.542220338280949,1.375
"(0, 0, 1, 0, 1, 0, 0, 2)",8.003320505613386,1.5
"(0, 0, 1, 0, 1, 0, 1, 0)",9.695180765106992,1.375
"(0, 0, 1, 0, 1, 0, 1, 1)",8.884633964519823,1.5
"(0, 0, 1, 0, 1, 0, 1, 2)",8.791261071261609,1.625
"(0, 0, 1, 0, 1, 0, 2, 0)",10.010555107815462,1.5
"(0, 0, 1, 0, 1, 0, 2, 1)",9.670704423739853,1.625
"(0, 0, 1, 0, 1, 0, 2, 2)",9.03680936349814,1.75
"(0, 0, 1, 0, 1, 1, 0, 0)",9.59258125442362,1.375
"(0, 0, 1, 0, 1, 1, 0, 1)",9.334211811475605,1.5
"(0, 0, 1, 0, 1, 1, 0, 2)",8.515606064827155,1.625
"(0, 0, 1, 0, 1, 1, 1, 0)",9.525568745399376,1.5
"(0, 0, 1, 0, 1, 1, 1, 1)",8.855850650485506,1.625
"(0, 0, 1, 0, 1, 1, 1, 2)",8.482771843246397,1.75
"(0, 0, 1, 0, 1, 1, 2, 0)",10.153830944663575,1.625
"(0, 0, 1, 0, 1, 1, 2, 1)",9.95480896626126,1.75
"(0, 0, 1, 0, 1, 1, 2, 2)",9.041207992038661,1.875
"(0, 0, 1, 0, 1, 2, 0, 0)",8.94371787004581,1.5
"(0, 0, 1, 0, 1, 2, 0, 1)",8.470545994092246,1.625
"(0, 0, 1, 0, 1, 2, 0, 2)",8.00089524452296,1.75
"(0, 0, 1, 0, 1, 2, 1, 0)",9.629886864199227,1.625
"(0, 0, 1, 0, 1, 2, 1, 1)",8.745366336279803,1.75
"(0, 0, 1, 0, 1, 2, 1, 2)",8.721242526119864,1.875
"(0, 0, 1, 0, 1, 2, 2, 0)",9.765642075666966,1.75
"(0, 0, 1, 0, 1, 2, 2, 1)",9.3518176642591,1.875
"(0, 0, 1, 0, 1, 2, 2, 2)",8.787171687115666,2.0
"(0, 0, 1, 0, 2, 0, 0, 0)",8.033300766852605,1.375
"(0, 0, 1, 0, 2, 0, 0, 1)",7.959043138794798,1.5
"(0, 0, 1, 0, 2, 0, 0, 2)",7.931275804283984,1.625
"(0, 0, 1, 0, 2, 0, 1, 0)",8.609715055598393,1.5
"(0, 0, 1, 0, 2, 0, 1, 1)",8.12410877557473,1.625
"(0, 0, 1, 0, 2, 0, 1, 2)",8.541868380473263,1.75
"(0, 0, 1, 0, 2, 0, 2, 0)",9.232561063494645,1.625
"(0, 0, 1, 0, 2, 0, 2, 1)",9.217650899982537,1.75
"(0, 0, 1, 0, 2, 0, 2, 2)",9.094888337897574,1.875
"(0, 0, 1, 0, 2, 1, 0, 0)",8.705386201885892,1.5
"(0, 0, 1, 0, 2, 1, 0, 1)",8.771957279501384,1.625
"(0, 0, 1, 0, 2, 1, 0, 2)",8.46448403100968,1.75
"(0, 0, 1, 0, 2, 1, 1, 0)",8.461025703402704,1.625
"(0, 0, 1, 0, 2, 1, 1, 1)",8.116248129052337,1.75
"(0, 0, 1, 0, 2, 1, 1, 2)",8.254301819969982,1.875
"(0, 0, 1, 0, 2, 1, 2, 0)",9.396759567854687,1.75
"(0, 0, 1, 0, 2, 1, 2, 1)",9.522678110015875,1.875
"(0, 0, 1, 0, 2, 1, 2, 2)",9.120209633950024,2.0
"(0, 0, 1, 0, 2, 2, 0, 0)",8.225185063566363,1.625
"(0, 0, 1, 0, 2, 2, 0, 1)",8.076953708176303,1.75
"(0, 0, 1, 0, 2, 2, 0, 2)",8.118435456763764,1.875
"(0, 0, 1, 0, 2, 2, 1, 0)",8.734006068260834,1.75
"(0, 0, 1, 0, 2, 2, 1, 1)",8.174426060904914,1.875
"(0, 0, 1, 0, 2, 2, 1, 2)",8.661434748901724,2.0
"(0, 0, 1, 0, 2, 2, 2, 0)",9.177232944916355,1.875
"(0, 0, 1, 0, 2, 2, 2, 1)",9.088349054071992,2.0
"(0, 0, 1, 0, 2, 2, 2, 2)",9.034835575085308,2.125
"(0, 0, 1, 1, 0, 0, 0, 0)",7.371331514287386,1.25
"(0, 0, 1, 1, 0, 0, 0, 1)",6.939953495414739,1.375
"(0, 0, 1, 1, 0, 0, 0, 2)",6.8730741415545245,1.5
"(0, 0, 1, 1, 0, 0, 1, 0)",7.71587527845211,1.375
"(0, 0, 1, 1, 0, 0, 1, 1)",6.873148607613604,1.5
"(0, 0, 1, 1, 0, 0, 1, 2)",7.251796193162737,1.625
"(0, 0, 1, 1, 0, 0, 2, 0)",8.078518862439529,1.5
"(0, 0, 1, 1, 0, 0, 2, 1)",7.706488308112577,1.625
"(0, 0, 1, 1, 0, 0, 2, 2)",7.544613726678217,1.75
"(0, 0, 1, 1, 0, 1, 0, 0)",7.8190047326698435,1.375
"(0, 0, 1, 1, 0, 1, 0, 1)",7.528455419470492,1.5
"(0, 0, 1, 1, 0, 1, 0, 2)",7.181870151629389,1.625
"(0, 0, 1, 1, 0, 1, 1, 0)",7.34277370960559,1.5
"(0, 0, 1, 1, 0, 1, 1, 1)",6.640875744440381,1.625
"(0, 0, 1, 1, 0, 1, 1, 2)",6.739817416008626,1.75
"(0, 0, 1, 1, 0, 1, 2, 0)",8.018305150148736,1.625
"(0, 0, 1, 1, 0, 1, 2, 1)",7.787103301495084,1.75
"(0, 0, 1, 1, 0, 1, 2, 2)",7.345522806079836,1.875
"(0, 0, 1, 1, 0, 2, 0, 0)",7.19035053993155,1.5
"(0, 0, 1, 1, 0, 2, 0, 1)",6.68499879372665,1.625
"(0, 0, 1, 1, 0, 2, 0, 2)",6.687368522964711,1.75
"(0, 0, 1, 1, 0, 2, 1, 0)",7.4673010200449585,1.625
"(0, 0, 1, 1, 0, 2, 1, 1)",6.550600621874199,1.75
"(0, 0, 1, 1, 0, 2, 1, 2)",6.998497290521607,1.875
"(0, 0, 1, 1, 0, 2, 2, 0)",7.6503254727916445,1.75
"(0, 0, 1, 1, 0, 2, 2, 1)",7.204321191132441,1.875
"(0, 0, 1, 1, 0, 2, 2, 2)",7.111695692796357,2.0
"(0, 0, 1, 1, 1, 0, 0, 0)",8.806228263527695,1.375
"(0, 0, 1, 1, 1, 0, 0, 1)",7.807284381444192,1.5
"(0, 0, 1, 1, 1, 0, 0, 2)",7.68897522421742,1.625
"(0, 0, 1, 1, 1, 0, 1, 0)",9.37766551510632,1.5
"(0, 0, 1, 1, 1, 0, 1, 1)",7.96737298105696,1.625
"(0, 0, 1, 1, 1, 0, 1, 2)",8.294590763239537,1.75
"(0, 0, 1, 1, 1, 0, 2, 0)",9.325638398322177,1.625
"(0, 0, 1, 1, 1, 0, 2, 1)",8.386041980784372,1.75
"(0, 0, 1, 1, 1, 0, 2, 2)",8.172737595983456,1.875
"(0, 0, 1, 1, 1, 1, 0, 0)",9.639482784770717,1.5
"(0, 0, 1, 1, 1, 1, 0, 1)",8.78136760836051,1.625
"(0, 0, 1, 1, 1, 1, 0, 2)",8.383352537152852,1.75
"(0, 0, 1, 1, 1, 1, 1, 0)",9.390145249120367,1.625
"(0, 0, 1, 1, 1, 1, 1, 1)",8.1206814207443,1.75
"(0, 0, 1, 1, 1, 1, 1, 2)",8.16819328894599,1.875
"(0, 0, 1, 1, 1, 1, 2, 0)",9.65100598889195,1.75
