Agent,Plan,LocalCost,ComplexCost
0,2,2.0000,11.4436
1,3,3.0000,12.8015
2,1,1.0000,13.3239
3,1,1.0000,12.7624
4,4,4.0000,13.0909
5,0,0.0000,14.2297
6,2,2.0000,13.5423
7,3,3.0000,11.2249
8,3,3.0000,13.1544
9,0,0.0000,9.4939
10,4,4.0000,11.1491
11,2,2.0000,10.4058
12,3,3.0000,9.3387
