Agent,Plan,LocalCost,ComplexCost
0,2,2.0000,8.1841
1,0,0.0000,8.0872
2,1,1.0000,8.1841
3,0,0.0000,8.1841
4,3,3.0000,8.1841
5,0,0.0000,8.1841
6,1,1.0000,8.0064
7,3,3.0000,8.1841
8,0,0.0000,8.1841
9,0,0.0000,8.0872
10,0,0.0000,8.1841
11,3,3.0000,7.6552
12,3,3.0000,7.6552
