Iteration,Mean,Stdev,Run-0
0,4.725,0.0,4.725
1,4.6,0.0,4.6
2,4.575,0.0,4.575
3,4.5,0.0,4.5
4,4.675,0.0,4.675
5,4.65,0.0,4.65
6,4.625,0.0,4.625
7,4.45,0.0,4.45
8,4.525,0.0,4.525
9,4.525,0.0,4.525
10,4.525,0.0,4.525
11,4.525,0.0,4.525
12,4.525,0.0,4.525
13,4.525,0.0,4.525
14,4.525,0.0,4.525
15,4.525,0.0,4.525
16,4.525,0.0,4.525
17,4.525,0.0,4.525
18,4.525,0.0,4.525
19,4.525,0.0,4.525
20,4.525,0.0,4.525
21,4.525,0.0,4.525
22,4.525,0.0,4.525
23,4.525,0.0,4.525
24,4.525,0.0,4.525
25,4.525,0.0,4.525
26,4.525,0.0,4.525
27,4.525,0.0,4.525
28,4.525,0.0,4.525
29,4.525,0.0,4.525
30,4.525,0.0,4.525
31,4.525,0.0,4.525
32,4.525,0.0,4.525
33,4.525,0.0,4.525
34,4.525,0.0,4.525
35,4.525,0.0,4.525
36,4.525,0.0,4.525
37,4.525,0.0,4.525
38,4.525,0.0,4.525
39,4.525,0.0,4.525
