Iteration,Mean,Stdev,Run-0
0,22.975845590436037,0.0,22.975845590436037
1,15.147556768495285,0.0,15.147556768495285
2,12.120777175719143,0.0,12.120777175719143
3,7.596565002898762,0.0,7.596565002898762
4,7.119141057688559,0.0,7.119141057688559
5,7.087310393628545,0.0,7.087310393628545
6,6.632233113869591,0.0,6.632233113869591
7,6.379124668679982,0.0,6.379124668679982
8,6.318955260655409,0.0,6.318955260655409
9,6.318955260655409,0.0,6.318955260655409
10,6.318955260655409,0.0,6.318955260655409
11,6.318955260655409,0.0,6.318955260655409
12,6.318955260655409,0.0,6.318955260655409
13,6.318955260655409,0.0,6.318955260655409
14,6.318955260655409,0.0,6.318955260655409
15,6.318955260655409,0.0,6.318955260655409
16,6.318955260655409,0.0,6.318955260655409
17,6.318955260655409,0.0,6.318955260655409
18,6.318955260655409,0.0,6.318955260655409
19,6.318955260655409,0.0,6.318955260655409
20,6.318955260655409,0.0,6.318955260655409
21,6.318955260655409,0.0,6.318955260655409
22,6.318955260655409,0.0,6.318955260655409
23,6.318955260655409,0.0,6.318955260655409
24,6.318955260655409,0.0,6.318955260655409
25,6.318955260655409,0.0,6.318955260655409
26,6.318955260655409,0.0,6.318955260655409
27,6.318955260655409,0.0,6.318955260655409
28,6.318955260655409,0.0,6.318955260655409
29,6.318955260655409,0.0,6.318955260655409
30,6.318955260655409,0.0,6.318955260655409
31,6.318955260655409,0.0,6.318955260655409
32,6.318955260655409,0.0,6.318955260655409
33,6.318955260655409,0.0,6.318955260655409
34,6.318955260655409,0.0,6.318955260655409
35,6.318955260655409,0.0,6.318955260655409
36,6.318955260655409,0.0,6.318955260655409
37,6.318955260655409,0.0,6.318955260655409
38,6.318955260655409,0.0,6.318955260655409
39,6.318955260655409,0.0,6.318955260655409
