Agent,Plan,LocalCost,ComplexCost
0,2,2.0000,11.4436
1,5,5.0000,12.5741
2,7,7.0000,12.1995
3,1,1.0000,12.7624
4,6,6.0000,12.9241
5,0,0.0000,14.2297
6,6,6.0000,13.1757
7,3,3.0000,11.2249
8,7,7.0000,12.5716
9,8,8.0000,7.8252
10,4,4.0000,10.9968
11,0,0.0000,9.3479
12,3,3.0000,7.8252
