Agent,Plan,LocalCost,ComplexCost
0,2,2.0000,5.7439
1,5,5.0000,5.7439
2,7,7.0000,5.7439
3,5,5.0000,5.3133
4,3,3.0000,5.6576
5,8,8.0000,5.5255
6,6,6.0000,5.7439
7,1,1.0000,5.7439
8,0,0.0000,5.7439
9,8,8.0000,5.7439
10,4,4.0000,5.3133
11,5,5.0000,5.7439
12,3,3.0000,5.3133
