Agent,Plan,LocalCost,ComplexCost
0,2,2.0000,7.0357
1,5,5.0000,7.0357
2,7,7.0000,7.0357
3,1,1.0000,7.0357
4,1,1.0000,7.0357
5,0,0.0000,7.0357
6,6,6.0000,6.4431
7,1,1.0000,7.0357
8,0,0.0000,7.0357
9,8,8.0000,7.0357
10,2,2.0000,7.0357
11,5,5.0000,6.2494
12,3,3.0000,6.2494
