Agent,Plan,LocalCost,ComplexCost
0,2,2.0000,0.8564
1,0,0.0000,0.8180
2,2,2.0000,0.7367
3,0,0.0000,0.8067
4,2,2.0000,0.9118
5,2,2.0000,1.7536
6,3,3.0000,2.5766
7,2,2.0000,2.7421
8,0,0.0000,4.9036
9,0,0.0000,9.0770
