Iteration,Mean,Stdev,Run-0
0,3.004678973469682,0.0,3.004678973469682
1,3.0240107471633464,0.0,3.0240107471633464
2,3.0029468703837496,0.0,3.0029468703837496
3,3.023322455189673,0.0,3.023322455189673
4,3.1507394702128457,0.0,3.1507394702128457
5,3.1507394702128457,0.0,3.1507394702128457
6,3.1507394702128457,0.0,3.1507394702128457
7,3.1507394702128457,0.0,3.1507394702128457
8,3.1507394702128457,0.0,3.1507394702128457
9,3.1507394702128457,0.0,3.1507394702128457
10,3.1507394702128457,0.0,3.1507394702128457
11,3.1507394702128457,0.0,3.1507394702128457
12,3.1507394702128457,0.0,3.1507394702128457
13,3.1507394702128457,0.0,3.1507394702128457
14,3.1507394702128457,0.0,3.1507394702128457
15,3.1507394702128457,0.0,3.1507394702128457
16,3.1507394702128457,0.0,3.1507394702128457
17,3.1507394702128457,0.0,3.1507394702128457
18,3.1507394702128457,0.0,3.1507394702128457
19,3.1507394702128457,0.0,3.1507394702128457
20,3.1507394702128457,0.0,3.1507394702128457
21,3.1507394702128457,0.0,3.1507394702128457
22,3.1507394702128457,0.0,3.1507394702128457
23,3.1507394702128457,0.0,3.1507394702128457
24,3.1507394702128457,0.0,3.1507394702128457
25,3.1507394702128457,0.0,3.1507394702128457
26,3.1507394702128457,0.0,3.1507394702128457
27,3.1507394702128457,0.0,3.1507394702128457
28,3.1507394702128457,0.0,3.1507394702128457
29,3.1507394702128457,0.0,3.1507394702128457
30,3.1507394702128457,0.0,3.1507394702128457
31,3.1507394702128457,0.0,3.1507394702128457
32,3.1507394702128457,0.0,3.1507394702128457
33,3.1507394702128457,0.0,3.1507394702128457
34,3.1507394702128457,0.0,3.1507394702128457
35,3.1507394702128457,0.0,3.1507394702128457
36,3.1507394702128457,0.0,3.1507394702128457
37,3.1507394702128457,0.0,3.1507394702128457
38,3.1507394702128457,0.0,3.1507394702128457
39,3.1507394702128457,0.0,3.1507394702128457
