Iteration,Mean,Stdev,Run-0
0,4.064516129032258,0.0,4.064516129032258
1,4.129032258064516,0.0,4.129032258064516
2,4.419354838709677,0.0,4.419354838709677
3,4.387096774193548,0.0,4.387096774193548
4,4.516129032258065,0.0,4.516129032258065
5,4.516129032258065,0.0,4.516129032258065
6,4.516129032258065,0.0,4.516129032258065
7,4.516129032258065,0.0,4.516129032258065
8,4.516129032258065,0.0,4.516129032258065
9,4.516129032258065,0.0,4.516129032258065
10,4.516129032258065,0.0,4.516129032258065
11,4.516129032258065,0.0,4.516129032258065
12,4.516129032258065,0.0,4.516129032258065
13,4.516129032258065,0.0,4.516129032258065
14,4.516129032258065,0.0,4.516129032258065
15,4.516129032258065,0.0,4.516129032258065
16,4.516129032258065,0.0,4.516129032258065
17,4.516129032258065,0.0,4.516129032258065
18,4.516129032258065,0.0,4.516129032258065
19,4.516129032258065,0.0,4.516129032258065
20,4.516129032258065,0.0,4.516129032258065
21,4.516129032258065,0.0,4.516129032258065
22,4.516129032258065,0.0,4.516129032258065
23,4.516129032258065,0.0,4.516129032258065
24,4.516129032258065,0.0,4.516129032258065
25,4.516129032258065,0.0,4.516129032258065
26,4.516129032258065,0.0,4.516129032258065
27,4.516129032258065,0.0,4.516129032258065
28,4.516129032258065,0.0,4.516129032258065
29,4.516129032258065,0.0,4.516129032258065
30,4.516129032258065,0.0,4.516129032258065
31,4.516129032258065,0.0,4.516129032258065
32,4.516129032258065,0.0,4.516129032258065
33,4.516129032258065,0.0,4.516129032258065
34,4.516129032258065,0.0,4.516129032258065
35,4.516129032258065,0.0,4.516129032258065
36,4.516129032258065,0.0,4.516129032258065
37,4.516129032258065,0.0,4.516129032258065
38,4.516129032258065,0.0,4.516129032258065
39,4.516129032258065,0.0,4.516129032258065
