Iteration,Mean,Stdev,Run-0
0,18.2848037852484,0.0,18.2848037852484
1,11.694141546075791,0.0,11.694141546075791
2,8.54382973521778,0.0,8.54382973521778
3,7.631736614251699,0.0,7.631736614251699
4,6.887600283203105,0.0,6.887600283203105
5,6.887600283203105,0.0,6.887600283203105
6,6.887600283203105,0.0,6.887600283203105
7,6.887600283203105,0.0,6.887600283203105
8,6.887600283203105,0.0,6.887600283203105
9,6.887600283203105,0.0,6.887600283203105
10,6.887600283203105,0.0,6.887600283203105
11,6.887600283203105,0.0,6.887600283203105
12,6.887600283203105,0.0,6.887600283203105
13,6.887600283203105,0.0,6.887600283203105
14,6.887600283203105,0.0,6.887600283203105
15,6.887600283203105,0.0,6.887600283203105
16,6.887600283203105,0.0,6.887600283203105
17,6.887600283203105,0.0,6.887600283203105
18,6.887600283203105,0.0,6.887600283203105
19,6.887600283203105,0.0,6.887600283203105
20,6.887600283203105,0.0,6.887600283203105
21,6.887600283203105,0.0,6.887600283203105
22,6.887600283203105,0.0,6.887600283203105
23,6.887600283203105,0.0,6.887600283203105
24,6.887600283203105,0.0,6.887600283203105
25,6.887600283203105,0.0,6.887600283203105
26,6.887600283203105,0.0,6.887600283203105
27,6.887600283203105,0.0,6.887600283203105
28,6.887600283203105,0.0,6.887600283203105
29,6.887600283203105,0.0,6.887600283203105
30,6.887600283203105,0.0,6.887600283203105
31,6.887600283203105,0.0,6.887600283203105
32,6.887600283203105,0.0,6.887600283203105
33,6.887600283203105,0.0,6.887600283203105
34,6.887600283203105,0.0,6.887600283203105
35,6.887600283203105,0.0,6.887600283203105
36,6.887600283203105,0.0,6.887600283203105
37,6.887600283203105,0.0,6.887600283203105
38,6.887600283203105,0.0,6.887600283203105
39,6.887600283203105,0.0,6.887600283203105
