Iteration,Mean,Stdev,Run-0
0,6.730601944497259E-16,0.0,6.730601944497259E-16
1,6.730601944497259E-16,0.0,6.730601944497259E-16
2,6.730601944497259E-16,0.0,6.730601944497259E-16
3,6.730601944497259E-16,0.0,6.730601944497259E-16
4,6.730601944497259E-16,0.0,6.730601944497259E-16
5,6.730601944497259E-16,0.0,6.730601944497259E-16
6,6.730601944497259E-16,0.0,6.730601944497259E-16
7,6.730601944497259E-16,0.0,6.730601944497259E-16
8,6.730601944497259E-16,0.0,6.730601944497259E-16
9,6.730601944497259E-16,0.0,6.730601944497259E-16
10,6.730601944497259E-16,0.0,6.730601944497259E-16
11,6.730601944497259E-16,0.0,6.730601944497259E-16
12,6.730601944497259E-16,0.0,6.730601944497259E-16
13,6.730601944497259E-16,0.0,6.730601944497259E-16
14,6.730601944497259E-16,0.0,6.730601944497259E-16
15,6.730601944497259E-16,0.0,6.730601944497259E-16
16,6.730601944497259E-16,0.0,6.730601944497259E-16
17,6.730601944497259E-16,0.0,6.730601944497259E-16
18,6.730601944497259E-16,0.0,6.730601944497259E-16
19,6.730601944497259E-16,0.0,6.730601944497259E-16
20,6.730601944497259E-16,0.0,6.730601944497259E-16
21,6.730601944497259E-16,0.0,6.730601944497259E-16
22,6.730601944497259E-16,0.0,6.730601944497259E-16
23,6.730601944497259E-16,0.0,6.730601944497259E-16
24,6.730601944497259E-16,0.0,6.730601944497259E-16
25,6.730601944497259E-16,0.0,6.730601944497259E-16
26,6.730601944497259E-16,0.0,6.730601944497259E-16
27,6.730601944497259E-16,0.0,6.730601944497259E-16
28,6.730601944497259E-16,0.0,6.730601944497259E-16
29,6.730601944497259E-16,0.0,6.730601944497259E-16
30,6.730601944497259E-16,0.0,6.730601944497259E-16
31,6.730601944497259E-16,0.0,6.730601944497259E-16
32,6.730601944497259E-16,0.0,6.730601944497259E-16
33,6.730601944497259E-16,0.0,6.730601944497259E-16
34,6.730601944497259E-16,0.0,6.730601944497259E-16
35,6.730601944497259E-16,0.0,6.730601944497259E-16
36,6.730601944497259E-16,0.0,6.730601944497259E-16
37,6.730601944497259E-16,0.0,6.730601944497259E-16
38,6.730601944497259E-16,0.0,6.730601944497259E-16
39,6.730601944497259E-16,0.0,6.730601944497259E-16
