Agent,Plan,LocalCost,ComplexCost
0,2,2.0000,8.1537
1,0,0.0000,8.1537
2,2,2.0000,8.1537
3,1,1.0000,7.9937
4,1,1.0000,8.1537
5,1,1.0000,7.5179
6,1,1.0000,8.1537
7,3,3.0000,8.1537
8,0,0.0000,8.1537
9,2,2.0000,8.1537
10,4,4.0000,7.3615
11,2,2.0000,8.1537
12,3,3.0000,7.3615
