Iteration,Mean,Stdev,Run-0,Run-1
0,0.8344288770224761,0.43442887702247607,1.2688577540449522,0.4
1,2.94580062932852,0.04752528009063707,2.993325909419153,2.898275349237888
2,1.844427190999916,0.05557280900007954,1.7888543819998317,1.9
3,1.8217890405494863,0.03293465854965463,1.7888543819998317,1.854723699099141
4,1.7944271909999157,0.005572809000134479,1.7888543819998317,1.7999999999999998
