Iteration,Mean,Stdev,Run-0
0,1.2835497652993437,0.0,1.2835497652993437
1,1.2842799539041323,0.0,1.2842799539041323
2,1.1789826122551597,0.0,1.1789826122551597
3,1.2038999127834507,0.0,1.2038999127834507
4,1.242728852163657,0.0,1.242728852163657
5,1.2237238250520415,0.0,1.2237238250520415
6,1.2237238250520415,0.0,1.2237238250520415
7,1.2237238250520415,0.0,1.2237238250520415
8,1.2237238250520415,0.0,1.2237238250520415
9,1.2237238250520415,0.0,1.2237238250520415
10,1.2237238250520415,0.0,1.2237238250520415
11,1.2237238250520415,0.0,1.2237238250520415
12,1.2237238250520415,0.0,1.2237238250520415
13,1.2237238250520415,0.0,1.2237238250520415
14,1.2237238250520415,0.0,1.2237238250520415
15,1.2237238250520415,0.0,1.2237238250520415
16,1.2237238250520415,0.0,1.2237238250520415
17,1.2237238250520415,0.0,1.2237238250520415
18,1.2237238250520415,0.0,1.2237238250520415
19,1.2237238250520415,0.0,1.2237238250520415
20,1.2237238250520415,0.0,1.2237238250520415
21,1.2237238250520415,0.0,1.2237238250520415
22,1.2237238250520415,0.0,1.2237238250520415
23,1.2237238250520415,0.0,1.2237238250520415
24,1.2237238250520415,0.0,1.2237238250520415
25,1.2237238250520415,0.0,1.2237238250520415
26,1.2237238250520415,0.0,1.2237238250520415
27,1.2237238250520415,0.0,1.2237238250520415
28,1.2237238250520415,0.0,1.2237238250520415
29,1.2237238250520415,0.0,1.2237238250520415
30,1.2237238250520415,0.0,1.2237238250520415
31,1.2237238250520415,0.0,1.2237238250520415
32,1.2237238250520415,0.0,1.2237238250520415
33,1.2237238250520415,0.0,1.2237238250520415
34,1.2237238250520415,0.0,1.2237238250520415
35,1.2237238250520415,0.0,1.2237238250520415
36,1.2237238250520415,0.0,1.2237238250520415
37,1.2237238250520415,0.0,1.2237238250520415
38,1.2237238250520415,0.0,1.2237238250520415
39,1.2237238250520415,0.0,1.2237238250520415
