Iteration,Mean,Stdev,Run-0
0,28.858662116949795,0.0,28.858662116949795
1,14.402073043433338,0.0,14.402073043433338
2,10.386589150461464,0.0,10.386589150461464
3,8.640818981164623,0.0,8.640818981164623
4,7.9968805076407055,0.0,7.9968805076407055
5,7.5857932904748075,0.0,7.5857932904748075
6,7.5857932904748075,0.0,7.5857932904748075
7,7.5857932904748075,0.0,7.5857932904748075
8,7.5857932904748075,0.0,7.5857932904748075
9,7.5857932904748075,0.0,7.5857932904748075
10,7.5857932904748075,0.0,7.5857932904748075
11,7.5857932904748075,0.0,7.5857932904748075
12,7.5857932904748075,0.0,7.5857932904748075
13,7.5857932904748075,0.0,7.5857932904748075
14,7.5857932904748075,0.0,7.5857932904748075
15,7.5857932904748075,0.0,7.5857932904748075
16,7.5857932904748075,0.0,7.5857932904748075
17,7.5857932904748075,0.0,7.5857932904748075
18,7.5857932904748075,0.0,7.5857932904748075
19,7.5857932904748075,0.0,7.5857932904748075
20,7.5857932904748075,0.0,7.5857932904748075
21,7.5857932904748075,0.0,7.5857932904748075
22,7.5857932904748075,0.0,7.5857932904748075
23,7.5857932904748075,0.0,7.5857932904748075
24,7.5857932904748075,0.0,7.5857932904748075
25,7.5857932904748075,0.0,7.5857932904748075
26,7.5857932904748075,0.0,7.5857932904748075
27,7.5857932904748075,0.0,7.5857932904748075
28,7.5857932904748075,0.0,7.5857932904748075
29,7.5857932904748075,0.0,7.5857932904748075
30,7.5857932904748075,0.0,7.5857932904748075
31,7.5857932904748075,0.0,7.5857932904748075
32,7.5857932904748075,0.0,7.5857932904748075
33,7.5857932904748075,0.0,7.5857932904748075
34,7.5857932904748075,0.0,7.5857932904748075
35,7.5857932904748075,0.0,7.5857932904748075
36,7.5857932904748075,0.0,7.5857932904748075
37,7.5857932904748075,0.0,7.5857932904748075
38,7.5857932904748075,0.0,7.5857932904748075
39,7.5857932904748075,0.0,7.5857932904748075
