Iteration,Mean,Stdev,Run-0
0,3.4117444218463953,0.0,3.4117444218463953
1,2.844292530665579,0.0,2.844292530665579
2,2.870540018881466,0.0,2.870540018881466
3,2.870540018881466,0.0,2.870540018881466
4,2.870540018881466,0.0,2.870540018881466
5,2.870540018881466,0.0,2.870540018881466
6,2.870540018881466,0.0,2.870540018881466
7,2.870540018881466,0.0,2.870540018881466
8,2.870540018881466,0.0,2.870540018881466
9,2.870540018881466,0.0,2.870540018881466
10,2.870540018881466,0.0,2.870540018881466
11,2.870540018881466,0.0,2.870540018881466
12,2.870540018881466,0.0,2.870540018881466
13,2.870540018881466,0.0,2.870540018881466
14,2.870540018881466,0.0,2.870540018881466
15,2.870540018881466,0.0,2.870540018881466
16,2.870540018881466,0.0,2.870540018881466
17,2.870540018881466,0.0,2.870540018881466
18,2.870540018881466,0.0,2.870540018881466
19,2.870540018881466,0.0,2.870540018881466
20,2.870540018881466,0.0,2.870540018881466
21,2.870540018881466,0.0,2.870540018881466
22,2.870540018881466,0.0,2.870540018881466
23,2.870540018881466,0.0,2.870540018881466
24,2.870540018881466,0.0,2.870540018881466
25,2.870540018881466,0.0,2.870540018881466
26,2.870540018881466,0.0,2.870540018881466
27,2.870540018881466,0.0,2.870540018881466
28,2.870540018881466,0.0,2.870540018881466
29,2.870540018881466,0.0,2.870540018881466
30,2.870540018881466,0.0,2.870540018881466
31,2.870540018881466,0.0,2.870540018881466
32,2.870540018881466,0.0,2.870540018881466
33,2.870540018881466,0.0,2.870540018881466
34,2.870540018881466,0.0,2.870540018881466
35,2.870540018881466,0.0,2.870540018881466
36,2.870540018881466,0.0,2.870540018881466
37,2.870540018881466,0.0,2.870540018881466
38,2.870540018881466,0.0,2.870540018881466
39,2.870540018881466,0.0,2.870540018881466
