Iteration,Mean,Stdev,Run-0
0,10.992325551459121,0.0,10.992325551459121
1,8.153711315621855,0.0,8.153711315621855
2,7.361525711895951,0.0,7.361525711895951
3,7.34720498837308,0.0,7.34720498837308
4,6.711798332674509,0.0,6.711798332674509
5,6.643194178290501,0.0,6.643194178290501
6,6.585746966071382,0.0,6.585746966071382
7,6.585746966071382,0.0,6.585746966071382
8,6.585746966071382,0.0,6.585746966071382
9,6.585746966071382,0.0,6.585746966071382
10,6.585746966071382,0.0,6.585746966071382
11,6.585746966071382,0.0,6.585746966071382
12,6.585746966071382,0.0,6.585746966071382
13,6.585746966071382,0.0,6.585746966071382
14,6.585746966071382,0.0,6.585746966071382
15,6.585746966071382,0.0,6.585746966071382
16,6.585746966071382,0.0,6.585746966071382
17,6.585746966071382,0.0,6.585746966071382
18,6.585746966071382,0.0,6.585746966071382
19,6.585746966071382,0.0,6.585746966071382
20,6.585746966071382,0.0,6.585746966071382
21,6.585746966071382,0.0,6.585746966071382
22,6.585746966071382,0.0,6.585746966071382
23,6.585746966071382,0.0,6.585746966071382
24,6.585746966071382,0.0,6.585746966071382
25,6.585746966071382,0.0,6.585746966071382
26,6.585746966071382,0.0,6.585746966071382
27,6.585746966071382,0.0,6.585746966071382
28,6.585746966071382,0.0,6.585746966071382
29,6.585746966071382,0.0,6.585746966071382
30,6.585746966071382,0.0,6.585746966071382
31,6.585746966071382,0.0,6.585746966071382
32,6.585746966071382,0.0,6.585746966071382
33,6.585746966071382,0.0,6.585746966071382
34,6.585746966071382,0.0,6.585746966071382
35,6.585746966071382,0.0,6.585746966071382
36,6.585746966071382,0.0,6.585746966071382
37,6.585746966071382,0.0,6.585746966071382
38,6.585746966071382,0.0,6.585746966071382
39,6.585746966071382,0.0,6.585746966071382
