Iteration,Mean,Stdev,Run-0,Run-1
0,3.4252257297015847,0.09496903816422853,3.5201947678658083,3.3302566915373615
1,3.1457407956881833,0.0,3.1457407956881833,3.1457407956881833
2,3.1457407956881833,0.0,3.1457407956881833,3.1457407956881833
3,3.1457407956881833,0.0,3.1457407956881833,3.1457407956881833
4,3.1457407956881833,0.0,3.1457407956881833,3.1457407956881833
